EU-ch U10 Girls,Herculane,1994.??.??,1,"Chalabashvili, T.","Kosteniuk, Alexandra",,,C40,"[['e4', 'e5'], ['Nf3', 'Qe7'], ['Nc3', 'c6'], ['Bc4', 'g6'], ['d3', 'Nh6'], ['O-O', 'f6'], ['Re1', 'Nf7'], ['d4', 'd6'], ['Be3', 'Bg7\n'], ['h3', 'Nd7'], ['a3', 'O-O'], ['d5', 'c5'], ['b4', 'b6'], ['Bb5', 'a6'], ['Bc6', 'Rb8'], ['Rb1', 'f5'], ['a4', 'f4\n'], ['Bd2', 'Kh8'], ['Qe2', 'Ng5'], ['Kh1', 'Nxf3'], ['Qxf3', 'Kg8'], ['b5', 'a5'], ['Qd3', 'f3'], ['g4', 'Qh4\n'], ['Qf1', 'Nf6'], ['g5', 'Bxh3']]",0-1
Tal Memorial Blitz 2014,Sochi RUS,2014.11.14,16.1,"Gelfand,B","Kosteniuk,A",,,E17,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['g3', 'Bb7'], ['Bg2', 'Be7'], ['O-O', 'O-O'], ['Re1', 'd5'], ['cxd5', 'exd5\n'], ['Nc3', 'Na6'], ['Bf4', 'c5'], ['Rc1', 'Rc8'], ['Nb5', 'Qe8'], ['a4', 'Ne4'], ['Nxa7', 'Ra8'], ['Nb5', 'c4\n'], ['Nd2', 'f5'], ['b3', 'g5'], ['Nxe4', 'fxe4'], ['Be3', 'Bb4'], ['bxc4', 'Bxe1'], ['Qxe1', 'Qg6'], ['Qd2', 'Rac8\n'], ['c5', 'Bc6'], ['Bxg5', 'bxc5'], ['dxc5', 'Bxb5'], ['axb5', 'Nb4'], ['Be3', 'd4'], ['Qxd4', 'Na2'], ['Qc4+', 'Qf7\n'], ['Rc2', 'Qxc4'], ['Rxc4', 'Rfd8'], ['Bxe4', '']]",1-0
Tal Memorial Blitz 2014,Sochi RUS,2014.11.14,17.1,"Kosteniuk,A","Morozevich,A",,,C15,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['a3', 'Bxc3+'], ['bxc3', 'Ne7'], ['Bd3', 'c5'], ['exd5', 'exd5'], ['dxc5', 'Nd7\n'], ['Be3', 'Qa5'], ['Bd4', 'Nxc5'], ['Bxg7', 'Rg8'], ['Bf6', 'Rxg2'], ['Qf3', 'Nxd3+'], ['cxd3', 'Rg6'], ['Ne2', 'Bg4\n'], ['Qf4', 'Qa6'], ['Bxe7', 'Qxd3'], ['Qe3', 'Qxe3'], ['fxe3', 'Kxe7'], ['Nf4', 'Rd6'], ['Rg1', 'Bf5'], ['O-O-O', 'Be4\n'], ['Rd4', 'Rc8'], ['Kd2', 'Rc5'], ['Rb4', 'b6'], ['Rg5', 'Rh6'], ['h3', 'Rhc6'], ['Rd4', 'Rd6'], ['Re5+', 'Kd7\n'], ['Rh5', 'Ra5'], ['a4', 'Kc6'], ['Re5', 'b5'], ['axb5+', 'Rxb5'], ['Re7', 'Rb2+'], ['Ke1', 'Rb7'], ['Re8', 'Kd7\n'], ['Rf8', 'Ke7'], ['Rg8', 'Rb2'], ['Ra4', 'Rd7'], ['Ra8', 'Rbb7'], ['Ne2', 'Rbc7'], ['Kd2', 'd4'], ['Rb8', 'dxc3+\n'], ['Kc1', 'f5'], ['Nd4', 'Rb7'], ['Rxb7', 'Rxb7'], ['Ne2', 'Rb1+']]",0-1
Tal Memorial Blitz 2014,Sochi RUS,2014.11.14,18.1,"Karjakin,Sergey","Kosteniuk,A",,,A05,"[['Nf3', 'Nf6'], ['g3', 'b6'], ['Bg2', 'Bb7'], ['O-O', 'e6'], ['d3', 'd5'], ['e4', 'dxe4'], ['Nfd2', 'Bc5'], ['dxe4', 'e5\n'], ['Qe2', 'Qe7'], ['Re1', 'h5'], ['Nb3', 'Bb4'], ['c3', 'Bd6'], ['N1d2', 'Ba6'], ['Qf3', 'Nbd7'], ['Nf1', 'Bb7\n'], ['Bg5', 'Qe6'], ['h4', 'a5'], ['Nbd2', 'Nc5'], ['Ne3', 'Nfxe4'], ['Nf5', 'Nxg5'], ['Nxg7+', 'Kd7'], ['Qxb7', 'Nxb7\n'], ['Nxe6', 'Nxe6'], ['Bxb7', 'Rab8'], ['Be4', 'Nc5'], ['Bf5+', 'Ke7'], ['Nc4', 'Kf6'], ['Ne3', 'Na4'], ['Rab1', 'Bc5\n'], ['Bc2', 'Bxe3'], ['Rxe3', 'Nc5'], ['Rbe1', 'Rbe8'], ['b4', 'axb4'], ['cxb4', 'Ne6'], ['Rxe5', 'Rd8'], ['Rf5+', 'Kg7\n'], ['Bb3', 'Nd4'], ['Rxf7+', 'Kg6'], ['Rf4', 'Nxb3'], ['axb3', 'Rd6'], ['Re5', '']]",1-0
Tal Memorial Blitz 2014,Sochi RUS,2014.11.14,19.1,"Kosteniuk,A","Kramnik,V",,,C54,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Bc5'], ['c3', 'Nf6'], ['d4', 'exd4'], ['cxd4', 'Bb4+'], ['Bd2', 'Nxe4'], ['Bxb4', 'Nxb4\n'], ['Bxf7+', 'Kxf7'], ['Qb3+', 'Kf8'], ['Qxb4+', 'Qe7'], ['Qxe7+', 'Kxe7'], ['O-O', 'Kd8'], ['Re1', 'Nf6\n'], ['Ng5', 'Rf8'], ['Nc3', 'h6'], ['Nge4', 'Ne8'], ['Re3', 'd6'], ['Rc1', 'Bd7'], ['d5', 'a5'], ['Ne2', 'a4\n'], ['Nd4', 'Ra5'], ['Nc3', 'Nf6'], ['Ne6+', 'Bxe6'], ['dxe6', 'Re8'], ['f4', 'c6'], ['Rce1', 'Ke7'], ['h3', 'Rf8\n'], ['Rd1', 'Ne8'], ['Rd4', 'Nc7'], ['g4', 'g6'], ['Rb4', 'b5'], ['Re2', 'c5'], ['Rbe4', 'b4'], ['Nd1', 'd5'], ['Re5', 'Rxf4\n'], ['Ne3', 'c4'], ['h4', 'a3'], ['bxa3', 'Rxa3'], ['h5', 'd4'], ['Nd5+', 'Nxd5'], ['Rxd5', 'Rxg4+'], ['Kf2', 'Re3\n'], ['Rxe3', 'dxe3+'], ['Kxe3', 'Kxe6'], ['Rb5', 'c3'], ['hxg6', 'Kf6'], ['Rb6+', 'Kg7'], ['Kd3', 'h5'], ['Kc2', 'h4\n'], ['a3', 'h3'], ['Rb7+', 'Kxg6'], ['Rb8', 'Rh4'], ['Rg8+', 'Kf7']]",0-1
Tal Memorial Blitz 2014,Sochi RUS,2014.11.14,20.1,"Leko,P","Kosteniuk,A",,,B67,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'd6'], ['Bg5', 'e6'], ['Qd2', 'a6'], ['O-O-O', 'Bd7\n'], ['f3', 'h6'], ['Be3', 'b5'], ['Nxc6', 'Bxc6'], ['Ne2', 'Qc7'], ['h4', 'Nd7'], ['Kb1', 'Be7'], ['g4', 'Ne5\n'], ['Nd4', 'Bb7'], ['Rh3', 'Nc4'], ['Bxc4', 'bxc4'], ['Ne2', 'Rb8'], ['Bd4', 'e5'], ['Bc3', 'Bc8'], ['Rhh1', 'Be6\n'], ['Ng3', 'Rb5'], ['Nf5', 'Bxf5'], ['gxf5', 'O-O'], ['Rhg1', 'Kh7'], ['Qg2', 'Bf6'], ['Qf2', 'Rfb8'], ['Ka1', 'Qb7\n'], ['Rb1', 'd5'], ['exd5', 'Rxd5'], ['Qe2', 'Qb5'], ['Rg4', 'Rc8'], ['Re4', 'Rcc5'], ['h5', 'Qd7'], ['Rxc4', 'Qxf5\n'], ['Qe4', 'Qxe4'], ['Rxe4', 'g6'], ['hxg6+', 'fxg6'], ['Rh1', 'h5'], ['a4', 'Kh6'], ['Kb1', 'g5'], ['Kc1', 'h4\n'], ['Bd2', 'Kh5'], ['b4', 'Rc7'], ['Be3', 'Rc3'], ['Kb2', 'Rxe3'], ['Rxe3', 'e4+'], ['Kb3', 'exf3'], ['Rxf3', 'Bg7\n'], ['c4', 'Rd2'], ['c5', 'g4'], ['Rf5+', 'Kg6'], ['Rf4', 'Kg5'], ['Rxg4+', 'Kxg4'], ['Rg1+', 'Kf3'], ['Rxg7', 'h3\n'], ['Rh7', '']]",1-0
Tal Memorial Blitz 2014,Sochi RUS,2014.11.14,21.1,"Kosteniuk,A","Svidler,P",,,B06,"[['e4', 'd6'], ['d4', 'g6'], ['Nc3', 'Bg7'], ['Be3', 'a6'], ['Nf3', 'Nd7'], ['Qd2', 'b5'], ['a4', 'b4'], ['Ne2', 'a5'], ['Ng3', 'Bb7\n'], ['c3', 'bxc3'], ['bxc3', 'Ngf6'], ['Bd3', 'O-O'], ['O-O', 'Nb6'], ['Bh6', 'Bc6'], ['Bxg7', 'Kxg7'], ['Bc2', 'e6\n'], ['e5', 'Nfd7'], ['exd6', 'Bxf3'], ['dxc7', 'Qxc7'], ['gxf3', 'Rac8'], ['Ne2', 'Rfd8'], ['Bd3', 'Nf6\n'], ['Ba6', 'Rb8'], ['Bb5', 'Nc4'], ['Qd3', 'Nd6'], ['c4', 'Nf5'], ['Qc3', 'Rd6'], ['Rfd1', 'Rdd8'], ['Rac1', 'Nh4\n'], ['d5', 'exd5'], ['cxd5', 'Qd6'], ['Ng3', 'Qf4'], ['Qe3', 'Nxf3+'], ['Kh1', 'Nxd5'], ['Qxf4', 'Nxf4'], ['Ne4', 'Rbc8\n'], ['Ng3', 'Rxd1+'], ['Rxd1', 'Rc2'], ['Ne4', 'f5'], ['Nd6', 'Rxf2'], ['Nc4', '']]",0-1
Tal Memorial Blitz 2014,Sochi RUS,2014.11.14,22.1,"Inarkiev,E","Kosteniuk,A",,,E14,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['e3', 'Bb7'], ['Bd3', 'd5'], ['O-O', 'Be7'], ['b3', 'O-O'], ['Bb2', 'c5'], ['Nbd2', 'cxd4\n'], ['exd4', 'Nc6'], ['Qe2', 'Re8'], ['Rac1', 'Bf8'], ['Rfd1', 'g6'], ['Nf1', 'Bg7'], ['Ne3', 'Nh5'], ['g3', 'Nf6\n'], ['a3', 'Ne4'], ['Ne5', 'Nxe5'], ['dxe5', 'Ng5'], ['cxd5', 'exd5'], ['f4', 'Ne6'], ['Be4', 'dxe4'], ['Rxd8', 'Raxd8\n'], ['Nc4', 'Ba6'], ['b4', 'Bb7'], ['Rd1', 'Rxd1+'], ['Qxd1', 'Rd8'], ['Nd6', 'e3'], ['Qd3', 'Bc6'], ['Bc3', 'e2\n'], ['Kf2', 'g5'], ['f5', 'Nc7'], ['Qxe2', 'Nd5'], ['Bb2', 'h6'], ['f6', 'Bf8'], ['Qc4', 'Ba8'], ['Nf5', 'Bb7\n'], ['h4', 'Rc8'], ['Qe2', 'a5'], ['hxg5', 'axb4'], ['e6', 'Bc5+'], ['Ke1', 'bxa3'], ['Qh5', 'Bb4+'], ['Kd1', 'Ne3+\n'], ['Nxe3', 'Bf3+'], ['Qxf3', 'axb2'], ['exf7+', 'Kf8'], ['Qe4', 'Rc1+'], ['Ke2', 'Re1+'], ['Kf3', 'Kxf7\n'], ['g6+', 'Kxf6'], ['Qf5+', 'Ke7'], ['g7', '']]",1-0
ch-RUS Superfinal w 2014,Kazan RUS,2014.11.28,1.1,"Kovalevskaya,E","Kosteniuk,A",,,A13,"[['c4', 'e6'], ['Nf3', 'd5'], ['e3', 'Nf6'], ['b3', 'c5'], ['Bb2', 'Nc6'], ['cxd5', 'exd5'], ['Be2', 'Be7'], ['O-O', 'd4\n'], ['exd4', 'Nxd4'], ['Nxd4', 'cxd4'], ['d3', 'O-O'], ['Nd2', 'Bf5'], ['Nf3', 'Bc5'], ['Rc1', 'Qd6'], ['Rc4', 'b5\n'], ['Rxd4', 'Bxd4'], ['Nxd4', 'Bd7'], ['Qd2', 'Rac8'], ['h3', 'h6'], ['Bf3', 'Rfe8'], ['Qa5', 'a6'], ['Bb7', 'Rb8\n'], ['Bf3', 'b4'], ['Bc6', 'Bxc6'], ['Qxa6', 'Rbc8'], ['Rc1', 'Nd5'], ['Nf5', 'Qf4'], ['Nxg7', 'Bb7']]",0-1
ch-RUS Superfinal w 2014,Kazan RUS,2014.11.29,2.1,"Kosteniuk,A","Bodnaruk,A",,,B07,"[['e4', 'd6'], ['d4', 'Nf6'], ['Nc3', 'g6'], ['Be3', 'a6'], ['Nf3', 'Bg7'], ['Qd2', 'b5'], ['Bh6', 'O-O'], ['Bd3', 'Nc6\n'], ['e5', 'dxe5'], ['Bxg7', 'Kxg7'], ['dxe5', 'Ng4'], ['O-O-O', 'b4'], ['Rhe1', 'bxc3'], ['Qxc3', 'Qd5'], ['Be4', 'Qxa2\n'], ['Bxc6', 'Rb8'], ['h3', 'Nxf2'], ['e6+', 'f6'], ['Rd4', 'Qa1+'], ['Kd2', 'Qxb2'], ['Qc5', 'Kh8'], ['Qxe7', 'Bxe6\n'], ['Rxe6', 'Qa1'], ['Rd7', 'Qd1+'], ['Ke3', '']]",1-0
ch-RUS Superfinal w 2014,Kazan RUS,2014.11.30,3.1,"Gunina,V","Kosteniuk,A",,,D41,"[['Nf3', 'd5'], ['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'c5'], ['cxd5', 'Nxd5'], ['e4', 'Nxc3'], ['bxc3', 'cxd4'], ['cxd4', 'Bb4+\n'], ['Bd2', 'Bxd2+'], ['Qxd2', 'O-O'], ['Bc4', 'Nd7'], ['O-O', 'b6'], ['Rfe1', 'Bb7'], ['Rad1', 'Rc8'], ['Bb3', 'Qf6\n'], ['Qe3', 'h6'], ['Nd2', 'b5'], ['Qd3', 'Qg5'], ['Nf3', 'Qh5'], ['d5', 'a6'], ['dxe6', 'Nc5'], ['exf7+', 'Kh8\n'], ['Qd6', 'Nxb3'], ['Ne5', 'Kh7'], ['axb3', 'Qg5'], ['h4', 'Qf6'], ['h5', 'Rc2'], ['f3', 'Qh4'], ['Qg6+', 'Kh8\n'], ['Qg4', 'Qxg4'], ['fxg4', 'Kh7'], ['Rd7', 'Bc6'], ['Ng6', '']]",1-0
ch-RUS Superfinal w 2014,Kazan RUS,2014.12.01,4.1,"Kosteniuk,A","Pogonina,N",,,D37,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'd5'], ['Nc3', 'Be7'], ['Bf4', 'O-O'], ['e3', 'Nbd7'], ['c5', 'Nh5'], ['b4', 'Nxf4\n'], ['exf4', 'c6'], ['Bd3', 'Qc7'], ['g3', 'b6'], ['O-O', 'a5'], ['a3', 'Ba6'], ['Bxa6', 'Rxa6'], ['Qe2', 'Ra7\n'], ['f5', 'e5'], ['dxe5', 'bxc5'], ['bxc5', 'Re8'], ['e6', 'Nxc5'], ['exf7+', 'Kxf7'], ['Rac1', 'Raa8'], ['Qd1', 'Qd6\n'], ['Na4', 'Nxa4'], ['Rxc6', 'Qd8'], ['Qxa4', 'Bf6'], ['Rd1', 'Re7'], ['Rc5', 'Qd7'], ['Qb3', 'Qxf5'], ['Rdxd5', 'Qe6\n'], ['Rc6', 'Rb8'], ['Ng5+', 'Bxg5'], ['Qf3+', '']]",1-0
ch-RUS Superfinal w 2014,Kazan RUS,2014.12.02,5.1,"Kashlinskaya,A","Kosteniuk,A",,,E53,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['e3', 'O-O'], ['Bd3', 'd5'], ['Nf3', 'c5'], ['O-O', 'cxd4'], ['exd4', 'dxc4\n'], ['Bxc4', 'b6'], ['Bg5', 'Bb7'], ['Re1', 'Nc6'], ['a3', 'Bxc3'], ['bxc3', 'Ne7'], ['Bd3', 'Ng6'], ['Ne5', 'Qc7\n'], ['Re3', 'Rfc8'], ['Rc1', 'Qd6'], ['a4', 'Rc7'], ['Rg3', 'Ne4'], ['Bxe4', 'Bxe4'], ['Qe2', 'Qd5'], ['Nxg6', 'Bxg6\n'], ['h4', 'h5'], ['Bf4', 'Rc6'], ['Be5', 'Rac8'], ['Rg5', 'Rxc3'], ['Rxc3', 'Rxc3'], ['Bxg7', 'Qc4'], ['Qe5', 'Qc7\n'], ['f4', 'Qxe5'], ['Bxe5', 'Rd3'], ['Kf2', 'Kh7'], ['Ke2', 'Ra3'], ['d5', 'f6'], ['Bxf6', 'Bd3+'], ['Kf2', 'exd5\n'], ['f5', 'Rxa4'], ['Ke3', 'Bc2'], ['Rg7+', 'Kh6'], ['Rf7', 'Bxf5']]",1-0
ch-RUS Superfinal w 2014,Kazan RUS,2014.12.04,6.2,"Kosteniuk,A","Galliamova,A",,,D10,"[['d4', 'd5'], ['c4', 'c6'], ['cxd5', 'cxd5'], ['Bf4', 'Nf6'], ['Nc3', 'e6'], ['e3', 'Nc6'], ['Bd3', 'Be7'], ['h3', 'O-O\n'], ['Rc1', 'Bd7'], ['a3', 'a6'], ['Nf3', 'b5'], ['O-O', 'Qb6'], ['Ne5', 'Rfd8'], ['Bg5', 'h6'], ['Bh4', 'Be8\n'], ['f4', 'Na5'], ['Qf3', 'Ra7'], ['Rc2', 'Nc4'], ['Bf2', 'Rc7'], ['Rfc1', 'Rdc8'], ['Bxc4', 'bxc4'], ['e4', 'dxe4\n'], ['Nxe4', 'Nxe4'], ['Qxe4', 'Qb5'], ['Qe3', 'Qd5'], ['Qg3', 'Ba4'], ['Rd2', 'h5'], ['Rc3', 'Rb7'], ['Be3', 'Bd8\n'], ['Rf2', 'Rb3'], ['f5', 'f6'], ['fxe6', 'Qxe6'], ['Ng6', 'Qe4'], ['Nh4', 'Bd7'], ['Bh6', 'g5'], ['Bxg5', 'fxg5\n'], ['Qd6', 'Qe7'], ['Qg6+', 'Qg7'], ['Qxa6', 'Rxc3'], ['bxc3', 'gxh4'], ['Qd6', 'Rc6'], ['Qd5+', 'Re6'], ['Rf5', 'Bf6\n'], ['Qxc4', 'Qg6'], ['Rf1', 'Kg7'], ['d5', 'Re7'], ['d6', 'Bxh3'], ['Qc6', 'Re4'], ['Qb7+', 'Kg8'], ['Rf2', 'Re1+\n'], ['Rf1', 'Rxf1+'], ['Kxf1', 'Be6'], ['Qa8+', 'Kh7'], ['Qb7+', 'Kh6']]",0-1
ch-RUS Superfinal w 2014,Kazan RUS,2014.12.05,7.2,"Girya,O","Kosteniuk,A",,,E10,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'Nc6'], ['e3', 'd6'], ['Nc3', 'g6'], ['Be2', 'Bg7'], ['O-O', 'O-O'], ['b3', 'e5'], ['Ba3', 'exd4\n'], ['exd4', 'Nh5'], ['Qd2', 'Bg4'], ['Bb2', 'Re8'], ['d5', 'Ne5'], ['Nxe5', 'Bxe2'], ['Nxf7', 'Qf6'], ['Nxe2', 'Qxb2\n'], ['Nh6+', 'Kf8'], ['Qxb2', 'Bxb2'], ['Rae1', 'a5'], ['Ng4', 'a4'], ['Ne3', 'axb3'], ['axb3', 'Ra2'], ['g4', 'Ng7\n'], ['Rd1', 'Be5'], ['Rfe1', 'h5'], ['h3', 'hxg4'], ['hxg4', 'Kf7'], ['Rd3', 'Bf6'], ['Nc3', 'Rb2'], ['Nb5', 'Re7\n'], ['Kf1', 'Be5'], ['Re2', 'Rb1+'], ['Kg2', 'Ne8'], ['Ra2', 'Nf6'], ['Ra7', 'Ne4'], ['Na3', 'Rb2'], ['Nd1', 'Ra2\n'], ['Nb5', 'Rxa7'], ['Nxa7', 'Kf6'], ['b4', 'Rh7'], ['Nb5', 'Rh2+'], ['Kf3', 'Ng5+'], ['Ke3', 'c6'], ['dxc6', 'bxc6\n'], ['Na7', 'c5'], ['b5', 'Bd4+'], ['Ke2', 'Nh3'], ['Rf3+', 'Kg5'], ['Rf8', 'd5'], ['b6', 'Nf4+'], ['Ke1', 'dxc4\n'], ['b7', 'c3'], ['Nxc3', 'Bxc3+'], ['Kd1', 'Rxf2'], ['Rxf4', 'Rb2'], ['Rf7', 'Be5'], ['Nc6', 'Bf4'], ['Rxf4', 'Kxf4\n'], ['b8=Q+', 'Rxb8'], ['Nxb8', 'Ke5']]",1/2-1/2
ch-RUS Superfinal w 2014,Kazan RUS,2014.12.06,8.3,"Kosteniuk,A","Goryachkina,A",,,C65,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['d3', 'd6'], ['O-O', 'Bd7'], ['Re1', 'a6'], ['Ba4', 'g6'], ['d4', 'Nxd4\n'], ['Bxd7+', 'Nxd7'], ['Nxd4', 'exd4'], ['Qxd4', 'Qf6'], ['Qd5', 'c6'], ['Qb3', 'O-O-O'], ['Nd2', 'Ne5'], ['a4', 'g5\n'], ['Qb6', 'Rd7'], ['Rb1', 'Qd8'], ['Qe3', 'g4'], ['b4', 'h5'], ['b5', 'c5'], ['bxa6', 'bxa6'], ['Qb3', 'Qc7\n'], ['Bb2', 'Bg7'], ['Bxe5', 'Bxe5'], ['Nc4', 'Bxh2+'], ['Kh1', 'Be5'], ['Nb6+', 'Kd8'], ['Qd5', 'Qb7'], ['Nxd7', '']]",1-0
ch-RUS Superfinal w 2014,Kazan RUS,2014.12.07,9.4,"Gritsayeva,O","Kosteniuk,A",,,B30,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['Bxc6', 'dxc6'], ['d3', 'Bg4'], ['Nbd2', 'Nd7'], ['h3', 'Bh5'], ['Nf1', 'e5\n'], ['Ng3', 'Bxf3'], ['Qxf3', 'g6'], ['Qg4', 'h5'], ['Qe2', 'Bg7'], ['Be3', 'h4'], ['Nf1', 'Nf8'], ['Nd2', 'Ne6\n'], ['O-O', 'Qe7'], ['a4', 'O-O-O'], ['Nc4', 'f5'], ['b4', 'cxb4'], ['Bxa7', 'Nf4'], ['Qf3', 'fxe4'], ['Qxe4', 'c5\n'], ['a5', 'Rd4'], ['Qf3', 'Rf8'], ['a6', 'e4'], ['Qg4+', 'Kc7'], ['Bb8+', 'Kxb8'], ['a7+', 'Kc7'], ['a8=Q', 'Rxa8\n'], ['Rxa8', 'Ne6'], ['Qxg6', 'exd3'], ['cxd3', 'Qf6'], ['Qe8', 'Nd8'], ['Qb5', 'Bf8'], ['Rc1', 'Qc6'], ['Qa5+', 'b6\n'], ['Qa6', 'Kd7'], ['Ne5+', '']]",1-0
SportAccord Rapid w 2014,Beijing CHN,2014.12.11,1.4,Zhao Xue,"Kosteniuk,A",,,A07,"[['Nf3', 'd5'], ['g3', 'c6'], ['Bg2', 'Bf5'], ['d3', 'Nf6'], ['Nbd2', 'e6'], ['Nh4', 'Bg4'], ['h3', 'Bh5'], ['g4', 'Bg6\n'], ['e3', 'Nfd7'], ['Nxg6', 'hxg6'], ['d4', 'e5'], ['O-O', 'e4'], ['f3', 'exf3'], ['Qxf3', 'Qf6'], ['Qe2', 'Qe6\n'], ['e4', 'Be7'], ['Qd3', 'O-O'], ['exd5', 'cxd5'], ['Nf3', 'Qb6'], ['Qb3', 'Qc7'], ['Qxd5', 'Nf6'], ['Qb3', 'Nc6\n'], ['c3', 'Bd6'], ['Bd2', 'Rae8'], ['Rae1', 'Bg3'], ['Rxe8', 'Rxe8'], ['Qd1', 'Ne4'], ['Bc1', 'Na5'], ['Qd3', 'Nf6\n'], ['b3', 'Nc6'], ['Bd2', 'Ne4'], ['Be1', 'Bf4'], ['Ne5', 'Nc5'], ['Qf3', 'Bxe5'], ['dxc5', 'g5'], ['Bd2', 'Bf6\n'], ['b4', 'Rd8'], ['Be1', 'Be5'], ['Bf2', 'Bf4'], ['Rd1', 'Rxd1+'], ['Qxd1', 'Qe5'], ['Qe1', 'Qb8'], ['Bd5', 'Ne5\n'], ['Qe4', 'Qd8'], ['Kg2', 'Ng6'], ['c4', 'Qf6'], ['Qe8+', 'Nf8'], ['b5', 'Bc7'], ['b6', 'axb6'], ['cxb6', 'Bd6\n'], ['c5', 'Be5'], ['Bxf7+', 'Qxf7'], ['Qxe5', 'Ng6'], ['Qxg5', 'Nf4+'], ['Kh2', 'Nd5'], ['Qf5', 'Nf6'], ['g5', 'Qh5\n'], ['Qe6+', '']]",1-0
SportAccord Rapid w 2014,Beijing CHN,2014.12.11,2.7,"Kosteniuk,A","Khotenashvili,B",,,B12,"[['e4', 'c6'], ['d4', 'd5'], ['e5', 'Bf5'], ['Nf3', 'e6'], ['Be2', 'Nd7'], ['c3', 'Ne7'], ['Nbd2', 'h6'], ['b4', 'a5'], ['a4', 'axb4\n'], ['cxb4', 'Ng6'], ['Ba3', 'Nf4'], ['Bf1', 'Nb6'], ['a5', 'Nc4'], ['Qb3', 'Nxa3'], ['Rxa3', 'Be7'], ['g3', 'Ng6\n'], ['h4', 'O-O'], ['h5', 'Nh8'], ['Nh4', 'Bh7'], ['Ndf3', 'b6'], ['a6', 'b5'], ['Bh3', 'Qb6'], ['O-O', 'Rxa6\n'], ['Ng2', 'Rxa3'], ['Qxa3', 'Be4'], ['Rc1', 'Bxf3'], ['Qxf3', 'Qxd4'], ['Rxc6', 'Qxe5'], ['Nf4', 'Bxb4\n'], ['Rb6', 'Bd2'], ['Nd3', 'Qe4'], ['Qxe4', 'dxe4'], ['Ne5', 'e3'], ['Kf1', 'exf2'], ['Kxf2', 'b4'], ['Nc6', 'g6\n'], ['g4', 'Kg7'], ['Rb7', 'Kf6'], ['Nb8', 'Rd8'], ['Nd7+', 'Kg7'], ['Nc5', 'Kf6'], ['Rb5', 'Bc3'], ['Ne4+', 'Kg7\n'], ['Rb7', 'Rd5'], ['hxg6', 'Nxg6'], ['g5', 'Re5'], ['Nd6', 'Bd4+'], ['Kf1', 'Nh8'], ['gxh6+', 'Kxh6'], ['Rb8', 'Rd5\n'], ['Ne4', 'f5'], ['Ng3', 'Bc3'], ['Ne2', 'Ng6'], ['Rb6', 'Re5'], ['Rc6', 'Rxe2'], ['Kxe2', 'Nf4+'], ['Kf3', 'Nxh3\n'], ['Rxe6+', 'Kg5'], ['Rb6', 'Nf4'], ['Rb8', 'Ng6'], ['Rb5', 'Ne5+'], ['Ke3', 'Nc4+'], ['Kd3', 'Nd2'], ['Rb8', 'Kf4\n'], ['Rf8', 'Ne4'], ['Kc4', 'Ke3'], ['Kd5', 'Ng3'], ['Re8+', 'Kd3'], ['Rf8', 'b3']]",0-1
SportAccord Rapid w 2014,Beijing CHN,2014.12.11,3.8,"Koneru,H","Kosteniuk,A",,,A15,"[['Nf3', 'Nf6'], ['c4', 'b6'], ['g3', 'e6'], ['Bg2', 'Bb7'], ['O-O', 'Be7'], ['Nc3', 'O-O'], ['Re1', 'Ne4'], ['Nxe4', 'Bxe4\n'], ['d3', 'Bb7'], ['e4', 'c5'], ['d4', 'cxd4'], ['Nxd4', 'd6'], ['b3', 'a6'], ['Ba3', 'Qc7'], ['Qd2', 'Nd7'], ['Rad1', 'Rfd8\n'], ['Bh3', 'Nf8'], ['Qe3', 'Qb8'], ['Rd2', 'Ra7'], ['Red1', 'Ba8'], ['Ne2', 'Ng6'], ['Bg2', 'Rad7'], ['Nc3', 'Bc6\n'], ['Ne2', 'b5'], ['cxb5', 'axb5'], ['Nd4', 'Ba8'], ['Bb4', 'Ne5'], ['Rc2', 'Bf6'], ['Qe2', 'd5'], ['Nxb5', 'dxe4\n'], ['Rxd7', 'Rxd7'], ['Bd6', 'Nf3+'], ['Kh1', 'Qd8'], ['Bh3', 'Nd4'], ['Nxd4', 'Rxd6'], ['Nb5', 'e3+'], ['Kg1', 'Rd2\n'], ['Rxd2', 'exd2'], ['Bg4', 'Qd5'], ['f4', 'd1=Q+'], ['Qxd1', 'Qg2+']]",0-1
