Wch U14,Cannes,1997.??.??,1,"Jobava, Baadur","Leal, Joao Victor",,,A76,"[['d4', 'Nf6'], ['c4', 'c5'], ['d5', 'g6'], ['Nc3', 'Bg7'], ['Nf3', 'd6'], ['e4', 'e6'], ['Be2', 'exd5'], ['cxd5', 'O-O\n'], ['O-O', 'Re8'], ['Qc2', 'Na6'], ['Nd2', 'Nb4'], ['Qd1', 'b6'], ['Re1', 'Ba6'], ['Bxa6', 'Nxa6'], ['Nc4', 'Qd7\n'], ['a4', 'Ng4'], ['Nb5', 'Bf8'], ['Nbxd6', 'Bxd6'], ['Nxd6', 'Qxd6'], ['Qxg4', 'Qxd5'], ['Bg5', 'Qe5'], ['Qh4', 'Re6\n'], ['Rad1', 'Qxb2'], ['f4', 'c4'], ['f5', 'Rc6'], ['e5', 'c3'], ['Bh6', 'Re8'], ['Qe7', 'Rcc8'], ['Qf6', '']]",1-0
11th Aeroflot Open A,Moscow RUS,2012.02.12,6,"Sjugirov,S","Jobava,Ba",,,B12,"[['e4', 'c6'], ['d4', 'd5'], ['e5', 'Bf5'], ['Nd2', 'e6'], ['Nb3', 'Nd7'], ['Nf3', 'Bg6'], ['Be2', 'Nh6'], ['O-O', 'Nf5\n'], ['Bd2', 'Rc8'], ['Rc1', 'Bh5'], ['h3', 'Bxf3'], ['Bxf3', 'c5'], ['c4', 'dxc4'], ['Rxc4', 'b5'], ['Ba5', 'Nb6\n'], ['Rxc5', 'Bxc5'], ['dxc5', 'Qxd1'], ['Rxd1', 'Nd5'], ['Bxd5', 'exd5'], ['Rxd5', 'h5'], ['a3', 'Rh6'], ['g4', 'Ne7\n'], ['Rd1', 'hxg4'], ['hxg4', 'Ra6'], ['f3', 'Nc6'], ['Bc3', 'Ra4'], ['Rd6', 'a5'], ['e6', 'f6'], ['g5', 'fxg5\n'], ['Rd7', 'Nd8'], ['Rxg7', 'Nxe6'], ['Rh7', 'Rh4'], ['Rxh4', 'gxh4'], ['Bxa5', 'Kf7'], ['Be1', 'Rd8'], ['Bxh4', 'Rd1+\n'], ['Kf2', 'Rb1'], ['Ke3', 'Rxb2'], ['Nd2', 'Ra2'], ['Ne4', 'Rxa3+'], ['Kd2', 'Nd4'], ['Bf2', 'Nxf3+'], ['Ke2', 'Ke6\n'], ['c6', 'Ne5'], ['c7', 'Ra8'], ['Bg3', 'Nc4'], ['Kd3', 'Kd5'], ['Nd2', 'Nb6'], ['Bf2', 'Kc6'], ['Nb3', 'Kxc7\n'], ['Nd4', 'Ra3+'], ['Ke4', 'Ra4'], ['Kd3', 'b4'], ['Nb3', 'Nc8'], ['Bc5', 'Na7'], ['Bxa7', 'Rxa7'], ['Kc4', 'Rb7\n'], ['Nc5', 'Rb6'], ['Nb3', 'Kd6'], ['Nd4', 'Rb8'], ['Nb3', 'Rb6'], ['Na5', 'Ke6'], ['Nb3', 'Rb8'], ['Nc5+', 'Kf5\n'], ['Kb3', 'Rb6'], ['Nd3', 'Ke4'], ['Nxb4', 'Kd4'], ['Ka3', 'Kc4'], ['Na2', 'Rb3+'], ['Ka4', '']]",1/2-1/2
11th Aeroflot Open A,Moscow RUS,2012.02.13,7,"Jobava,Ba","Bocharov,D",,,E12,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['a3', 'Ba6'], ['Qc2', 'Bb7'], ['Nc3', 'c5'], ['e4', 'cxd4'], ['Nxd4', 'd6\n'], ['Be2', 'Be7'], ['O-O', 'Nbd7'], ['Be3', 'Rc8'], ['Rad1', 'Qc7'], ['f4', 'Qb8'], ['b4', 'O-O'], ['f5', 'e5\n'], ['Nb3', 'a6'], ['Qb1', 'b5'], ['Na5', 'Ba8'], ['g4', 'h6'], ['h4', 'Nh7'], ['Bf2', 'bxc4'], ['Nd5', 'Bd8\n'], ['Nxc4', 'Nhf6'], ['Nxf6+', 'Nxf6'], ['Nxd6', 'Rc6'], ['Bc5', 'Bb6'], ['g5', 'Nd7'], ['Nc4', 'Nxc5'], ['bxc5', 'Bxc5+\n'], ['Kg2', 'Bd4'], ['Qxb8', 'Rxb8'], ['Rb1', 'Rbc8'], ['Kf3', 'Rc5'], ['Rb3', 'Bc6'], ['Nd6', 'Rd8'], ['Nb7', 'Bxb7\n'], ['Rxb7', 'Rc3+'], ['Kg4', 'hxg5'], ['hxg5', 'Rdc8'], ['Bxa6', 'Rc2'], ['Rd7', 'Rb8'], ['Bb7', 'Rg2+\n'], ['Kf3', 'Rxg5'], ['Bd5', 'Rc8'], ['Rh1', 'Rc3+'], ['Ke2', 'Rg2+'], ['Kd1', 'Rg1+'], ['Rxg1', 'Bxg1'], ['a4', 'Ra3\n'], ['Bxf7+', 'Kh7'], ['Kc2', 'Rxa4'], ['Rd3', 'g5'], ['Bg6+', 'Kg8'], ['Rd8+', 'Kg7'], ['Rd7+', 'Kg8'], ['f6', '']]",1-0
11th Aeroflot Open A,Moscow RUS,2012.02.14,8,"Rodshtein,M","Jobava,Ba",,,E11,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'Bb4+'], ['Nbd2', 'b6'], ['a3', 'Bxd2+'], ['Qxd2', 'O-O'], ['e3', 'a5'], ['b3', 'd5\n'], ['Bb2', 'Ba6'], ['Qc2', 'Nbd7'], ['Bd3', 'c5'], ['cxd5', 'Bxd3'], ['Qxd3', 'exd5'], ['a4', 'Qe7'], ['O-O', 'Qe6\n'], ['Rac1', 'Rfc8'], ['Ne5', 'Nb8'], ['Qb5', 'Nc6'], ['Nxc6', '']]",1/2-1/2
11th Aeroflot Open A,Moscow RUS,2012.02.15,9,"Jobava,Ba","Caruana,F",,,D70,"[['d4', 'Nf6'], ['c4', 'g6'], ['f3', 'd5'], ['cxd5', 'Nxd5'], ['e4', 'Nb6'], ['Nc3', 'Bg7'], ['Be3', 'O-O'], ['Qd2', 'Qd6\n'], ['f4', 'Rd8'], ['Nf3', 'Qb4'], ['Qc2', 'Nc4'], ['Bf2', 'c5'], ['O-O-O', 'cxd4'], ['Nxd4', 'Bg4'], ['Be2', 'Bxe2\n'], ['Ndxe2', 'Nc6'], ['a3', 'Qa5'], ['e5', 'Rac8'], ['Kb1', 'b5'], ['Nc1', 'Qa6'], ['Nb3', 'b4'], ['Nc5', 'Qxa3\n'], ['Nb5', 'b3'], ['Nxa3', 'Nxa3+'], ['bxa3', 'bxc2+'], ['Kxc2', 'g5'], ['g3', 'Bh6'], ['Rxd8+', 'Nxd8\n'], ['fxg5', 'Bxg5'], ['Kd3', 'e6'], ['Ne4', 'Be7'], ['Nd6', 'Rc7'], ['g4', 'f6'], ['Bh4', 'Rd7'], ['Ke2', 'Nc6\n'], ['Ne4', 'fxe5'], ['Bxe7', 'Rxe7']]",1/2-1/2
TCh-AUT 1st Bundesliga 2012,St. Veit AUT,2012.03.01,4.1,"Volokitin,And","Jobava,Ba",,,B12,"[['e4', 'c6'], ['d4', 'd5'], ['e5', 'Bf5'], ['Nf3', 'e6'], ['Be2', 'c5'], ['Be3', 'cxd4'], ['Nxd4', 'Ne7'], ['Nd2', 'Nbc6\n'], ['N2f3', 'Be4'], ['O-O', 'Qd7'], ['c4', 'Rd8'], ['Nb5', 'Nf5'], ['cxd5', 'Nxe3'], ['dxc6', 'Qxd1'], ['Rfxd1', 'Nxd1\n'], ['c7', 'Nxb2'], ['Ng5', 'Bg6'], ['Nxa7', 'Bc5'], ['Rc1', 'Na4'], ['cxd8=Q+', 'Kxd8'], ['Nb5', 'b6'], ['h4', 'h6\n'], ['h5', 'Bxh5'], ['Nxe6+', 'fxe6'], ['Bxh5', 'Ke7'], ['Rc4', 'Nb2'], ['Rf4', 'Rf8'], ['Rxf8', 'Kxf8'], ['Be2', 'Ke7\n'], ['g3', 'g5'], ['Kg2', 'h5'], ['Nc3', 'h4'], ['Ne4', 'hxg3'], ['fxg3', 'Bd4'], ['Nxg5', 'Bxe5'], ['Bg4', 'Na4\n'], ['Bxe6', 'Kf6'], ['Bb3', 'Kxg5'], ['Bxa4', 'Bd4']]",1/2-1/2
TCh-AUT 1st Bundesliga 2012,St. Veit AUT,2012.03.02,5.1,"Jobava,Ba","Rapport,R",,,D14,"[['d4', 'd5'], ['c4', 'c6'], ['Nc3', 'Nf6'], ['cxd5', 'cxd5'], ['Nf3', 'Nc6'], ['Bf4', 'Bf5'], ['e3', 'e6'], ['Bb5', 'Nd7\n'], ['O-O', 'Be7'], ['Qe2', 'O-O'], ['Rfc1', 'Rc8'], ['Ne1', 'a6'], ['Bd3', 'Bxd3'], ['Nxd3', 'Nb4'], ['Ne1', 'Nb6\n'], ['b3', 'Bd6'], ['Bxd6', 'Qxd6'], ['Qd2', 'Nd7'], ['h3', 'Nc6'], ['Nd3', 'Na7'], ['a4', 'a5'], ['Nb5', 'Qa6\n'], ['Nxa7', 'Qxa7'], ['Rxc8', 'Rxc8'], ['Rc1', 'Rxc1+'], ['Qxc1', 'Qb8'], ['Qc3', 'Qd8'], ['b4', 'axb4\n'], ['Qxb4', 'b6'], ['Qd6', 'Qe8'], ['Nb4', 'h6'], ['Nc6', 'Kh7'], ['Qc7', 'f6'], ['Na7', 'e5'], ['Nb5', 'exd4\n'], ['Nxd4', 'Ne5'], ['Nb5', 'Nc4'], ['Nc3', 'Qe6'], ['Qf4', 'Nb2'], ['Qb4', 'Nc4'], ['Qb1+', 'Kh8'], ['Qd3', 'Qe5\n'], ['Nxd5', 'Nb2'], ['Qb3', 'Nxa4'], ['Nf4', 'Qe8'], ['h4', 'b5'], ['Ne6', 'Qg8'], ['Qxb5', 'Qxe6'], ['Qxa4', 'Qc8\n'], ['Qd1', 'Qe8'], ['Qd5', 'Qc8'], ['g3', 'Qc1+'], ['Kg2', 'Qa1'], ['g4', 'Qc1'], ['Qa8+', 'Kh7'], ['Qe4+', 'Kh8\n'], ['g5', 'hxg5'], ['hxg5', 'fxg5'], ['Qe8+', 'Kh7'], ['Qh5+', 'Kg8'], ['Qxg5', 'Qc6+'], ['Kg3', 'Qd6+\n'], ['Kg4', 'Qd1+'], ['Kf4', 'Qd2'], ['Kf3', 'Qd1+'], ['Kg2', 'Qd6'], ['e4', 'Kf8'], ['Qd5', 'Qg6+'], ['Kf3', 'Qg1\n'], ['Ke2', 'g5'], ['e5', 'Ke7'], ['Qd6+', 'Ke8'], ['Qe6+', 'Kd8'], ['Qf5', 'Qc1'], ['Qf6+', 'Ke8'], ['Kf3', 'Qd1+\n'], ['Kg3', 'Qg1+'], ['Kh3', 'Qh1+'], ['Kg4', 'Qh4+'], ['Kf3', 'Qh1+'], ['Ke3', 'Qe1+'], ['Kd3', 'Qd1+'], ['Ke4', 'Qe2+\n'], ['Kd5', 'Qd2+'], ['Kc6', 'Qd7+'], ['Kb6', 'Qd4+'], ['Kc6', 'Qc4+'], ['Kd6', 'Qd4+'], ['Kc7', 'Qa7+'], ['Kc6', 'Qa6+\n'], ['Kd5', 'Qd3+'], ['Kc5', 'Qc3+'], ['Kd6', 'Qd4+'], ['Kc6', 'Qc4+']]",1/2-1/2
TCh-AUT 1st Bundesliga 2012,St. Veit AUT,2012.03.03,6.1,"Jobava,Ba","Kunin,V",,,A37,"[['c4', 'c5'], ['Nc3', 'Nc6'], ['g3', 'g6'], ['Bg2', 'Bg7'], ['Nf3', 'e5'], ['d3', 'd6'], ['O-O', 'Nge7'], ['a3', 'O-O\n'], ['Rb1', 'a5'], ['Bd2', 'h6'], ['Ne1', 'Be6'], ['Nc2', 'd5'], ['cxd5', 'Nxd5'], ['Ne3', 'Nde7'], ['Na4', 'b6\n'], ['b4', 'cxb4'], ['axb4', 'Rb8'], ['bxa5', 'bxa5'], ['Nc5', 'Rxb1'], ['Qxb1', 'Qd6'], ['Nxe6', 'Qxe6\n'], ['Nc4', 'Rb8'], ['Qd1', 'f5'], ['Nxa5', 'e4'], ['Nxc6', 'Nxc6'], ['dxe4', 'fxe4'], ['Be3', 'Rd8'], ['Qb1', 'Nd4\n'], ['Bxd4', 'Rxd4'], ['e3', 'Ra4'], ['Rd1', 'Kh7'], ['Qb7', 'h5'], ['h4', 'Kh6'], ['Rd7', 'Ra1+'], ['Kh2', 'Qf6\n'], ['Rf7', 'Rb1'], ['Rxf6', 'Rxb7'], ['Rxg6+', '']]",1-0
TCh-AUT 1st Bundesliga 2012,St. Veit AUT,2012.03.04,7.1,"Likavsky,T","Jobava,Ba",,,E11,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'Bb4+'], ['Nbd2', 'b6'], ['e3', 'O-O'], ['Bd3', 'Bb7'], ['O-O', 'c5'], ['a3', 'Bxd2\n'], ['Bxd2', 'd6'], ['b4', 'Nbd7'], ['Bc3', 'Qe7'], ['dxc5', 'dxc5'], ['Be2', 'Ne4'], ['Bb2', 'Rfd8'], ['Qb3', 'Ndf6\n'], ['Rad1', 'Rxd1'], ['Bxd1', 'Rd8'], ['h3', 'h6'], ['Bc2', 'Nh7'], ['Rd1', 'Nhg5'], ['Rxd8+', 'Qxd8'], ['Nxg5', 'Qxg5\n'], ['Qd3', 'Nd2'], ['g4', 'Nf3+'], ['Kf1', 'Be4'], ['Qc3', 'Bxc2'], ['Qxc2', 'Qh4'], ['Ke2', 'Qxh3'], ['Qe4', 'Nh2\n'], ['Qa8+', 'Kh7'], ['Qe4+', 'f5'], ['gxf5', 'Qf1+'], ['Kd2', 'Qxf2+'], ['Kc1', 'exf5'], ['Qf4', 'Qxf4\n'], ['exf4', 'Nf1'], ['Kc2', 'h5'], ['bxc5', 'bxc5'], ['Kd3', 'h4']]",0-1
13th EICC,Plovdiv BUL,2012.03.20,1.8,"Jobava,Ba","Paichadze,L",,,E21,"[['Nf3', 'Nf6'], ['c4', 'e6'], ['d4', 'Bb4+'], ['Nc3', 'b6'], ['Bg5', 'Bb7'], ['Nd2', 'O-O'], ['e4', 'Be7'], ['Be3', 'd6\n'], ['g4', 'Nfd7'], ['d5', 'c6'], ['Bg2', 'Bg5'], ['f4', 'Bh4+'], ['Kf1', 'exd5'], ['exd5', 'Re8'], ['Nde4', 'Nf6\n'], ['Nxf6+', 'Bxf6'], ['Qd2', 'Bxc3'], ['Qxc3', 'Qc8'], ['Bd4', 'Qxg4'], ['Bf3', 'Qh3+'], ['Kf2', 'Qh4+\n'], ['Kg2', 'cxd5'], ['Rhg1', 'f6'], ['Kh1', 'Nd7'], ['Rg4', 'Qh3'], ['Rag1', 'Re7'], ['Qa3', 'Kh8'], ['cxd5', 'Nc5\n'], ['Rxg7', 'Rxg7'], ['Bxf6', 'Rg8'], ['Qc3', 'Ne6'], ['Rg2', 'Bxd5'], ['Bxd5', 'Qxc3'], ['Bxc3', 'Nxf4\n'], ['Bxg8', 'Nxg2'], ['Bxh7', 'Ne3'], ['Bd3', 'Nd1'], ['Bd4', 'Kg8'], ['Bc4+', 'Kf8'], ['Bxg7+', 'Kxg7\n'], ['b4', 'a5']]",1/2-1/2
13th EICC,Plovdiv BUL,2012.03.21,2.71,"Drenchev,P","Jobava,Ba",,,E11,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'Bb4+'], ['Bd2', 'Bxd2+'], ['Qxd2', 'd5'], ['Nc3', 'O-O'], ['e3', 'Qe7'], ['Bd3', 'Rd8\n'], ['O-O', 'dxc4'], ['Bxc4', 'c5'], ['Qc2', 'cxd4'], ['Nxd4', 'Bd7'], ['Rfd1', 'Nc6'], ['h3', 'h6'], ['Nxc6', 'Bxc6\n'], ['Bb5', 'Bxb5'], ['Nxb5', 'Rdc8'], ['Qe2', 'Rc5'], ['Rac1', 'Rac8'], ['Rxc5', 'Qxc5'], ['Nc3', 'a6'], ['a3', 'Qb6\n'], ['Rd4', 'Rd8'], ['Na4', 'Qc7'], ['Rxd8+', 'Qxd8'], ['Nc5', 'Qc7'], ['Nd3', 'Ne4'], ['Qd1', 'Kf8'], ['Qa4', 'Nd6\n'], ['Qd4', 'b6'], ['Qe5', 'a5'], ['a4', 'Qc6'], ['b3', 'Ne8'], ['Qb2', 'f6'], ['Qc1', 'Qd6'], ['Qc2', 'Nc7'], ['Nf4', 'Kg8\n'], ['h4', 'e5'], ['Qc4+', 'Kh8'], ['Ng6+', 'Kh7'], ['Nf8+', 'Qxf8'], ['Qxc7', 'Qb4'], ['Qc2+', 'e4'], ['g3', 'h5\n'], ['Qd1', 'Qc5'], ['Qd8', 'Qc6'], ['Qd1', 'Kh6'], ['Qd4', 'g5'], ['hxg5+', 'Kxg5'], ['Kg2', 'Kf5'], ['Qd1', 'Kg6\n'], ['Qd4', 'Kg5'], ['Qd2', 'Qe6'], ['b4', 'axb4'], ['Qxb4', 'h4'], ['Qb5+', 'f5'], ['a5', 'bxa5'], ['Qxa5', 'hxg3\n'], ['Qd8+', 'Kg4'], ['Qd1+', '']]",1/2-1/2
13th EICC,Plovdiv BUL,2012.03.22,3.65,"Jobava,Ba","Bukal,V jr",,,C15,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['exd5', 'exd5'], ['Qf3', 'Qe7+'], ['Ne2', 'Nc6'], ['Qe3', 'Nf6'], ['a3', 'Ba5\n'], ['f3', 'h5'], ['Qd3', 'Be6'], ['Bg5', 'O-O-O'], ['O-O-O', 'Bb6'], ['Na4', 'Na5'], ['Nxb6+', 'axb6'], ['Nf4', 'Qd6\n'], ['Qe3', 'Nc4'], ['Bxc4', 'dxc4'], ['d5', 'Bf5'], ['Qd4', 'b5'], ['Rhe1', 'Rde8'], ['Bxf6', 'gxf6'], ['Ne2', 'Bd7\n'], ['Qa7', 'Qa6'], ['Qxa6', 'bxa6'], ['h4', 'Re5'], ['Nf4', 'Rg8'], ['Kd2', 'c5'], ['dxc6', 'Bxc6'], ['Kc3', 'Rf5\n'], ['Rd4', 'Re5'], ['Red1', 'Kc7'], ['a4', 'Re3+'], ['Kd2', 'Re5'], ['a5', 'Rb8'], ['Ra1', 'Rc5'], ['Re1', 'Re5\n'], ['Re2', 'Rg8'], ['Ke1', 'Bb7'], ['Kf2', 'Bc6'], ['b3', 'cxb3'], ['cxb3', 'b4'], ['Rc2', 'Rc8'], ['Nd5+', 'Kb7\n'], ['Rxb4+', '']]",1-0
13th EICC,Plovdiv BUL,2012.03.23,4.27,"Papin,V","Jobava,Ba",,,E65,"[['Nf3', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['g3', 'd6'], ['d4', 'O-O'], ['Bg2', 'c5'], ['O-O', 'Nc6'], ['dxc5', 'dxc5\n'], ['Be3', 'Qa5'], ['Bd2', 'Qa6'], ['Nb5', 'Qb6'], ['Bf4', 'Rd8'], ['Qc1', 'Ne8'], ['Nd2', 'Be6'], ['Nc3', 'Nd6\n'], ['Rb1', 'Nxc4'], ['Nxc4', 'Bxc4'], ['b3', 'Ba6'], ['Na4', 'Qb5'], ['Qxc5', 'Qxe2'], ['Rfe1', 'Qxa2'], ['Nc3', 'Qc2\n'], ['Na4', 'Bd3'], ['Qxc2', 'Bxc2'], ['Rbc1', 'Nd4'], ['Bxb7', 'Bxb3'], ['Nc5', 'Bd5'], ['Bxa8', 'Nf3+\n'], ['Kf1', 'Nxh2+'], ['Kg1', 'Nf3+'], ['Kf1', 'Rxa8'], ['Rxe7', 'a5'], ['Na4', 'Bf6'], ['Rec7', 'Be6'], ['Rb7', 'Bh3+\n'], ['Ke2', 'Nd4+'], ['Kd2', 'Rd8'], ['Bc7', 'Nb3+'], ['Kc2', 'Rd2+'], ['Kxb3', 'Be6+'], ['Rc4', 'Rd3+'], ['Kc2', 'Bxc4\n'], ['Bxa5', 'Rf3'], ['Be1', 'h5'], ['Nb2', 'Be6'], ['Kd2', 'g5'], ['Ke2', 'Ra3'], ['Bd2', 'Bg4+'], ['Kf1', 'Ra1+\n'], ['Kg2', 'Rb1'], ['Rb6', 'Rxb2']]",0-1
13th EICC,Plovdiv BUL,2012.03.24,5.15,"Jobava,Ba","Hracek,Z",,,B20,"[['e4', 'c5'], ['Ne2', 'e6'], ['Nbc3', 'd5'], ['d4', 'Nf6'], ['e5', 'Nfd7'], ['f4', 'Nc6'], ['Be3', 'a6'], ['g3', 'b5'], ['Bg2', 'b4\n'], ['Na4', 'cxd4'], ['Nxd4', 'Bb7'], ['O-O', 'Qa5'], ['c4', 'bxc3'], ['bxc3', 'Nxd4'], ['cxd4', 'Bc6'], ['Nb2', 'Bb5\n'], ['Rf3', 'Be7'], ['a4', 'Bc6'], ['Nd3', 'O-O'], ['g4', 'Rab8'], ['f5', 'Qb6'], ['Bf2', 'Rfc8'], ['Nf4', 'Ba8\n'], ['Bf1', 'Bg5'], ['Bd3', 'Bxf4'], ['Rxf4', 'a5'], ['f6', 'Qb3'], ['Qf1', 'Rc3'], ['Rf3', 'Nxe5'], ['dxe5', 'd4\n'], ['Rb1', 'Bxf3'], ['Rxb3', 'Rbxb3'], ['Bc4', 'Rb4'], ['Bxd4', 'Rbxc4'], ['Bxc3', 'Rxc3'], ['Qe1', 'Rd3\n'], ['Qxa5', 'h6'], ['Qc7', 'gxf6'], ['exf6', 'Bxg4'], ['Qc8+', 'Kh7'], ['Qf8', 'Rd1+'], ['Kf2', 'Kg6'], ['Qg7+', 'Kf5\n'], ['Qxf7', '']]",1-0
13th EICC,Plovdiv BUL,2012.03.25,6.2,"Jobava,Ba","Kuzubov,Y",,,C04,"[['e4', 'e6'], ['d4', 'd5'], ['Nd2', 'Nc6'], ['Ngf3', 'Nf6'], ['e5', 'Nd7'], ['c4', 'Be7'], ['Bd3', 'Nb4'], ['Bb1', 'dxc4\n'], ['Nxc4', 'Nb6'], ['Ncd2', 'Bd7'], ['a3', 'N4d5'], ['O-O', 'Ba4'], ['Bc2', 'Qd7'], ['Ne4', 'Bxc2'], ['Qxc2', 'h6\n'], ['Bd2', 'a5'], ['Rac1', 'Qb5'], ['Nc5', 'Nd7'], ['Rfe1', 'Bxc5'], ['dxc5', 'Nb8'], ['Nd4', 'Qa6'], ['Re4', 'Nc6\n'], ['Nxc6', 'Qxc6'], ['Rg4', 'g6'], ['Ra4', 'g5'], ['b4', 'Rg8'], ['bxa5', 'Nf4'], ['Bxf4', 'gxf4'], ['g3', 'fxg3\n'], ['hxg3', 'Rg5'], ['Rh4', 'Qf3'], ['Rxh6', 'O-O-O'], ['c6', 'Qxc6'], ['Qxc6', 'bxc6'], ['Rh7', 'Rxe5\n'], ['Rxf7', 'Rd6'], ['Rf8+', 'Kd7'], ['Ra8', 'Rd3'], ['a4', 'Rd4'], ['Ra1', 'c5'], ['a6', 'c4'], ['a5', 'Rd6\n'], ['Kg2', 'c3'], ['g4', 'c2'], ['Rc1', 'Rc6'], ['Rb8', 'Rxa5'], ['Rb2', 'Raxa6'], ['Rbxc2', 'Rxc2'], ['Rxc2', 'Kd6']]",1/2-1/2
13th EICC,Plovdiv BUL,2012.03.27,7.10,"Ivanisevic,I","Jobava,Ba",,,A45,"[['d4', 'Nf6'], ['Bg5', 'e6'], ['Nd2', 'h6'], ['Bh4', 'c5'], ['e4', 'cxd4'], ['e5', 'g5'], ['Bg3', 'Nd5'], ['h4', 'Qb6\n'], ['hxg5', 'Qxb2'], ['Rb1', 'Qa3'], ['Qf3', 'Qxf3'], ['Ngxf3', 'Nc6'], ['Ne4', 'Nc3'], ['Nxc3', 'dxc3'], ['Bd3', 'b6\n'], ['Rh4', 'Bb7'], ['Ke2', 'h5'], ['Rb3', 'Rc8'], ['g6', 'Ne7'], ['gxf7+', 'Kxf7'], ['Ra4', 'Bxf3+'], ['Kxf3', 'Rc7\n'], ['Rf4+', 'Ke8'], ['Rc4', 'Rxc4'], ['Bxc4', 'Bg7'], ['Ke4', 'h4'], ['Bh2', 'Kf7'], ['Ra3', 'Rc8'], ['Be2', 'a5\n'], ['Bf4', 'Nd5'], ['Ra4', 'Nb4'], ['Bd3', 'Bf8'], ['Be3', 'Bc5'], ['a3', 'Nd5'], ['Bxc5', 'Rxc5'], ['Rc4', 'Rc6\n'], ['Rd4', 'Rc8'], ['Bc4', 'Rg8'], ['Kf3', 'Rh8'], ['Bxd5', 'exd5'], ['Rxd5', 'Ke7'], ['Rd3', 'Rf8+'], ['Ke3', 'Rg8\n'], ['Rd4', 'Rxg2'], ['Rxh4', 'b5'], ['Rh6', 'Rg1'], ['Rb6', 'Rb1'], ['f4', 'b4'], ['axb4', 'axb4'], ['f5', 'Re1+\n'], ['Kd4', 'Re2'], ['Rxb4', '']]",1/2-1/2
13th EICC,Plovdiv BUL,2012.03.28,8.12,"Jobava,Ba","Fridman,D",,,D31,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'Be7'], ['Bf4', 'Nf6'], ['e3', 'O-O'], ['a3', 'b6'], ['Nb5', 'Na6'], ['Nf3', 'Bb7\n'], ['Rc1', 'dxc4'], ['Bxc4', 'Nd5'], ['Be5', 'c6'], ['Nc3', 'Nxc3'], ['Rxc3', 'b5'], ['Bd3', 'b4'], ['Rc1', 'c5\n'], ['h4', 'h6'], ['Ng5', 'cxd4'], ['Qh5', 'Bf6'], ['Bxf6', 'Qxf6'], ['Nh7', 'Qd8'], ['Nxf8', 'dxe3'], ['Bh7+', 'Kxf8\n'], ['O-O', 'e2'], ['Rfe1', 'bxa3'], ['bxa3', 'f5'], ['Qxe2', 'Qd5'], ['f3', 'Qd4+'], ['Qe3', 'Qxe3+'], ['Rxe3', 'Kf7\n'], ['Rb3', 'Bd5'], ['Rb5', 'Rd8'], ['h5', 'Kf6'], ['Bg6', 'Rd7'], ['Kf2', 'Ke7'], ['Ra5', 'Rd6'], ['Rc8', 'Rb6\n'], ['Bxf5', 'Bb7'], ['Rg8', 'exf5'], ['Rxg7+', 'Kf6'], ['Rg6+', 'Ke7'], ['Re5+', 'Kd7'], ['Rxb6', 'axb6\n'], ['Rxf5', 'Nc5'], ['Rf6', 'b5'], ['Rxh6', 'Nd3+'], ['Ke3', 'Ne1'], ['Rh7+', '']]",1-0
13th EICC,Plovdiv BUL,2012.03.29,9.4,"Kobalia,M","Jobava,Ba",,,B14,"[['e4', 'c6'], ['d4', 'd5'], ['exd5', 'cxd5'], ['c4', 'Nf6'], ['Nc3', 'e6'], ['Nf3', 'Be7'], ['cxd5', 'Nxd5'], ['Bd3', 'O-O\n'], ['O-O', 'Nc6'], ['Re1', 'Nf6'], ['a3', 'b6'], ['Bg5', 'Bb7'], ['Bc2', 'Re8'], ['Qd3', 'g6'], ['Rad1', 'Nd5\n'], ['Bh6', 'Rc8'], ['Ba4', 'a6'], ['Nxd5', 'Qxd5'], ['Qe3', 'Bf6'], ['Bb3', 'Qd8'], ['Ne5', 'Qe7'], ['Ng4', 'Na5\n'], ['Ba2', 'Nc4'], ['Qf4', 'Bg7'], ['Bxg7', 'Kxg7'], ['d5', 'g5'], ['Qg3', 'h5'], ['Bxc4', 'Rxc4'], ['Ne5', 'exd5\n'], ['Nf3', 'Rd4'], ['Rc1', 'Rc4'], ['h4', 'Rxc1'], ['Rxc1', 'Rc8'], ['Re1', 'Qf6'], ['hxg5', 'Qf5'], ['Re7', 'Rc1+\n'], ['Kh2', 'Bc8'], ['g6', 'Qg4'], ['Rxf7+', 'Kh6'], ['Qe5', '']]",1-0
