Wch U10,Menorca,1996.??.??,2,"Gashimov, Vugar","Harikrishna, Penteala",,,B07,"[['e4', 'd6'], ['d4', 'Nf6'], ['Nc3', 'g6'], ['Bg5', 'Bg7'], ['e5', 'Ng8'], ['Nf3', 'Bg4'], ['h3', 'Bxf3'], ['Qxf3', 'Qc8\n'], ['Bc4', 'e6'], ['O-O-O', 'Nd7'], ['exd6', 'cxd6'], ['Nb5', 'Bf8'], ['Rhe1', 'a6'], ['Nc3', 'b5'], ['Bd5', 'Ra7\n'], ['Bc6', 'Nf6']]",1-0
37th Olympiad,Turin ITA,2006.06.02,11,"Harikrishna,P","Sutovsky,E",,,B01,"[['e4', 'd5'], ['exd5', 'Qxd5'], ['Nc3', 'Qa5'], ['d4', 'Nf6'], ['Bc4', 'c6'], ['Nf3', 'Bf5'], ['Bd2', 'e6'], ['Nd5', 'Qd8\n'], ['Nxf6+', 'Qxf6'], ['Qe2', 'Nd7'], ['d5', 'cxd5'], ['Bxd5', 'Be7'], ['Bc3', 'Bb4'], ['Bxb4', 'Qxb2'], ['O-O', 'Qxb4\n'], ['Rab1', 'Qc5'], ['Bxb7', 'Rb8'], ['Rfd1', 'Nb6'], ['Nd4', 'Rxb7'], ['Rb5', 'Qa3'], ['Rb3', 'Qc5'], ['Rb5', 'Qc3\n'], ['Rb3', 'Qc7'], ['Nxf5', 'O-O'], ['Nd6', 'Rbb8'], ['c4', 'Rbd8']]",1/2-1/2
37th Olympiad,Turin ITA,2006.06.03,12,"Krnan,T","Harikrishna,P",,,C95,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'd6'], ['c3', 'O-O\n'], ['h3', 'Nb8'], ['d4', 'Nbd7'], ['Nbd2', 'Bb7'], ['Bc2', 'Re8'], ['Nf1', 'Bf8'], ['Ng3', 'g6'], ['a4', 'Bg7\n'], ['d5', 'Qb8'], ['Bg5', 'c6'], ['dxc6', 'Bxc6'], ['axb5', 'axb5'], ['Rxa8', 'Bxa8'], ['Qd2', 'd5'], ['exd5', 'Nxd5\n'], ['Bb3', 'N7b6'], ['Bh6', 'Bh8'], ['Qe2', 'Bc6'], ['Ng5', 'Qc7'], ['h4', 'f6'], ['N5e4', 'Bg7'], ['Bxg7', 'Kxg7\n'], ['Rd1', 'f5'], ['Ng5', 'Nf4'], ['Qd2', 'Nbd5'], ['Nf1', 'h6'], ['Nf3', 'Nf6'], ['Qe3', 'Ng4'], ['Qd2', 'Re7\n'], ['Ne3', 'Rd7'], ['Qe1', 'Rxd1'], ['Qxd1', 'Nf6'], ['g3', 'Nh3+'], ['Kg2', 'Ne4'], ['Nd5', 'Qa7'], ['Qe2', 'Nhxf2\n'], ['Nxe5', 'Qa1'], ['Kf3', 'Qg1'], ['Ke3', 'Ng4+']]",0-1
37th Olympiad,Turin ITA,2006.06.04,13,"Harikrishna,P","Vocaturo,D",,,A48,"[['d4', 'Nf6'], ['Nf3', 'g6'], ['Bg5', 'Bg7'], ['c3', 'c5'], ['e3', 'Qb6'], ['Qb3', 'O-O'], ['Nbd2', 'd6'], ['Be2', 'Qc7\n'], ['O-O', 'b6'], ['e4', 'h6'], ['Bh4', 'Nh5'], ['Rfe1', 'g5'], ['Bg3', 'Nxg3'], ['hxg3', 'Nc6'], ['d5', 'Nd8\n'], ['Nc4', 'Bf6'], ['Ne3', 'h5'], ['Nd2', 'g4'], ['f4', 'e5'], ['Kf2', 'h4'], ['Bxg4', 'hxg3+'], ['Kf3', 'exf4\n'], ['Nf5', 'Bxf5'], ['Bxf5', 'Be5'], ['Rh1', 'f6'], ['Rh6', 'Rf7'], ['Rah1', 'Kf8'], ['Rh8+', 'Ke7'], ['Qb5', '']]",1-0
Aerosvit GM,Foros UKR,2006.06.17,1,"Nisipeanu,LD","Harikrishna,P",,,C91,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'd6'], ['c3', 'O-O\n'], ['d4', 'Bg4'], ['Be3', 'exd4'], ['cxd4', 'Na5'], ['Bc2', 'c5'], ['dxc5', 'dxc5'], ['Nc3', 'Nc6'], ['e5', 'Qxd1\n'], ['Bxd1', 'Nd7'], ['Nd5', 'Bd8'], ['Be2', 'Rc8'], ['a4', 'c4'], ['axb5', 'axb5'], ['Nd4', 'Ndxe5'], ['Nxb5', 'Rb8\n'], ['Na7', 'Bxe2'], ['Nxc6', 'Nxc6'], ['Rxe2', 'Rb5'], ['Nc3', 'Ra5'], ['Rd1', 'h6'], ['g3', 'Bg5'], ['Rd6', 'Bxe3\n'], ['Rxc6', 'Rc5'], ['Rxc5', 'Bxc5'], ['Re4', 'Rc8'], ['Kf1', '']]",1/2-1/2
Aerosvit GM,Foros UKR,2006.06.18,2,"Harikrishna,P","Ivanchuk,V",,,C42,"[['e4', 'e5'], ['Nf3', 'Nf6'], ['Nxe5', 'd6'], ['Nf3', 'Nxe4'], ['d4', 'd5'], ['Bd3', 'Bd6'], ['O-O', 'O-O'], ['c4', 'c6\n'], ['Qc2', 'Na6'], ['a3', 'Bg4'], ['Ne5', 'Bf5'], ['Be3', 'Nac5'], ['dxc5', 'Bxe5'], ['Nc3', 'd4'], ['Bxe4', 'Bxe4\n'], ['Qxe4', 'Re8'], ['Bf4', 'Bxf4'], ['Qxf4', 'dxc3'], ['bxc3', 'Qa5'], ['Rfd1', 'Re7'], ['Qd4', 'Rae8\n'], ['h3', 'Re4'], ['Qd7', 'R4e7'], ['Qd4', '']]",1/2-1/2
Aerosvit GM,Foros UKR,2006.06.19,3,"Volokitin,And","Harikrishna,P",,,C80,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Nxe4'], ['d4', 'b5'], ['Bb3', 'd5'], ['dxe5', 'Be6\n'], ['Nbd2', 'Be7'], ['c3', 'O-O'], ['Bc2', 'f5'], ['Nb3', 'Qd7'], ['Nbd4', 'Nxd4'], ['Nxd4', 'c5'], ['Nxe6', 'Qxe6\n'], ['f3', 'Ng5'], ['a4', 'Rad8'], ['axb5', 'axb5'], ['Bxg5', 'Bxg5'], ['f4', 'Be7'], ['Kh1', 'c4'], ['Qd4', 'Qc6\n'], ['b4', 'cxb3'], ['Bxb3', 'Kh8'], ['Ra5', 'Rc8'], ['Bxd5', 'Qxc3'], ['Qxc3', 'Rxc3'], ['Rxb5', 'Rc7'], ['Rfb1', 'g6\n'], ['g3', 'Rd8'], ['Kg2', 'Kg7'], ['Rb7', 'Rxb7'], ['Rxb7', 'Kf8'], ['Rb5', 'Rc8'], ['h4', 'h5'], ['Rb6', 'Kg7\n'], ['Re6', 'Rc7'], ['Kf1', 'Ra7'], ['Ke2', 'Rc7'], ['Kf1', 'Ra7'], ['Kg2', 'Rc7'], ['Ra6', 'Rc8'], ['Bc6', 'Rb8\n'], ['Bd5', 'Rc8'], ['Rb6', 'Rc2+'], ['Kf1', 'Rc8'], ['Rb3', 'Rd8'], ['Be6', 'Ra8'], ['Rb7', 'Kf8'], ['Ke2', 'Rd8\n'], ['Rb5', 'Kg7'], ['Bd5', 'Rc8'], ['Kd3', 'Kf8'], ['Kd4', 'Kg7'], ['Rb7', 'Kf8'], ['Be6', 'Rd8+'], ['Bd5', 'Rc8\n'], ['Be6', 'Rd8+'], ['Bd7', 'Kf7'], ['Kd5', 'Ra8'], ['Be6+', 'Kf8'], ['Kc6', 'Rd8'], ['Bd5', 'Ke8'], ['Bc4', 'Rc8+\n'], ['Kd5', 'Kf7'], ['Rb6', 'Rd8+'], ['Kc6+', 'Ke8'], ['Kb5', 'Rc8'], ['Bg8', 'Rc5+'], ['Ka4', 'Rc3'], ['Rxg6', 'Bc5\n'], ['Rg5', 'Bf2'], ['Rxh5', 'Bxg3'], ['Rh8', 'Bxf4'], ['Bd5+', 'Ke7'], ['Rh7+', 'Ke8'], ['e6', 'Rc7'], ['Rh5', 'Bg3\n'], ['Kb5', 'Ke7'], ['Rh7+', 'Kd6'], ['Rxc7', 'Kxc7'], ['h5', 'Kd6'], ['h6', 'Bf4'], ['h7', 'Be5'], ['Kc4', 'Ke7\n'], ['Kc5', 'f4'], ['Bc4', 'f3'], ['Kd5', 'Bh8'], ['Ke4', 'f2'], ['Kf3', '']]",1/2-1/2
Aerosvit GM,Foros UKR,2006.06.20,4,"Harikrishna,P","Grischuk,A",,,E21,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['Nf3', 'O-O'], ['g3', 'b6'], ['Bg2', 'Bb7'], ['O-O', 'Bxc3'], ['bxc3', 'd6\n'], ['Re1', 'h6'], ['Bf1', 'Re8'], ['a4', 'a5'], ['Nh4', 'e5'], ['dxe5', 'dxe5'], ['Qxd8', 'Rxd8'], ['Ba3', 'Nbd7\n'], ['Nf5', 'g6'], ['Ne3', 'Nc5'], ['Bg2', 'e4'], ['h4', 'h5'], ['Bxc5', 'bxc5'], ['Reb1', 'Bc6'], ['Kf1', 'Rdb8\n'], ['Rxb8+', 'Rxb8'], ['Ke1', 'Kf8'], ['Kd1', 'Rb2'], ['Bh3', 'Ke7'], ['Nc2', 'Ne8'], ['Kc1', 'Rb3'], ['Bf1', 'Rxc3\n'], ['e3', 'Rb3'], ['Na3', 'Rb4'], ['Nb5', 'Bxb5'], ['cxb5', 'Nf6'], ['Be2', 'Nd5'], ['Ra3', 'Kd6'], ['Bd1', 'c4\n'], ['Bc2', 'f5'], ['Bd1', 'Kc5'], ['Bc2', 'c6'], ['bxc6', 'Kxc6'], ['f3', 'Nf6'], ['fxe4', 'fxe4'], ['Kd2', 'Kd6\n'], ['Ra1', 'Ke5'], ['Rf1', 'Nd5'], ['Rf8', 'c3+'], ['Kc1', 'Nxe3'], ['Re8+', 'Kd5'], ['Rd8+', 'Ke6'], ['Ra8', 'Nxc2\n'], ['Ra6+', 'Kf7'], ['Ra7+', 'Kf6']]",0-1
Aerosvit GM,Foros UKR,2006.06.21,5,"Bologan,V","Harikrishna,P",,,C95,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'd6'], ['c3', 'O-O\n'], ['h3', 'Nb8'], ['d4', 'Nbd7'], ['Nbd2', 'Bb7'], ['Bc2', 'Re8'], ['Nf1', 'Bf8'], ['Ng3', 'g6'], ['a4', 'Bg7\n'], ['Bd3', 'c6'], ['Bg5', 'Nf8'], ['Qd2', 'Ne6'], ['Be3', 'Nd7'], ['Bf1', 'Qc7'], ['b4', 'Nb6'], ['a5', 'exd4\n'], ['cxd4', 'Nc4'], ['Bxc4', 'bxc4'], ['Bh6', 'Bh8'], ['d5', 'Nf8'], ['Rac1', 'cxd5'], ['exd5', 'Nd7'], ['Ne4', 'Ne5\n'], ['Nxe5', 'Rxe5'], ['Nc3', 'Qe7'], ['Be3', 'Re8'], ['Red1', 'Rxe3'], ['Qxe3', 'Qxe3'], ['fxe3', 'Rxe3\n'], ['Na4', 'c3'], ['Nb6', 'Re4'], ['Re1', 'Bd4+'], ['Kh1', 'f5'], ['Rxe4', 'fxe4'], ['Na4', 'Be3'], ['Rxc3', 'Bd2\n'], ['Rc7', 'Bxd5'], ['Nc3', 'Ba8'], ['Ne2', 'Bd5'], ['Nc3', 'Ba8'], ['b5', 'd5'], ['Ne2', '']]",1-0
Aerosvit GM,Foros UKR,2006.06.22,6,"Harikrishna,P","Mamedyarov,S",,,C47,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Nc3', 'Nf6'], ['d4', 'Bb4'], ['Nxe5', 'O-O'], ['Bd3', 'Nxd4'], ['O-O', 'd6'], ['Nc4', 'Bxc3\n'], ['bxc3', 'Ne6'], ['Ne3', 'Re8'], ['c4', 'Nc5'], ['f3', 'Nfd7'], ['Rb1', 'Ne5'], ['Bb2', 'f6'], ['Qd2', 'Be6\n'], ['Rbe1', 'Qd7'], ['f4', 'Nexd3'], ['cxd3', 'f5'], ['Rf3', 'Re7'], ['Rg3', 'Rf7'], ['exf5', 'Bxf5'], ['Rg5', 'Bxd3\n'], ['Ng4', 'Bg6'], ['f5', 'Rxf5'], ['Nh6+', 'gxh6'], ['Qd4', 'Ne6'], ['Qh8+', 'Kf7'], ['Rxf5+', 'Bxf5'], ['Qf6+', 'Kg8\n'], ['Qxf5', 'Nf8'], ['Qd5+', 'Qf7'], ['Re7', '']]",1-0
Aerosvit GM,Foros UKR,2006.06.24,7,"Rublevsky,S","Harikrishna,P",,,B51,"[['e4', 'c5'], ['Nf3', 'd6'], ['Bb5+', 'Nd7'], ['O-O', 'Nf6'], ['Re1', 'e5'], ['c3', 'Be7'], ['d4', 'O-O'], ['h3', 'a6\n'], ['Bf1', 'b5'], ['d5', 'Ne8'], ['a4', 'Rb8'], ['b3', 'Nc7'], ['Na3', 'Kh8'], ['Nc2', 'g6'], ['Bh6', 'Rg8'], ['Ne3', 'Bf8\n'], ['Bxf8', 'Qxf8'], ['axb5', 'axb5'], ['Ra7', 'Bb7'], ['Qa1', 'Ra8'], ['Rxb7', 'Rxa1'], ['Rxa1', 'c4'], ['Rxc7', 'cxb3\n'], ['Rxd7', 'Qc8'], ['Rxf7', 'Rg7'], ['Rxg7', 'Kxg7'], ['c4', 'bxc4'], ['Nxc4', '']]",1-0
Aerosvit GM,Foros UKR,2006.06.25,8,"Harikrishna,P","Karjakin,Sergey",,,B90,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Be3', 'e5'], ['Nb3', 'Be6'], ['f3', 'Be7\n'], ['Qd2', 'O-O'], ['O-O-O', 'Nbd7'], ['g4', 'b5'], ['g5', 'b4'], ['Ne2', 'Ne8'], ['f4', 'a5'], ['f5', 'a4'], ['Nbd4', 'exd4\n'], ['Nxd4', 'b3'], ['Kb1', 'bxc2+'], ['Nxc2', 'Bb3'], ['axb3', 'axb3'], ['Na3', 'd5'], ['Qxd5', 'Bxa3'], ['Qxd7', 'Qa5\n'], ['Qb5', 'Qc7'], ['Qc4', 'Qa5'], ['Qb5', 'Qc7'], ['Qc4', 'Qa5'], ['Qb5', '']]",1/2-1/2
Aerosvit GM,Foros UKR,2006.06.26,9,"Shirov,A","Harikrishna,P",,,D17,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['Nc3', 'dxc4'], ['a4', 'Bf5'], ['Ne5', 'Nbd7'], ['Nxc4', 'Qc7'], ['g3', 'e5\n'], ['dxe5', 'Nxe5'], ['Bf4', 'Nfd7'], ['Bg2', 'g5'], ['Ne3', 'gxf4'], ['Nxf5', 'O-O-O'], ['Qc2', 'Nc5'], ['O-O', 'Ne6\n'], ['Qe4', 'fxg3'], ['hxg3', 'a5'], ['Nb5', 'cxb5'], ['axb5', 'Nc5'], ['Qe3', 'Ng4'], ['Qc3', 'Ne4'], ['Bxe4', 'Qxc3\n'], ['bxc3', 'b6'], ['Nd4', 'Nf6'], ['Bf3', 'Kc7'], ['Ra4', 'Nd7'], ['Nc6', 'Re8'], ['Rd1', 'Bc5'], ['Nb4', 'h5\n'], ['Na6+', 'Kc8'], ['Bc6', 'Re7'], ['Bxd7+', 'Rxd7'], ['Rxd7', 'Kxd7'], ['Nxc5+', 'bxc5'], ['Rxa5', 'h4\n'], ['Ra7+', 'Ke6'], ['Rc7', 'hxg3'], ['fxg3', '']]",1-0
Aerosvit GM,Foros UKR,2006.06.27,10,"Harikrishna,P","Ponomariov,R",,,D58,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'Be7'], ['Nf3', 'Nf6'], ['Bg5', 'h6'], ['Bh4', 'O-O'], ['e3', 'b6'], ['Bd3', 'Bb7\n'], ['O-O', 'Nbd7'], ['Qe2', 'Ne4'], ['Bg3', 'Ndf6'], ['Rad1', 'Nxc3'], ['bxc3', 'dxc4'], ['Bxc4', 'Ne4'], ['Qc2', 'Nxg3\n'], ['hxg3', 'c5'], ['d5', 'Bxd5'], ['Bxd5', 'exd5'], ['e4', 'd4'], ['cxd4', 'cxd4'], ['Nxd4', 'Qc8'], ['Qe2', 'Re8\n'], ['Nf5', 'Bf8'], ['Nd6', 'Bxd6'], ['Rxd6', 'Qb7'], ['Rd4', 'Rad8'], ['Rfd1', 'Rxd4'], ['Rxd4', 'Qc6'], ['Qc4', 'Qxc4\n'], ['Rxc4', 'Rd8'], ['a4', 'Rd1+'], ['Kh2', 'a5'], ['e5', 'Rb1'], ['f4', 'Rb4'], ['Rc8+', 'Kh7'], ['Rc6', 'g6']]",1/2-1/2
Aerosvit GM,Foros UKR,2006.06.28,11,"Areshchenko,A","Harikrishna,P",,,C55,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Nf6'], ['d3', 'Be7'], ['Bb3', 'O-O'], ['O-O', 'd6'], ['c3', 'h6'], ['Nbd2', 'Nh7\n'], ['h3', 'Kh8'], ['d4', 'Ng5'], ['Re1', 'f5'], ['dxe5', 'fxe4'], ['Nxg5', 'Bxg5'], ['exd6', 'e3'], ['Ne4', 'exf2+\n'], ['Nxf2', 'Bh4'], ['Be3', 'cxd6'], ['Rf1', 'Bf5'], ['Qd2', 'Ne5'], ['Rad1', 'Qe8'], ['Qd5', 'Rd8'], ['Rd4', 'Bxf2+\n'], ['Rxf2', 'Nc6'], ['Rdf4', 'Qxe3'], ['Rxf5', 'Ne7'], ['Rxf8+', 'Rxf8'], ['Qd2', 'Qc5'], ['Bc2', 'Kg8\n'], ['Bb3+', 'd5'], ['Kf1', 'Rxf2+'], ['Qxf2', 'Qxf2+'], ['Kxf2', 'Kf7'], ['c4', 'dxc4'], ['Bxc4+', 'Kf6\n'], ['Be2', 'Ke5'], ['Bf3', 'Nd5'], ['Kg3', 'Nb4'], ['Bxb7', 'Nxa2'], ['Kf3', 'Nc1'], ['Ke3', 'Nb3'], ['Ba6', 'Nc5\n'], ['Bb5', 'a5'], ['Bc6', 'Kd6'], ['Be8', 'Kd5'], ['Bf7+', 'Ke5']]",1/2-1/2
4th Marx György Mem,Paks HUN,2006.07.28,1,"Acs,P","Harikrishna,P",,,C89,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'O-O'], ['c3', 'd5\n'], ['exd5', 'Nxd5'], ['Nxe5', 'Nxe5'], ['Rxe5', 'c6'], ['d4', 'Bd6'], ['Re1', 'Qh4'], ['g3', 'Qh3'], ['Be3', 'Bg4\n'], ['Qd3', 'f5'], ['f4', 'Kh8'], ['Bxd5', 'cxd5'], ['Nd2', 'Qh5'], ['Qf1', 'Rae8'], ['Qg2', 'Re4'], ['Nxe4', 'fxe4\n'], ['h4', 'h6'], ['Qh2', 'Rf6'], ['a4', 'Rg6'], ['axb5', 'axb5'], ['Kf1', 'Bd7'], ['Qe2', 'Qf5'], ['Qg2', 'b4\n'], ['Ke2', 'Be7'], ['Qf2', 'Bb5+'], ['Kd2', 'Bd3'], ['g4', 'Rxg4'], ['Rg1', 'bxc3+'], ['bxc3', 'Bxh4'], ['Qh2', 'Rxg1\n'], ['Rxg1', 'Bf6'], ['Qg3', 'Qc8'], ['f5', 'Qb7'], ['Bxh6', 'Qb2+'], ['Ke3', 'Qe2+'], ['Kf4', 'Qd2+']]",0-1
4th Marx György Mem,Paks HUN,2006.07.29,2,"Efimenko,Z","Harikrishna,P",,,C88,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'O-O'], ['a4', 'b4\n'], ['d4', 'd6'], ['dxe5', 'dxe5'], ['Qxd8', 'Rxd8'], ['Bg5', 'Rb8'], ['Nbd2', 'h6'], ['Bxf6', 'Bxf6'], ['Bd5', 'Ne7\n'], ['Bc4', 'Rb6'], ['Bb3', 'Nc6'], ['Nc4', 'Rb8'], ['h3', 'Be6'], ['Rad1', 'Bxc4'], ['Bxc4', 'a5'], ['Kf1', 'Rxd1\n'], ['Rxd1', 'Nd4'], ['Nxd4', 'Rd8'], ['Ke2', 'Rxd4'], ['Rxd4', 'exd4'], ['Kd3', 'Kf8'], ['f4', 'c6'], ['e5', 'Bh4\n'], ['Kxd4', 'Bf2+'], ['Ke4', 'Ke7'], ['f5', 'Bg3'], ['Be2', 'Bf2'], ['g4', 'f6'], ['e6', 'Kd6'], ['Bf3', 'Bc5\n'], ['Kf4', 'Bd4'], ['b3', 'Bc5'], ['Kg3', 'Bd4'], ['Kh4', 'Ke7'], ['Bxc6', 'Be5'], ['Kh5', 'Kf8'], ['Kg6', 'Bd6\n'], ['Kh7', 'Bc5'], ['Bf3', 'Bd6'], ['Bd1', 'Bc5'], ['Kg6', 'Bd6'], ['Be2', 'Bc5'], ['Bb5', 'Bd6'], ['h4', 'Be7\n'], ['Be2', 'Bd8'], ['Bf3', '']]",1/2-1/2
4th Marx György Mem,Paks HUN,2006.07.30,3,"Harikrishna,P","Almasi,Z",,,C67,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['O-O', 'Nxe4'], ['d4', 'Nd6'], ['Bxc6', 'dxc6'], ['dxe5', 'Nf5'], ['Qxd8+', 'Kxd8\n'], ['Nc3', 'Ne7'], ['h3', 'h6'], ['Be3', 'Bf5'], ['Rad1+', 'Kc8'], ['Nd4', 'Bh7'], ['e6', 'c5'], ['Ndb5', 'a6\n'], ['Rd7', 'axb5'], ['Nxb5', 'Nd5'], ['Rxd5', 'fxe6'], ['Rd2', 'Rxa2'], ['Rfd1', 'Be7'], ['Rd7', 'Bd6'], ['Nxd6+', 'Kxd7\n'], ['Nf7+', 'Ke7'], ['Nxh8', 'b6'], ['Bf4', 'Ra8'], ['Bxc7', 'Rxh8'], ['Bxb6', 'Rc8'], ['Rd2', 'c4'], ['Ba5', 'Be4\n'], ['Bb4+', 'Ke8'], ['Bc3', 'g6'], ['f3', 'Bd5'], ['Kf2', 'Ra8'], ['Rd1', 'Kf7'], ['Ke3', 'g5'], ['h4', 'gxh4\n'], ['Rh1', 'Rg8'], ['Kf2', 'h5'], ['Rxh4', 'Rg5'], ['Rh1', 'e5'], ['Bd2', 'Rf5'], ['Ra1', 'Be4'], ['Ra4', 'Bxc2\n'], ['Rxc4', 'Bd3'], ['Rc7+', 'Kg6'], ['Ke3', 'Bf1'], ['Rc1', 'Bb5'], ['Ke4', 'h4'], ['Rc5', 'Bf1'], ['Rc6+', 'Rf6\n'], ['Rxf6+', 'Kxf6'], ['Be1', 'h3'], ['gxh3', 'Bxh3'], ['Bc3', '']]",1-0
4th Marx György Mem,Paks HUN,2006.07.31,4,"Harikrishna,P","Berkes,F",,,D58,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'Be7'], ['Nf3', 'Nf6'], ['Bg5', 'O-O'], ['e3', 'h6'], ['Bh4', 'b6'], ['Bd3', 'dxc4\n'], ['Bxc4', 'Bb7'], ['O-O', 'Nbd7'], ['Qe2', 'Ne4'], ['Nxe4', 'Bxe4'], ['Bg3', 'Bd6'], ['Rac1', 'Bxg3'], ['hxg3', 'c5\n'], ['dxc5', 'Nxc5'], ['b4', 'Nd7'], ['Ba6', 'Qe7'], ['a3', 'Rfd8'], ['Nd4', 'Nf6'], ['f3', 'e5'], ['Nc6', 'Bxc6\n'], ['Rxc6', 'Rd7'], ['Rfc1', 'Rad8']]",1/2-1/2
4th Marx György Mem,Paks HUN,2006.08.01,5,Wang Yue,"Harikrishna,P",,,E20,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['Nf3', 'c5'], ['g3', 'Nc6'], ['Bg2', 'Ne4'], ['Bd2', 'Nxd2'], ['Qxd2', 'cxd4\n'], ['Nxd4', 'Ne5'], ['Nc2', 'Be7'], ['b3', 'O-O'], ['O-O', 'a6'], ['Rfd1', 'Qc7'], ['Rac1', 'd6'], ['Nd4', '']]",1/2-1/2
4th Marx György Mem,Paks HUN,2006.08.03,6,"Harikrishna,P","Acs,P",,,D16,"[['d4', 'd5'], ['c4', 'c6'], ['Nc3', 'Nf6'], ['Nf3', 'dxc4'], ['a4', 'Bg4'], ['Ne5', 'Bh5'], ['f3', 'Nfd7'], ['Nxc4', 'e5\n'], ['Ne4', 'Bb4+'], ['Bd2', 'Qe7'], ['Nxe5', 'Nxe5'], ['dxe5', 'Nd7'], ['Bxb4', 'Qxb4+'], ['Qd2', 'Qxd2+\n'], ['Kxd2', 'O-O-O'], ['Ng3', 'Bg6'], ['e4', 'Rhe8'], ['Be2', 'Rxe5'], ['Ke3', 'f6'], ['a5', 'Re7'], ['Kf2', 'Nc5\n'], ['Rhd1', 'Rxd1'], ['Rxd1', 'Nb3'], ['Rd3', 'Nc1'], ['Rc3', 'Nxe2'], ['Nxe2', 'f5'], ['exf5', 'Bxf5'], ['a6', 'Bd7\n'], ['axb7+', 'Kxb7'], ['Rb3+', 'Kc7'], ['Ra3', 'Kb6'], ['Rb3+', 'Kc7'], ['Ra3', 'Kb6'], ['Rb3+', '']]",1/2-1/2
4th Marx György Mem,Paks HUN,2006.08.04,7,"Harikrishna,P","Efimenko,Z",,,E13,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['Nc3', 'Bb4'], ['Bg5', 'Bb7'], ['Nd2', 'h6'], ['Bh4', 'Nc6'], ['e3', 'Ne7\n'], ['f3', 'Ng6'], ['Bf2', 'c5'], ['dxc5', 'Bxc5'], ['Be2', 'O-O'], ['O-O', 'd5'], ['cxd5', 'Nxd5'], ['Nxd5', 'Bxd5\n'], ['Nb3', 'Be7'], ['e4', 'Bb7'], ['Qxd8', 'Rfxd8'], ['Rfd1', 'Bf6'], ['Bd4', 'Bxd4+'], ['Nxd4', 'Rac8\n'], ['Bf1', 'a6'], ['a4', 'Ne5'], ['Nb3', 'Rxd1'], ['Rxd1', 'a5'], ['Bb5', 'Nc4'], ['Rd7', 'Bc6'], ['Bxc6', 'Rxc6\n'], ['Rd8+', 'Kh7'], ['Nd4', 'Rc5'], ['b3', 'Nd2'], ['Nxe6', 'Nxf3+'], ['gxf3', 'fxe6'], ['Rd6', 'Rc3'], ['Rxe6', 'Rxb3\n'], ['Kg2', 'g5'], ['Kg3', 'h5'], ['h3', 'Kg7'], ['Rd6', 'Ra3'], ['Rxb6', 'Rxa4'], ['Rb5', 'Kf6'], ['h4', 'g4\n'], ['Rf5+', 'Ke6'], ['fxg4', 'hxg4'], ['h5', 'Rxe4'], ['Rf1', 'Re3+'], ['Kxg4', 'Re2'], ['h6', 'Rh2'], ['Ra1', '']]",1/2-1/2
