Wch U10,Cannes,1997.??.??,1,"Bellaiche, Antony","Nakamura, Hikaru",,,E97,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['Nf3', 'O-O'], ['Be2', 'e5'], ['O-O', 'Nc6'], ['d5', 'Ne7\n'], ['b4', 'Nh5'], ['Re1', 'Nf4'], ['Bf1', 'f5'], ['Bxf4', 'exf4'], ['e5', 'h6'], ['Qd2', 'g5'], ['exd6', 'cxd6\n'], ['Nd4', 'Ng6'], ['Rad1', 'Ne5'], ['c5', 'a5'], ['a3', 'axb4'], ['axb4', 'Qf6'], ['Ncb5', 'dxc5'], ['bxc5', 'Bd7\n'], ['Nc7', 'Rac8'], ['d6', 'b6'], ['Nd5', 'Qf7'], ['Ne7+', 'Kh8'], ['Nxc8', 'bxc5'], ['Nf3', 'Nxf3+'], ['gxf3', 'Bc6\n'], ['Ne7', 'Bxf3'], ['Be2', 'Bb7'], ['Qd3', 'g4'], ['Qxf5', 'Qxf5'], ['Nxf5', 'Rxf5'], ['d7', 'Bf6'], ['d8=Q+', 'Bxd8\n'], ['Rxd8+', 'Kg7'], ['Rd7+', 'Rf7'], ['Rxf7+', 'Kxf7'], ['Bxg4', 'c4'], ['Rc1', 'Bd5'], ['Be2', 'Kf6'], ['Bxc4', 'Be4\n'], ['Re1', 'Bf5'], ['f3', 'h5'], ['h4', 'Kg6'], ['Kg2', 'Kf6'], ['Re8', 'Bd7'], ['Rh8', 'Kg6'], ['Bd3+', 'Kf6\n'], ['Rxh5', 'Kg7'], ['Rg5+', 'Kf6'], ['Be4', 'Bc8'], ['Rg4', 'Ke5'], ['Rg8', 'Bd7'], ['h5', 'Kf6'], ['h6', 'Be6\n'], ['h7', 'Bxg8'], ['hxg8=Q', 'Ke7'], ['Qg4', 'Kf6']]",1-0
GCT Rapid YourNextMove,Leuven BEL,2016.06.17,5.3,"Nakamura,Hi","Carlsen,M",,,D38,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'd5'], ['Nc3', 'Bb4'], ['Qa4+', 'Nc6'], ['e3', 'O-O'], ['Qc2', 'Re8'], ['Bd2', 'e5\n'], ['dxe5', 'Nxe5'], ['cxd5', 'Nxf3+'], ['gxf3', 'Nxd5'], ['Nxd5', 'Qxd5'], ['Bxb4', 'Qxf3'], ['Rg1', 'Bf5\n'], ['Qe2', 'Qe4'], ['Bc3', 'Bg6'], ['Qc4', '']]",1-0
GCT Rapid YourNextMove,Leuven BEL,2016.06.18,6.2,"So,W","Nakamura,Hi",,,D37,"[['Nf3', 'd5'], ['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Be7'], ['Bf4', 'O-O'], ['e3', 'Nbd7'], ['a3', 'c5'], ['cxd5', 'Nxd5\n'], ['Nxd5', 'exd5'], ['dxc5', 'Nxc5'], ['Be5', 'Bf5'], ['Be2', 'Bf6'], ['O-O', 'Be4'], ['Bxf6', 'Qxf6'], ['Nd4', 'Ne6\n'], ['Rc1', 'Nxd4'], ['Qxd4', 'Qxd4'], ['exd4', 'Rfc8'], ['Rc5', 'Rxc5'], ['dxc5', 'd4'], ['Rd1', 'Rd8'], ['Bc4', 'Kf8\n'], ['f3', 'Bf5'], ['Kf2', 'a5'], ['g4', 'Be6'], ['Bd3', 'Bb3'], ['Rd2', 'Rc8'], ['Be4', 'Rxc5'], ['Rxd4', 'h5\n'], ['h3', 'hxg4'], ['hxg4', 'Ke7'], ['Ke3', 'b6'], ['Kd2', 'Be6']]",1/2-1/2
GCT Rapid YourNextMove,Leuven BEL,2016.06.18,7.5,"Nakamura,Hi","Vachier Lagrave,M",,,B90,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Nb3', 'g6'], ['Be2', 'Bg7'], ['Be3', 'O-O\n'], ['g4', 'b5'], ['g5', 'Nfd7'], ['h4', 'Bb7'], ['Bd4', 'Nc6'], ['Bxg7', 'Kxg7'], ['Qd2', 'b4'], ['Nd5', 'a5\n'], ['h5', 'a4'], ['Nc1', 'a3'], ['b3', 'e6'], ['Nxb4', 'Nxb4'], ['Qxb4', 'Nc5'], ['f3', 'Qxg5'], ['Nd3', 'Nxd3+\n'], ['cxd3', 'Rac8'], ['Kf2', 'Rc2'], ['Qd4+', 'e5'], ['Qxd6', 'Rfc8'], ['Rae1', 'Rxa2'], ['hxg6', 'hxg6\n'], ['Qd7', 'Rh8'], ['Rxh8', 'Kxh8'], ['Qxf7', 'Qh4+'], ['Kf1', 'Qh1+'], ['Kf2', 'Qh4+'], ['Kf1', 'Qh1+\n'], ['Kf2', '']]",1/2-1/2
GCT Rapid YourNextMove,Leuven BEL,2016.06.18,8.3,"Aronian,L","Nakamura,Hi",,,E21,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['Nf3', 'O-O'], ['Bg5', 'd5'], ['cxd5', 'exd5'], ['e3', 'c5'], ['dxc5', 'Nbd7\n'], ['Rc1', 'Qa5'], ['a3', 'Bxc3+'], ['Rxc3', 'Ne4'], ['b4', 'Nxc3'], ['Qa1', 'Qa4'], ['Qxc3', 'a5'], ['b5', 'Nxc5\n'], ['Qxc5', 'Bf5'], ['Qc3', 'Rfc8'], ['Qa1', 'Qc2'], ['Nd4', 'Qc1+'], ['Qxc1', 'Rxc1+'], ['Kd2', 'Rac8\n'], ['Nxf5', 'R8c2+'], ['Kd3', 'Rxf2'], ['Ne7+', 'Kh8'], ['g3', 'Ra1'], ['Kd4', 'Rc1'], ['Bg2', 'Rd2+'], ['Ke5', 'f6+\n'], ['Kd6', 'Rc3'], ['Rf1', 'h6'], ['Rxf6', 'hxg5'], ['Rf8+', 'Kh7'], ['Bh3', 'g4'], ['Bxg4', 'Rxe3'], ['Bf5+', 'g6\n'], ['Bxg6+', 'Kg7'], ['Rg8+', '']]",1-0
GCT Rapid YourNextMove,Leuven BEL,2016.06.18,9.4,"Nakamura,Hi","Caruana,F",,,A05,"[['Nf3', 'Nf6'], ['e3', 'g6'], ['d4', 'Bg7'], ['c4', 'O-O'], ['Be2', 'c5'], ['d5', 'e6'], ['Nc3', 'd6'], ['O-O', 'Re8'], ['Nd2', 'Na6\n'], ['e4', 'Nc7'], ['Re1', 'b6'], ['dxe6', 'Nxe6'], ['Nf1', 'Nd4'], ['f3', 'Nh5'], ['Bd3', 'Be5'], ['Be3', 'Nf4\n'], ['Qd2', 'Qf6'], ['Nd5', 'Nxd5'], ['cxd5', 'Qd8'], ['Rac1', 'a5'], ['Bg5', 'Bf6'], ['Bxf6', 'Qxf6'], ['Qf2', 'b5\n'], ['Ne3', 'Bd7'], ['f4', 'a4'], ['Bb1', 'a3'], ['b3', 'Rac8'], ['Rcd1', 'Re7'], ['h3', 'h5'], ['Rf1', 'Rce8\n'], ['Rde1', 'Rxe4'], ['Bxe4', 'Rxe4'], ['Ng4', 'hxg4'], ['Rxe4', 'gxh3'], ['gxh3', 'Bxh3'], ['Rfe1', 'Bg4\n'], ['R4e3', 'Qf5'], ['Rg3', 'Kg7'], ['Qg2', 'Bh5'], ['Qe4', 'Nf3+'], ['Kf2', 'Qxe4'], ['Rxe4', 'Nd2'], ['Re7', 'Kf6\n'], ['Rge3', 'Bg4'], ['Ra7', 'b4'], ['Ra6', 'Kf5'], ['Rd3', 'Ne4+'], ['Ke3', 'Bh3'], ['Rd1', 'f6'], ['Rg1', 'g5\n'], ['fxg5', 'fxg5'], ['Re1', 'Ke5'], ['Ra8', 'Nc3'], ['Rg8', 'Kxd5'], ['Rxg5+', 'Kc6'], ['Ra1', 'Kb5'], ['Rg8', 'Bf5\n'], ['Kd2', 'Bb1'], ['Kc1', 'Be4'], ['Rb8+', 'Kc6'], ['Rh8', 'd5'], ['Rh6+', 'Kb5'], ['Rh5', 'c4'], ['bxc4+', 'Kxc4\n'], ['Rh8', 'd4'], ['Kd2', 'Bc6'], ['Rc8', 'Ne4+'], ['Ke1', 'Kc5'], ['Ke2', 'Kd5'], ['Rb8', 'Nc3+'], ['Kd2', 'Bb5\n'], ['Rh1', 'Ne4+'], ['Ke1', 'Nc3'], ['Rh5+', 'Kc4'], ['Kd2', 'Bd7'], ['Rb7', 'Ne4+'], ['Kc1', 'Bg4'], ['Rhb5', 'Nc3\n'], ['Rxb4+', 'Kc5'], ['Rb3', 'Nxa2+'], ['Kd2', 'Nc3'], ['Rxa3', 'Bf3'], ['Rb8', 'Be4'], ['Ra5+', 'Kc4'], ['Rc8+', 'Kb4\n'], ['Ra7', 'Nb1+'], ['Kc1', 'Nc3'], ['Rd7', 'Nb5'], ['Re7', 'Bf5'], ['Rc6', 'Bd3'], ['Kd2', 'Bc4'], ['Rd7', 'Bf1\n'], ['Rc1', 'Bc4'], ['Rd8', 'Be6'], ['Re8', 'Bd7'], ['Re5', 'Nc3'], ['Rh1', 'Kc4'], ['Rh7', 'Bb5'], ['Rc7+', 'Kb4\n'], ['Rc8', 'Nb1+'], ['Kc1', 'Nc3'], ['Kc2', 'Ba6'], ['Rb8+', 'Kc4'], ['Re7', 'Nd5'], ['Ra7', 'Bb5\n'], ['Kb2', 'Kc5'], ['Ra5', 'Nc3'], ['Kb3', 'Kc6'], ['Rc8+', 'Kb6'], ['Raa8', 'Bd7'], ['Rab8+', 'Ka7\n'], ['Rd8', 'Ne4'], ['Kc4', 'Ng5'], ['Rb2', 'Bc6'], ['Rxd4', 'Nf7'], ['Rd1', 'Bb7'], ['Rxb7+', '']]",1-0
GCT Blitz YourNextMove,Leuven BEL,2016.06.19,1.3,"Vachier Lagrave,M","Nakamura,Hi",,,C65,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['d3', 'Bc5'], ['c3', 'O-O'], ['O-O', 'Re8'], ['Nbd2', 'a6'], ['Bxc6', 'dxc6\n'], ['Nc4', 'Bg4'], ['h3', 'Bh5'], ['Bg5', 'b5'], ['Na5', 'Qd7'], ['Bxf6', 'gxf6'], ['g4', 'Bg6'], ['Qe2', 'Bb6\n'], ['Nb3', 'Rad8'], ['Rad1', 'Re6'], ['Rd2', 'Rd6'], ['Rfd1', 'c5'], ['Kg2', 'a5'], ['Na1', 'h5'], ['Kg3', 'Qc6\n'], ['Nh4', 'c4'], ['Nxg6', 'fxg6'], ['Nc2', 'hxg4'], ['hxg4', 'cxd3'], ['Rxd3', 'Qc4'], ['Ne1', 'f5'], ['gxf5', 'gxf5\n'], ['exf5', 'R8d7'], ['f6', 'Rxf6'], ['Qh5', 'Rg7+'], ['Kh3', 'Qe6+'], ['Kh2', 'Rh6']]",0-1
GCT Blitz YourNextMove,Leuven BEL,2016.06.19,2.3,"Nakamura,Hi","Kramnik,V",,,D00,"[['d4', 'd5'], ['Bf4', 'c5'], ['e3', 'Nc6'], ['c3', 'Nf6'], ['Bd3', 'Bg4'], ['Nf3', 'e6'], ['Nbd2', 'Bd6'], ['h3', 'Bxf3\n'], ['Qxf3', 'Bxf4'], ['Qxf4', 'Qe7'], ['Nf3', 'O-O'], ['O-O', 'h6'], ['Rfe1', 'a6'], ['e4', 'dxe4'], ['Bxe4', 'Nxe4\n'], ['Rxe4', 'cxd4'], ['Nxd4', 'Nxd4'], ['Rxd4', 'e5'], ['Qe4', 'f5'], ['Qd5+', 'Kh7'], ['Re1', 'Rae8'], ['Qd7', 'Rf6\n'], ['Rd5', 'e4'], ['Qxe7', 'Rxe7'], ['c4', 'f4'], ['c5', 'Rfe6'], ['b4', 'g5'], ['a4', 'Kg6'], ['Kf1', 'h5'], ['b5', 'axb5\n'], ['axb5', 'g4'], ['Rc1', 'e3'], ['c6', 'bxc6'], ['bxc6', 'Rc7'], ['hxg4', 'hxg4'], ['fxe3', 'fxe3'], ['Rdc5', 'e2+\n'], ['Ke1', 'Kf6'], ['R1c2', 'Kg6'], ['g3', 'Kf6'], ['R5c4', 'Kf5'], ['Rf4+', 'Kg5'], ['Rc5+', 'Kh6'], ['Rxg4', 'Rcxc6\n'], ['Rxc6', '']]",1/2-1/2
GCT Blitz YourNextMove,Leuven BEL,2016.06.19,3.4,"Caruana,F","Nakamura,Hi",,,A05,"[['Nf3', 'Nf6'], ['b3', 'd5'], ['Bb2', 'e6'], ['c4', 'c5'], ['cxd5', 'exd5'], ['e3', 'Nc6'], ['Bb5', 'Bd6'], ['O-O', 'O-O\n'], ['d4', 'cxd4'], ['Nxd4', 'a6'], ['Nxc6', 'bxc6'], ['Be2', 'Qc7'], ['h3', 'Qe7'], ['Nd2', 'c5'], ['Bf3', 'Bb7\n'], ['Qc2', 'Rac8'], ['Rfe1', 'Rfe8'], ['Rad1', 'Be5'], ['Bxe5', 'Qxe5'], ['Nc4', 'Qc7'], ['Nb2', 'c4'], ['Qc3', 'cxb3\n'], ['Qxb3', 'Bc6'], ['Nd3', 'Bb5'], ['Nf4', 'Bc4'], ['Qb2', 'Qa5'], ['Rd2', 'Rb8'], ['Qc2', 'Rec8'], ['Rc1', 'g6\n'], ['Qd1', 'Kg7'], ['g4', 'Rc5'], ['h4', 'Rbc8'], ['g5', 'Ne4'], ['Bxe4', 'dxe4'], ['Rd7', 'Kg8'], ['Qd4', 'R5c6\n'], ['Rd1', 'Be6'], ['Nxe6', 'Rxe6'], ['Rxf7', 'Kxf7'], ['Qd7+', 'Re7'], ['Qxc8', 'Qxa2'], ['Rd8', 'Qe6\n'], ['Qc3', 'Rb7'], ['Kh2', 'Qf5'], ['Qc4+', 'Ke7'], ['Rd2', 'Qe5+'], ['Kg2', 'Qf5'], ['Kh2', 'Qe5+'], ['Kg2', 'Qe6\n'], ['Qc5+', 'Kf7'], ['Kg3', 'Rd7'], ['Rc2', 'Qd6+'], ['Qxd6', 'Rxd6'], ['Rc7+', 'Kg8'], ['Kf4', 'Rd2'], ['Kxe4', 'Rxf2\n'], ['Ke5', 'Rh2'], ['e4', 'Rxh4'], ['Kd5', 'Rg4'], ['Ke5', 'a5'], ['Ra7', 'h5'], ['gxh6', 'Rh4'], ['Rg7+', 'Kf8\n'], ['Rxg6', 'a4'], ['Ra6', 'a3'], ['Kf5', 'a2'], ['Kg5', 'Rxe4'], ['h7', 'Kg7'], ['Rxa2', '']]",1/2-1/2
GCT Blitz YourNextMove,Leuven BEL,2016.06.19,4.2,"Nakamura,Hi","Giri,A",,,D11,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['e3', 'Bg4'], ['h3', 'Bh5'], ['g4', 'Bg6'], ['Ne5', 'e6'], ['Nxg6', 'hxg6\n'], ['Bg2', 'Nbd7'], ['Nd2', 'g5'], ['O-O', 'Be7'], ['Qc2', 'Nf8'], ['Nf3', 'Ne4'], ['Ne5', 'f6'], ['Nd3', 'Ng6\n'], ['f3', 'Ng3'], ['Re1', 'f5'], ['cxd5', 'exd5'], ['Qf2', 'Bd6'], ['e4', 'dxe4'], ['fxe4', 'f4'], ['d5', 'Bc7\n'], ['Qc2', 'O-O'], ['Nc5', 'Bb6'], ['Kh2', 'f3'], ['e5', 'Nh4'], ['Kxg3', 'fxg2'], ['d6', 'Rf3+'], ['Kh2', 'Rf1\n'], ['Qc4+', 'Kh8'], ['Be3', 'Qf8'], ['Rxf1', 'gxf1=Q'], ['Rxf1', 'Qe8'], ['e6', 'Qg6'], ['d7', 'Bc7+'], ['Kg1', 'Bd6\n'], ['Qd4', 'Be7'], ['Rf7', 'Qb1+'], ['Kf2', 'Qc2+'], ['Kf1', 'Qb1+'], ['Ke2', 'Qc2+'], ['Qd2', 'Qc4+'], ['Qd3', 'Qxa2\n'], ['Rxe7', 'Qxb2+'], ['Bd2', 'Qe5+'], ['Ne4', 'Rf8'], ['Re8', 'Qh2+'], ['Kd1', '']]",1-0
GCT Blitz YourNextMove,Leuven BEL,2016.06.19,5.5,"So,W","Nakamura,Hi",,,A18,"[['c4', 'e6'], ['Nc3', 'Nf6'], ['e4', 'd5'], ['cxd5', 'exd5'], ['e5', 'Ne4'], ['Nf3', 'Bf5'], ['d4', 'Bb4'], ['Bd2', 'Bxc3\n'], ['Bxc3', 'O-O'], ['Be2', 'Nd7'], ['O-O', 'c5'], ['dxc5', 'Nxc3'], ['bxc3', 'Nxc5'], ['Rc1', 'Rc8'], ['Nd4', 'Bd7\n'], ['c4', 'dxc4'], ['Bxc4', 'Qe7'], ['Re1', 'Kh8'], ['Qf3', 'Be6'], ['Nxe6', 'Nxe6'], ['Bxe6', 'fxe6'], ['Rxc8', 'Rxc8\n'], ['h3', 'b5'], ['Rd1', 'h6'], ['Rd6', 'Rf8'], ['Qc6', 'Qh4'], ['Qc5', 'Qc4'], ['Qxc4', 'bxc4'], ['Rc6', 'Rf5\n'], ['Rxe6', 'c3'], ['Rc6', 'Rxe5'], ['Rxc3', 'Re1+'], ['Kh2', 'Re2'], ['Ra3', 'Rxf2'], ['Rxa7', 'Rb2'], ['Kg3', 'Kh7\n'], ['a4', 'Kg6'], ['a5', 'Ra2'], ['a6', 'h5'], ['h4', 'Ra4'], ['Ra8', 'Rg4+'], ['Kh3', 'Ra4'], ['Ra7', 'Ra3+\n'], ['Kh2', 'Ra4'], ['g3', 'Ra2+'], ['Kg1', 'Kf6'], ['Kf1', 'g5'], ['hxg5+', 'Kxg5'], ['Ra8', 'Kg6'], ['Ke1', 'Kg7\n'], ['Kd1', 'Kh7'], ['Kc1', 'Kg7'], ['Kb1', 'Ra5'], ['Kb2', 'Ra4'], ['Kb3', 'Ra1'], ['Kb4', 'Rb1+'], ['Kc5', 'Rc1+\n'], ['Kb6', 'Rb1+'], ['Ka7', 'Rb3'], ['Rb8', 'Rxg3'], ['Rb5', 'Kh6'], ['Kb6', 'h4'], ['a7', 'Rg8'], ['Kb7', 'Rg7+\n'], ['Ka6', 'Rg8'], ['Rb8', 'Rg1'], ['Rb5', 'Rg8'], ['Rc5', 'Rh8'], ['Kb7', 'Rh7+'], ['Kb8', 'h3'], ['a8=Q', '']]",1-0
GCT Blitz YourNextMove,Leuven BEL,2016.06.19,6.1,"Anand,V","Nakamura,Hi",,,C50,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Bc5'], ['O-O', 'Nf6'], ['d3', 'd6'], ['c3', 'a6'], ['a4', 'O-O'], ['b4', 'Ba7'], ['Bg5', 'h6\n'], ['Bh4', 'g5'], ['Bg3', 'g4'], ['Nh4', 'Nh5'], ['Na3', 'Qg5'], ['Nc2', 'Ne7'], ['Ne3', 'Kh8'], ['d4', 'Nxg3\n'], ['hxg3', 'Qg7'], ['dxe5', 'Qxe5'], ['Qd3', 'Qg5'], ['Rae1', 'Nc6'], ['Nd5', 'Ne5'], ['Qe2', 'Be6'], ['Ba2', 'c6\n'], ['Nf4', 'Rae8'], ['Rd1', 'Bb8'], ['b5', 'axb5'], ['axb5', 'Bc8'], ['bxc6', 'bxc6'], ['Qb2', 'Bc7'], ['Rd4', 'Kh7\n'], ['Ra4', 'Bd7'], ['Ra7', 'Rb8'], ['Rb7', 'Qd8'], ['Rb1', 'Rxb7'], ['Qxb7', 'Qb8'], ['Qa6', 'Qa8'], ['Qe2', 'Rb8\n'], ['Rxb8', 'Qxb8'], ['Nh5', 'Bd8'], ['Nf5', 'Bxf5'], ['exf5', 'Qb5'], ['Qxb5', 'cxb5'], ['Nf4', 'Ba5'], ['Nd5', 'h5\n'], ['Kf1', 'Nd7']]",1/2-1/2
GCT Blitz YourNextMove,Leuven BEL,2016.06.19,7.5,"Nakamura,Hi","Aronian,L",,,A45,"[['d4', 'Nf6'], ['Bf4', 'd5'], ['e3', 'c5'], ['c3', 'Nc6'], ['Nd2', 'e6'], ['Ngf3', 'Be7'], ['h3', 'Bd6'], ['Ne5', 'Qc7\n'], ['Bb5', 'O-O'], ['Bxc6', 'bxc6'], ['O-O', 'Ne4'], ['Re1', 'Rb8'], ['Nxe4', 'dxe4'], ['Qc2', 'cxd4'], ['cxd4', 'c5\n'], ['Ng4', 'h5'], ['Bxd6', 'Qxd6'], ['dxc5', 'Qd3'], ['Qxd3', 'exd3'], ['Ne5', 'd2'], ['Red1', 'Rxb2'], ['Nc4', 'Rc2\n'], ['Nxd2', 'Rxc5'], ['Ne4', 'Ra5'], ['Nd6', 'Ba6'], ['Rd2', 'Rd8'], ['Rc1', 'Rd7'], ['Rc6', 'Bb7'], ['Rcc2', 'Rd5\n'], ['Rxd5', 'Bxd5'], ['Nb5', 'Rb7'], ['a4', 'Bb3'], ['Rc8+', 'Kh7'], ['Nc3', 'Kg6'], ['Rc5', 'f6'], ['f4', 'h4\n'], ['e4', 'Rd7'], ['Rb5', 'Bc4'], ['Rc5', 'Bb3'], ['a5', 'Rd4'], ['Rc7', 'a6'], ['Rc6', 'Rc4'], ['Rxc4', 'Bxc4\n'], ['Kf2', 'e5'], ['Kf3', 'exf4'], ['Kxf4', 'Kf7'], ['g3', 'g5+'], ['Kf3', 'hxg3'], ['Kxg3', 'Ke6'], ['Na4', 'Ke5\n'], ['Nc5', 'Kd4'], ['Nd7', 'Kxe4'], ['Nxf6+', 'Kf5']]",1/2-1/2
GCT Blitz YourNextMove,Leuven BEL,2016.06.19,8.2,"Topalov,V","Nakamura,Hi",,,A13,"[['c4', 'e6'], ['Nf3', 'd5'], ['b3', 'd4'], ['g3', 'c5'], ['Bg2', 'Nc6'], ['O-O', 'Nf6'], ['e3', 'Be7'], ['exd4', 'cxd4\n'], ['d3', 'O-O'], ['Re1', 'Ne8'], ['a3', 'a5'], ['Nbd2', 'f6'], ['Rb1', 'e5'], ['Nh4', 'Nc7'], ['Qh5', 'Qe8'], ['Qxe8', 'Rxe8\n'], ['f4', 'exf4'], ['gxf4', 'Bd7'], ['Kf2', 'Na6'], ['Bd5+', 'Kh8'], ['Ne4', 'f5'], ['Ng5', 'Bxg5'], ['fxg5', 'Nc5\n'], ['Rxe8+', 'Rxe8'], ['Nf3', 'Nxd3+'], ['Kg3', 'b6'], ['Bf4', 'Ne7'], ['Bf7', 'Rf8'], ['Bd5', 'Nxf4'], ['Kxf4', 'Ng6+\n'], ['Kg3', 'd3'], ['Rd1', 'f4+'], ['Kf2', 'Bf5'], ['h4', 'Re8'], ['Nd4', 'Nxh4'], ['Nxf5', 'Nxf5'], ['Rxd3', 'g6\n'], ['b4', 'axb4'], ['axb4', 'h6'], ['gxh6', 'g5'], ['Bf3', 'Ne3'], ['c5', 'bxc5'], ['bxc5', 'g4'], ['c6', 'gxf3\n'], ['Kxf3', 'Nc4'], ['Kxf4', 'Rc8'], ['Ke4', 'Na5'], ['Rd6', 'Nxc6'], ['Kd5', 'Ne7+'], ['Ke6', 'Ng8'], ['Kd7', 'Ra8\n'], ['Kc7', 'Ra7+'], ['Kb6', 'Rf7'], ['Rc6', 'Rf1'], ['Kc7', 'Kh7'], ['Kb6', 'Nf6'], ['Kb7', 'Kxh6'], ['Kc8', 'Kg6\n'], ['Rc7', 'Ra1'], ['Rc2', 'Nd5'], ['Kd7', 'Kf5'], ['Kd6', 'Ne3'], ['Rc8', 'Rd1+'], ['Kc6', 'Nd5'], ['Re8', 'Kf6\n'], ['Re2', 'Ne7+'], ['Kc5', 'Ng6'], ['Re8', 'Ne5'], ['Kb5', 'Rc1'], ['Kb4', 'Nc6+'], ['Kb3', 'Rc5'], ['Re1', 'Nd4+\n'], ['Kb4', 'Rc8'], ['Re4', 'Ne6'], ['Re1', 'Nf4'], ['Kb5', 'Nd5'], ['Rh1', 'Ke5'], ['Rh5+', 'Kd4'], ['Rh4+', 'Kd3\n'], ['Rh3+', 'Ne3'], ['Kb6', 'Rc3'], ['Kb7', 'Kd4'], ['Rh4+', 'Kc5'], ['Rh3', 'Rb3+'], ['Kc8', 'Kd6'], ['Rh6+', 'Ke5\n'], ['Kd7', 'Nf5'], ['Rh5', 'Rc3'], ['Rg5', 'Kf4'], ['Rg1', 'Ne3'], ['Kd6', 'Ke4'], ['Re1', 'Kd4'], ['Rh1', 'Nf5+\n'], ['Ke6', 'Rf3'], ['Rd1+', 'Ke4'], ['Re1+', 'Ne3'], ['Ra1', 'Nc2'], ['Ra4+', 'Nd4+'], ['Ke7', 'Rh3'], ['Kd6', 'Rh6+\n'], ['Ke7', 'Kd5'], ['Ra5+', 'Kc4'], ['Kf7', 'Nc6'], ['Ra1', 'Ne5+'], ['Ke7', 'Kd5'], ['Rd1+', 'Kc5\n'], ['Rc1+', 'Nc4'], ['Kf7', 'Kd5'], ['Rd1+', 'Kc6'], ['Rc1', 'Rh4'], ['Kf6', 'Kd7'], ['Rd1+', 'Nd6\n'], ['Kg5', 'Re4'], ['Ra1', 'Ke6'], ['Ra6', 'Rd4'], ['Kg6', 'Rg4+'], ['Kh5', 'Rg1'], ['Kh4', 'Ke5\n'], ['Kh3', 'Ne4'], ['Kh2', 'Rg8'], ['Ra7', 'Nd2'], ['Ra3', 'Kf4'], ['Ra4+', 'Ke3'], ['Kh3', 'Ne4\n'], ['Kh2', 'Nc3'], ['Ra7', 'Rg5'], ['Kh3', 'Ne4'], ['Ra3+', 'Kf4'], ['Kh2', 'Nd2'], ['Kh3', 'Rh5+\n'], ['Kg2', 'Rg5+'], ['Kh3', 'Rg8']]",1/2-1/2
GCT Blitz YourNextMove,Leuven BEL,2016.06.19,9.4,"Nakamura,Hi","Carlsen,M",,,E11,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'Bb4+'], ['Bd2', 'Bxd2+'], ['Qxd2', 'd5'], ['Nc3', 'O-O'], ['e3', 'Qe7'], ['Rc1', 'Rd8\n'], ['Qc2', 'dxc4'], ['Bxc4', 'c5'], ['O-O', 'cxd4'], ['Nxd4', 'Bd7'], ['Rfd1', 'Nc6'], ['Nxc6', 'Bxc6'], ['Bb5', 'Rac8\n'], ['Rxd8+', 'Qxd8'], ['Rd1', 'Qe7'], ['Bxc6', 'Rxc6'], ['Qd2', 'Rc8'], ['Qd4', 'a6'], ['h3', 'h6'], ['Qd6', 'Qxd6\n'], ['Rxd6', 'Kf8'], ['Kf1', 'Ke7'], ['Rd4', 'Nd7'], ['Ke2', 'Ne5'], ['Kd1', 'f5'], ['a4', 'g5'], ['Kc2', 'Rc7\n'], ['Rd1', 'Nc4'], ['b3', 'Nd6'], ['Kb2', 'Rc8'], ['f3', 'h5'], ['Ne2', 'h4'], ['Nc3', 'Rc5'], ['Ne2', 'Ne8\n'], ['Nc1', 'Nf6'], ['Nd3', 'Rc7'], ['Re1', 'Nd5'], ['e4', 'fxe4'], ['fxe4', 'Nf6'], ['Ne5', 'Nh5'], ['Nd3', 'Rc8\n'], ['Rf1', 'Ng3'], ['Re1', 'Kd6'], ['a5', 'Rc7'], ['Rd1', 'Ke7'], ['Re1', 'Kf6'], ['Re3', 'e5'], ['Re1', 'Nh5\n'], ['Rc1', 'Rxc1'], ['Kxc1', 'Nf4'], ['Nxf4', 'exf4'], ['Kd2', 'Ke5'], ['Kd3', 'g4'], ['hxg4', 'f3'], ['Ke3', 'fxg2\n'], ['Kf2', 'h3'], ['g5', 'Ke6'], ['Kg1', 'Ke5'], ['Kh2', 'Ke6'], ['Kg1', '']]",1/2-1/2
