Wch U10 Girls,Oropesa del Mar,1998.??.??,1,"Lahno, Kateryna","Algaba, Solene",,,B73,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'Nc6'], ['Be2', 'g6'], ['Be3', 'Bg7'], ['h3', 'O-O\n'], ['O-O', 'Bd7'], ['Nb3', 'Rc8'], ['f4', 'Bh6'], ['g4', 'Bg7'], ['Qe1', 'Nb4'], ['Rc1', 'Bc6'], ['a3', 'Na6\n'], ['Bf3', 'e5'], ['Rd1', 'Qc7'], ['Qh4', 'Rfe8'], ['f5', 'b5'], ['Rd2', 'b4'], ['axb4', 'Nxb4'], ['Rfd1', 'Red8\n'], ['Qf2', 'Ra8'], ['Qe2', 'Bb7'], ['Nb5', 'Qc6'], ['Na5', 'Qd7'], ['Rxd6', 'Qe7'], ['Nxb7', 'Rxd6'], ['N7xd6', '']]",1-0
FIDE WCh Women KO,Elista RUS,2004.05.25,2.2,"Polovnikova,E","Lahno,Kateri",,,E70,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['Bd3', 'Nc6'], ['Nge2', 'e5'], ['d5', 'Nd4'], ['O-O', 'O-O\n'], ['Rb1', 'c5'], ['dxc6', 'bxc6'], ['Bg5', 'Qc7'], ['Qd2', 'Re8'], ['b4', 'Be6'], ['Rfc1', 'Nd7'], ['Nxd4', 'exd4\n'], ['Nd5', 'Qb7'], ['Ne7+', 'Kh8'], ['Nf5', 'gxf5'], ['exf5', 'Ne5'], ['fxe6', 'fxe6'], ['Be2', 'Qf7'], ['Rb3', 'Rg8\n'], ['f4', 'Ng6'], ['Rh3', 'Raf8'], ['Rf1', 'Bf6'], ['Bd3', 'c5'], ['bxc5', 'dxc5'], ['Bh6', 'Re8'], ['Be4', 'Qe7\n'], ['Rb1', 'Qf7'], ['Kh1', 'Nh4'], ['Bg5', 'Bxg5'], ['fxg5', 'Ng6'], ['Rh6', 'Rg7'], ['h4', 'Kg8'], ['Kg1', 'Rf8\n'], ['g3', 'Ne5'], ['Rf6', 'Qe8'], ['Qf4', 'Nd7'], ['Bc6', 'Rgf7'], ['Rf1', 'Rxf6'], ['gxf6', 'Qf7'], ['Qg5+', '']]",1-0
FIDE WCh Women KO,Elista RUS,2004.05.26,3.1,"Kovalevskaya,E","Lahno,Kateri",,,C07,"[['e4', 'e6'], ['d4', 'd5'], ['Nd2', 'c5'], ['Ngf3', 'cxd4'], ['exd5', 'Qxd5'], ['Bc4', 'Qd6'], ['O-O', 'Nf6'], ['Nb3', 'Nc6\n'], ['Nbxd4', 'Nxd4'], ['Nxd4', 'a6'], ['Bb3', 'Qc7'], ['Qf3', 'Bd6'], ['Kh1', 'h6'], ['Re1', 'Kf8'], ['Bd2', 'e5\n'], ['Nf5', 'e4'], ['Rxe4', 'Bxf5'], ['Qxf5', 'Nxe4'], ['Qxe4', 'Re8'], ['Qf3', 'Re7'], ['Rd1', 'Kg8'], ['Qd3', 'Bc5\n'], ['Bc3', 'Qf4'], ['h3', 'Qg5'], ['Qf3', 'Qg6'], ['Bc4', 'Bb6'], ['Bb4', 'Rc7'], ['Rd6', 'Qg5'], ['Bd3', 'Rc6\n'], ['Qe4', 'g6'], ['Rxc6', 'bxc6'], ['Qe8+', '']]",1-0
FIDE WCh Women KO,Elista RUS,2004.05.27,3.3,"Lahno,Kateri","Kovalevskaya,E",,,B32,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'e5'], ['Nb5', 'd6'], ['N1c3', 'a6'], ['Na3', 'b5'], ['Nd5', 'Nge7\n'], ['c4', 'Nd4'], ['Be3', 'Nxd5'], ['cxd5', 'Be7'], ['Bd3', 'O-O'], ['O-O', 'Bf6'], ['Qd2', 'g6'], ['Rae1', 'Bg7\n'], ['Bxd4', 'exd4'], ['Nc2', 'Ra7'], ['Kh1', 'Re7'], ['f4', 'f5'], ['Nb4', 'fxe4'], ['Nc6', 'e3'], ['Nxd8', 'exd2\n'], ['Rxe7', 'Rxd8'], ['Rd1', 'Bf6'], ['Re2', 'Bg4'], ['Rexd2', 'Bxd1'], ['Rxd1', 'Rc8'], ['g3', 'Rc5'], ['Be4', 'Kf7\n'], ['Kg2', 'd3'], ['Rd2', 'Rc2'], ['Rxc2', 'dxc2'], ['Bxc2', 'Bxb2'], ['Kf3', 'Kf6'], ['Ke4', 'h6'], ['Bd3', 'Ba3\n'], ['Be2', 'Bc5'], ['h3', 'h5'], ['Bd3', 'Bf2'], ['Kf3', 'Be1'], ['g4', 'hxg4+'], ['hxg4', 'g5'], ['Bf5', 'gxf4\n'], ['Kxf4', 'Bd2+'], ['Ke4', 'a5'], ['Bd7', 'b4'], ['Kd3', 'Be1'], ['Kc4', 'Kg5'], ['Kb5', 'Bd2'], ['Bf5', 'Be1\n'], ['Ka4', 'Bd2'], ['Kb3', 'Be1'], ['Ka4', 'Bd2'], ['Kb3', 'Be1'], ['Ka4', '']]",1/2-1/2
FIDE WCh Women KO,Elista RUS,2004.05.27,3.2,"Lahno,Kateri","Kovalevskaya,E",,,B32,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'e5'], ['Nb5', 'd6'], ['N1c3', 'a6'], ['Na3', 'b5'], ['Nd5', 'Nge7\n'], ['c4', 'Nd4'], ['Bd3', 'Nxd5'], ['cxd5', 'Be7'], ['O-O', 'O-O'], ['Be3', 'Bf6'], ['Qd2', 'g6'], ['Rae1', 'Bg7\n'], ['Bxd4', 'exd4'], ['Nc2', 'Ra7'], ['Kh1', 'Re7'], ['f4', 'f5'], ['Nb4', 'Qe8'], ['Nc6', 'Rxe4'], ['Bxe4', 'fxe4\n'], ['Nxd4', 'Qf7'], ['Ne2', 'Bb7'], ['Ng3', 'Qxd5'], ['Qxd5+', 'Bxd5'], ['b3', 'Re8'], ['Rd1', 'Bb7'], ['Rxd6', 'e3\n'], ['Rd3', 'Bf8'], ['Re1', 'Bc5'], ['b4', 'Bxb4'], ['Rdxe3', 'Rf8'], ['Rf1', 'Bd5'], ['a3', 'Ba5'], ['Rd1', 'Bc4\n'], ['Rd7', 'Rxf4'], ['Re8+', 'Rf8'], ['Rxf8+', 'Kxf8'], ['Rd6', 'Bc7'], ['Rxa6', 'Ke7'], ['Ne4', 'Kd7'], ['Nf6+', 'Kc8\n'], ['Nxh7', 'Bd3'], ['Rf6', 'Bd8'], ['Rf3', 'Bf5'], ['Rb3', 'Be7'], ['Rxb5', 'Bxa3'], ['Ng5', 'Kd7'], ['Nf3', 'Be7\n'], ['Kg1', 'Bf6'], ['Kf2', 'Ke7'], ['Ke3', 'Bd7'], ['Rb7', 'Kd6'], ['Rb6+', 'Ke7'], ['Kf4', 'Bf5'], ['g4', 'Be6\n'], ['h3', 'Bd7'], ['g5', 'Bc3'], ['h4', 'Be8'], ['Ne5', 'Bd2+'], ['Kg4', 'Ba5'], ['Nxg6+', 'Kd8'], ['Rb8+', '']]",1-0
FIDE WCh Women KO,Elista RUS,2004.05.27,3.4,"Kovalevskaya,E","Lahno,Kateri",,,B07,"[['e4', 'd6'], ['d4', 'Nf6'], ['Nc3', 'g6'], ['Bg5', 'c6'], ['Qd2', 'b5'], ['Bd3', 'Bg7'], ['f4', 'O-O'], ['Nf3', 'Bg4\n'], ['O-O', 'Qb6'], ['Ne2', 'c5'], ['e5', 'dxe5'], ['fxe5', 'Nfd7'], ['Bxe7', 'Re8'], ['Bd6', 'cxd4'], ['Qf4', 'Be6\n'], ['Ng5', 'Bd5'], ['Qh4', 'h6'], ['Nxf7', 'Bxf7'], ['Rxf7', 'Nxe5'], ['Bxe5', 'Rxe5'], ['Rf2', 'Nd7'], ['Qg4', 'Nf8\n'], ['Raf1', 'Rae8'], ['Ng3', 'Qe6'], ['Qf3', 'Re1'], ['Bxb5', 'Rxf1+'], ['Rxf1', 'Rb8'], ['a4', 'a6'], ['Bc6', 'Kh8\n'], ['b3', 'Rd8'], ['Be4', 'Nh7'], ['Bd3', 'Ng5'], ['Qe2', 'Qxe2'], ['Nxe2', 'Rd6'], ['Nf4', 'a5'], ['Nxg6+', 'Kg8\n'], ['Ne7+', 'Kh8'], ['Nf5', 'Re6'], ['h4', 'Nf7'], ['Nxg7', 'Kxg7'], ['Rxf7+', 'Kxf7'], ['Bc4', 'Kf6'], ['Bxe6', 'Kxe6\n'], ['Kf2', 'Ke5'], ['Kf3', 'Kf5'], ['g4+', 'Ke5'], ['g5', 'hxg5'], ['hxg5', 'Kf5'], ['g6', 'Ke5']]",1-0
Accentus Ladies,Biel SUI,2004.07.19,1,"Lahno,Kateri","Paehtz,E",,,B86,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Bc4', 'e6'], ['Bb3', 'Nbd7'], ['Bg5', 'Qa5\n'], ['Qd2', 'h6'], ['Be3', 'Nc5'], ['O-O', 'Qc7'], ['f4', 'Ncxe4'], ['Nxe4', 'Nxe4'], ['Qe2', 'g6'], ['Nxe6', 'Bxe6\n'], ['Bxe6', 'Bg7'], ['Bd5', 'Qe7'], ['Bb6', 'Nc5'], ['Rae1', 'Qxe2'], ['Rxe2+', 'Kd7'], ['Bxf7', 'Bxb2\n'], ['Bxg6', 'Kc6'], ['Bxc5', 'dxc5'], ['Re7', 'Bd4+'], ['Kh1', 'b5'], ['Rfe1', 'Kb6'], ['R1e6+', 'Ka5'], ['Be4', 'Raf8\n'], ['g3', 'c4'], ['Rd7', 'Bc5'], ['Bb7', 'Re8'], ['Rxa6+', 'Kb4'], ['Rd5', 'Re1+'], ['Kg2', 'Re2+'], ['Kf3', 'Rf2+\n'], ['Kg4', 'h5+'], ['Kh3', 'Be3'], ['c3+', 'Kxc3'], ['Ra3+', 'Kb2'], ['Rxe3', 'b4'], ['Rb5', 'b3'], ['Bd5', '']]",1-0
Accentus Ladies,Biel SUI,2004.07.20,2,"Kosintseva,T","Lahno,Kateri",,,B07,"[['e4', 'd6'], ['d4', 'Nf6'], ['Nc3', 'g6'], ['Be3', 'c6'], ['Qd2', 'b5'], ['Bd3', 'Nbd7'], ['Nf3', 'Bg7'], ['Bh6', 'Bxh6\n'], ['Qxh6', 'e5'], ['h3', 'Bb7'], ['O-O', 'Qe7'], ['Rfe1', 'Ng8'], ['Qd2', 'Ngf6'], ['d5', 'a6'], ['dxc6', 'Bxc6\n'], ['a4', 'b4'], ['Ne2', 'a5'], ['Ng3', 'O-O'], ['b3', 'Nc5'], ['Rad1', 'Rfd8'], ['Qg5', 'Nxd3'], ['cxd3', 'Kh8\n'], ['d4', 'Re8'], ['h4', 'Rac8'], ['h5', 'Bb7'], ['dxe5', 'dxe5'], ['h6', 'Ng8'], ['Nf5', 'Qxg5'], ['Nxg5', 'Rc7\n'], ['Rc1', 'Rd7'], ['Red1', 'Red8'], ['Nxf7+', 'Rxf7'], ['Rxd8', 'gxf5'], ['exf5', 'Rxf5'], ['Rc7', 'Be4\n'], ['Rg7', '']]",1-0
Accentus Ladies,Biel SUI,2004.07.21,3,"Lahno,Kateri","Radziewicz,I",,,C14,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Nf6'], ['Bg5', 'Be7'], ['e5', 'Nfd7'], ['Bxe7', 'Qxe7'], ['f4', 'O-O'], ['Qd2', 'c5\n'], ['Nf3', 'Nc6'], ['dxc5', 'f6'], ['exf6', 'Qxf6'], ['g3', 'Nxc5'], ['O-O-O', 'Rd8'], ['Qe1', 'a6'], ['Bg2', 'b6\n'], ['Ne2', 'Bd7'], ['Ned4', 'Rac8'], ['Kb1', 'a5'], ['Qe3', 'Be8'], ['g4', 'Nxd4'], ['Nxd4', 'Bg6'], ['f5', 'exf5\n'], ['gxf5', 'Bh5'], ['Rde1', 'Bf7'], ['Qe5', 'Re8'], ['Qxf6', 'gxf6'], ['Nb5', 'Re5'], ['Rxe5', 'fxe5'], ['Rd1', 'Rd8\n'], ['Nc7', 'e4'], ['a3', 'Rd7'], ['Nb5', 'a4'], ['Nd4', 'Kg7'], ['Kc1', 'Kf6'], ['Kd2', 'Bh5'], ['Rf1', 'Rg7\n'], ['Rf2', 'Bf7'], ['Ke3', 'Nd7'], ['Kf4', 'Ne5'], ['h3', 'Nc4'], ['c3', 'Bh5'], ['Bf1', 'Ne5'], ['Nc2', 'Bf7\n'], ['Ne3', 'h5'], ['Rd2', 'Rg5'], ['Be2', 'Be6'], ['Nxd5+', 'Bxd5'], ['Rxd5', 'Rxf5+'], ['Kxe4', 'Rf2'], ['Bxh5', 'Nc4\n'], ['Be8', 'Rxb2'], ['Bxa4', 'Nxa3'], ['Bd7', 'Nb1'], ['Rd3', 'Re2+'], ['Kd4', 'Rd2'], ['Rxd2', 'Nxd2'], ['Kd5', 'Nb1\n'], ['c4', 'Nd2'], ['Bg4', 'Nxc4']]",1/2-1/2
Accentus Ladies,Biel SUI,2004.07.22,4,"Lahno,Kateri","Seps,M",,,B87,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Bc4', 'e6'], ['Bb3', 'b5'], ['Bg5', 'Be7\n'], ['Qf3', 'Qb6'], ['O-O-O', 'Nbd7'], ['Rhe1', 'Nc5'], ['Nf5', 'exf5'], ['Bxf6', '']]",1-0
Accentus Ladies,Biel SUI,2004.07.23,5,"Repkova,E","Lahno,Kateri",,,B09,"[['e4', 'd6'], ['d4', 'Nf6'], ['Nc3', 'g6'], ['f4', 'Bg7'], ['Nf3', 'O-O'], ['e5', 'dxe5'], ['dxe5', 'Qxd1+'], ['Kxd1', 'Nh5\n'], ['Be3', 'Bg4'], ['Be2', 'Nc6'], ['Ke1', 'f6'], ['exf6', 'Bxf6'], ['Nd5', 'Bxb2'], ['Rb1', 'Bxf3'], ['Bxf3', 'Bd4\n'], ['Rxb7', 'Bxe3'], ['Nxe3', 'Nd4'], ['Bxh5', 'gxh5'], ['c3', 'Nf5'], ['Ke2', 'Nd6'], ['Rxc7', 'Rxf4'], ['Rxe7', 'Ra4\n'], ['Rd1', 'Rxa2+'], ['Kf3', 'Rf8+'], ['Kg3', 'Re8'], ['Rxe8+', 'Nxe8'], ['Rd7', 'Nf6'], ['Rc7', 'a5'], ['Kf4', 'Ng4\n'], ['Nd5', 'Nxh2'], ['Nf6+', 'Kf8'], ['g3', 'Nf1'], ['Rxh7', 'Rf2+'], ['Kg5', 'Nxg3'], ['Kg6', 'Rxf6+'], ['Kxf6', 'Ne4+\n'], ['Ke5', 'Nxc3'], ['Rc7', 'Ne2'], ['Kf6', 'Kg8'], ['Rg7+', 'Kh8'], ['Re7', 'Nf4'], ['Re4', '']]",1-0
Accentus Ladies,Biel SUI,2004.07.25,6,"Paehtz,E","Lahno,Kateri",,,C19,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['e5', 'c5'], ['a3', 'Bxc3+'], ['bxc3', 'Ne7'], ['Nf3', 'b6'], ['Bb5+', 'Bd7\n'], ['Bd3', 'Ba4'], ['h4', 'h6'], ['h5', 'c4'], ['Be2', 'Kd7'], ['Bf4', 'Qg8'], ['Nd2', 'Qh7'], ['Ra2', 'Na6'], ['Nf1', 'Nc7\n'], ['Qd2', 'Nc6'], ['Ne3', 'b5'], ['O-O', 'a5'], ['Bg3', 'Rhb8'], ['Rfa1', 'Ne7']]",1/2-1/2
Accentus Ladies,Biel SUI,2004.07.26,7,"Lahno,Kateri","Kosintseva,T",,,A40,"[['e4', 'c5'], ['Nf3', 'g6'], ['d4', 'Bg7'], ['c4', 'Qa5+'], ['Nc3', 'Nc6'], ['d5', 'Nd4'], ['Bd2', 'Nxf3+'], ['Qxf3', 'd6\n'], ['Bd3', 'Nh6'], ['Qg3', 'O-O'], ['O-O', 'Qb6'], ['Rab1', 'Ng4'], ['Be2', 'f5'], ['exf5', 'gxf5'], ['h3', 'Nf6\n'], ['Bd3', 'Kh8'], ['Qg5', 'Ng8'], ['Ne2', 'Qd8'], ['Ng3', 'e6'], ['Qxd8', 'Rxd8'], ['dxe6', 'Bxe6'], ['Nxf5', 'Bxf5\n'], ['Bxf5', 'd5'], ['Bg5', 'Bf6'], ['Bxf6+', 'Nxf6'], ['Rbc1', 'dxc4'], ['Rxc4', 'Rd5'], ['Bb1', 'Rad8\n'], ['b3', 'b6'], ['Re1', 'Rd1'], ['Kf1', 'R1d2'], ['Rc2', 'R2d4'], ['Rce2', 'Nd5'], ['g3', 'Nc3'], ['Re3', 'Nd5\n'], ['R3e2', 'Nc3'], ['Rc2', 'Nd5'], ['Kg2', 'Rg8'], ['Kh2', 'Rf8'], ['Kg1', 'a5'], ['Rce2', 'Nc3'], ['Rb2', 'b5\n'], ['g4', 'Rfd8'], ['Bf5', 'Rd1'], ['Rxd1', 'Rxd1+'], ['Kg2', 'b4'], ['Kf3', 'Kg7'], ['g5', 'Rd5'], ['Kg4', 'Rd4+\n'], ['Kf3', 'h6'], ['gxh6+', 'Kxh6'], ['Rc2', 'Kg5'], ['Be6', 'Kf6'], ['Bg8', 'Rd3+'], ['Kg2', 'Rd1'], ['Kf3', 'Rd3+\n'], ['Kg2', 'Rd1'], ['Kf3', 'Rd3+']]",1/2-1/2
Accentus Ladies,Biel SUI,2004.07.27,8,"Radziewicz,I","Lahno,Kateri",,,E92,"[['e4', 'd6'], ['d4', 'g6'], ['c4', 'Bg7'], ['Nc3', 'Nf6'], ['Be2', 'O-O'], ['Nf3', 'e5'], ['d5', 'a5'], ['h3', 'Na6'], ['Bg5', 'h6\n'], ['Be3', 'Ne8'], ['Qd2', 'Kh7'], ['g4', 'Nc5'], ['Rg1', 'a4'], ['Qc2', 'Bd7'], ['h4', 'b6'], ['h5', 'g5'], ['Nd2', 'Bf6\n'], ['f3', 'Ng7'], ['Nf1', 'Qe7'], ['Kf2', 'Ra5'], ['Ng3', 'Rfa8'], ['Rab1', 'Qd8'], ['Bd2', 'Qb8'], ['b4', 'axb3\n'], ['axb3', 'Ra3'], ['b4', 'Nb7'], ['Bc1', 'Ra1'], ['Rxa1', 'Rxa1'], ['Be3', 'Qa8'], ['Rxa1', 'Qxa1'], ['Qb3', 'Qa8\n'], ['Bd1', 'Bd8'], ['Nge2', 'Kg8'], ['Nc1', 'Ne8'], ['Nd3', 'Be7'], ['Nb1', 'Qa6'], ['Be2', 'Qa7'], ['Nd2', 'Kf8\n'], ['Qc3', 'f6'], ['Qb2', 'Ng7'], ['Nb3', 'c5'], ['dxc6', 'Bxc6'], ['Qa1', 'Qxa1'], ['Nxa1', 'Bd8'], ['Nb3', 'Ne6\n'], ['Nb2', 'Nf4'], ['Bf1', 'Kf7'], ['Nc1', 'Bc7'], ['Na2', 'Ne6'], ['Nc3', 'Nbd8'], ['Nd5', 'Bxd5'], ['cxd5', 'Nd4\n'], ['Bxd4', 'exd4'], ['Ke2', 'Ke7'], ['Kd3', 'Nf7'], ['Kxd4', 'Ne5'], ['Ke3', 'Kf7'], ['Bb5', 'Ke7'], ['Na4', 'Nf7\n'], ['Nc3', 'Kf8'], ['Ne2', 'Kg8'], ['Nd4', 'Ne5'], ['Nf5', 'Kh7'], ['Be2', 'Bb8'], ['Kd2', 'Bc7'], ['Kc3', 'Bb8\n'], ['Kb3', 'b5'], ['Nd4', '']]",1-0
Accentus Ladies,Biel SUI,2004.07.28,9,"Lahno,Kateri","Repkova,E",,,B01,"[['e4', 'd5'], ['exd5', 'Qxd5'], ['Nc3', 'Qa5'], ['d4', 'c6'], ['Bc4', 'Bf5'], ['Nf3', 'Nf6'], ['Bd2', 'e6'], ['Nd5', 'Qd8\n'], ['Nxf6+', 'gxf6'], ['Bb3', 'Nd7'], ['Qe2', 'Qc7'], ['O-O-O', 'O-O-O'], ['Nh4', 'Bg6'], ['g3', 'Bg7'], ['Ng2', 'e5\n'], ['dxe5', 'fxe5'], ['Bb4', 'Nf6'], ['Ne3', 'Bh6'], ['Kb1', 'Bxe3'], ['Rxd8+', 'Rxd8'], ['Qxe3', 'b6'], ['Qe2', 'c5\n'], ['Bd2', 'Ne4'], ['Be3', 'Qc6'], ['Re1', 'b5'], ['f3', 'Nf6'], ['a3', 'c4'], ['Ba2', 'e4'], ['f4', 'Bh5'], ['Qf1', 'a6\n'], ['c3', 'Rd3'], ['Ka1', 'Ng4'], ['Qh3', 'f5'], ['Qxh5', 'Nxe3'], ['Bb1', 'Qd7'], ['Bxd3', 'cxd3'], ['Rxe3', 'Qd5\n'], ['Qd1', '']]",1-0
Accentus Ladies,Biel SUI,2004.07.29,10,"Seps,M","Lahno,Kateri",,,B07,"[['e4', 'd6'], ['d4', 'Nf6'], ['Nc3', 'g6'], ['Be3', 'c6'], ['Qd2', 'b5'], ['Bd3', 'Nbd7'], ['Nf3', 'Bb7'], ['h3', 'Bg7\n'], ['e5', 'b4'], ['Ne2', 'dxe5'], ['dxe5', 'Nd5'], ['e6', 'fxe6'], ['Ned4', 'Nc5'], ['Bh6', 'Bf6'], ['O-O', 'Qd6\n'], ['Rfe1', 'O-O-O'], ['Rad1', 'e5'], ['Nb3', 'Na4'], ['Na5', 'Nxb2'], ['Nxb7', 'Kxb7'], ['Rb1', 'Nxd3\n'], ['Qxd3', 'Ka8'], ['Bd2', 'Nc3'], ['Qxd6', 'exd6'], ['Rxb4', 'Nd5'], ['Rb3', 'Rhe8'], ['Ba5', 'Rb8'], ['c4', 'Rxb3\n'], ['axb3', 'Nf4'], ['Bc7', 'Re6'], ['Re3', 'Kb7'], ['Ba5', 'e4'], ['Nd2', 'd5'], ['Kf1', 'Bd4']]",0-1
It A,Montreal CAN,2004.08.04,1,"Efimenko,Z","Lahno,Kateri",,,D42,"[['e4', 'c6'], ['d4', 'd5'], ['exd5', 'cxd5'], ['c4', 'Nf6'], ['Nc3', 'e6'], ['Nf3', 'Be7'], ['cxd5', 'Nxd5'], ['Bd3', 'O-O\n'], ['O-O', 'Nc6'], ['Re1', 'Bf6'], ['Be4', 'Nce7'], ['Ne5', 'Bd7'], ['Qd3', 'g6'], ['Bh6', 'Bg7'], ['Bxg7', 'Kxg7\n'], ['Bxd5', 'exd5'], ['Re2', 'f6'], ['Nxd7', 'Qxd7'], ['Rae1', 'Nc6'], ['h3', 'Rae8'], ['Rxe8', 'Rxe8'], ['Rxe8', 'Qxe8\n'], ['Nxd5', 'Qe1+'], ['Qf1', 'Qxf1+'], ['Kxf1', 'Nxd4']]",1/2-1/2
It A,Montreal CAN,2004.08.05,2,"Lahno,Kateri","Moiseenko,A",,,B32,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'e5'], ['Nb5', 'd6'], ['N1c3', 'a6'], ['Na3', 'Be7'], ['Nc4', 'b5\n'], ['Ne3', 'Nf6'], ['g3', 'h5'], ['Bg2', 'h4'], ['O-O', 'Nd4'], ['a4', 'Be6'], ['Ncd5', 'Nxd5'], ['Nxd5', 'Bxd5\n'], ['exd5', 'b4'], ['c3', 'bxc3'], ['bxc3', 'Nf5'], ['Qd3', 'g6'], ['a5', 'hxg3'], ['hxg3', 'Kf8'], ['Bd2', 'Kg7\n'], ['Rfb1', 'Bg5'], ['Rb6', 'Bxd2'], ['Qxd2', 'Qf6'], ['Qd3', 'Qg5'], ['Rxa6', 'e4'], ['Bxe4', 'Rxa6'], ['Qxa6', 'Nxg3\n'], ['Bg2', 'Nh5'], ['Qc4', 'Nf4'], ['Qd4+', 'f6'], ['Qe4', 'f5'], ['Qf3', 'Rh4'], ['Kf1', 'Rh2'], ['Qg3', 'Qh6\n'], ['a6', 'Rh1+'], ['Bxh1', 'Qxh1+'], ['Qg1', 'Qh3+']]",0-1
It A,Montreal CAN,2004.08.06,3,"Charbonneau,P","Lahno,Kateri",,,B09,"[['e4', 'd6'], ['d4', 'Nf6'], ['Nc3', 'g6'], ['f4', 'Bg7'], ['Nf3', 'O-O'], ['Be3', 'b6'], ['Qd2', 'Bb7'], ['e5', 'Ng4\n'], ['O-O-O', 'c5'], ['dxc5', 'bxc5'], ['Bxc5', 'Qa5'], ['Ba3', 'dxe5'], ['h3', 'Bh6'], ['Ng5', 'exf4'], ['Nxf7', 'Rxf7\n'], ['hxg4', 'Bg5'], ['Kb1', 'f3'], ['Qf2', 'fxg2'], ['Bxg2', 'Rxf2'], ['Bxb7', 'Qc7'], ['Bxa8', 'Bf6'], ['Bd5+', 'Kg7\n'], ['Bb3', 'Bxc3'], ['bxc3', 'Nc6'], ['Bc1', 'e5'], ['Rh3', 'Kh8'], ['Rhd3', 'Rf8'], ['Rd7', 'Qc8'], ['Bh6', '']]",1-0
It A,Montreal CAN,2004.08.07,4,"Lahno,Kateri","Zugic,I",,,B04,"[['e4', 'Nf6'], ['e5', 'Nd5'], ['d4', 'd6'], ['Nf3', 'c6'], ['Bc4', 'Bg4'], ['h3', 'Bxf3'], ['Qxf3', 'dxe5'], ['dxe5', 'e6\n'], ['O-O', 'Nd7'], ['Qg3', 'Qc7'], ['Re1', 'g6'], ['Nd2', 'Bg7'], ['Nf3', 'O-O'], ['Bg5', 'h6'], ['Bd2', 'Ne7\n'], ['a4', 'Nf5'], ['Qf4', 'a5'], ['Re2', 'Rfd8'], ['Rae1', 'Nc5'], ['g4', 'Ne7'], ['Qg3', 'Nxa4'], ['Bc1', 'b5\n'], ['Ba2', 'Nd5'], ['c3', 'c5'], ['Bb1', 'Naxc3'], ['bxc3', 'Nxc3'], ['Rb2', 'Nxb1'], ['Rxb1', 'b4'], ['Qf4', 'c4\n'], ['Be3', 'c3'], ['Qe4', 'Rd5'], ['Rec1', 'Rc8'], ['Kg2', 'Qc6'], ['Kg3', 'Qc4'], ['Qc2', 'Qb5'], ['Qb3', 'Bf8\n'], ['Ra1', 'Rd3'], ['Kg2', 'c2'], ['Qb2', 'b3'], ['Ne1', 'Rdc3'], ['Kg1', 'a4'], ['Bd4', 'a3']]",0-1
It A,Montreal CAN,2004.08.08,5,"Rozentalis,E","Lahno,Kateri",,,B07,"[['e4', 'd6'], ['d4', 'Nf6'], ['Nc3', 'g6'], ['g3', 'Bg7'], ['Bg2', 'O-O'], ['Nge2', 'c6'], ['O-O', 'e5'], ['h3', 'b5'], ['a3', 'Nbd7\n'], ['dxe5', 'dxe5'], ['Be3', 'Qe7'], ['Nc1', 'Nc5'], ['Nd3', 'Nxd3'], ['cxd3', 'a5'], ['Qc2', 'Be6'], ['Ne2', 'Qd7\n'], ['Kh2', 'Rfd8'], ['Rad1', 'a4'], ['Rd2', 'c5'], ['f4', 'exf4'], ['Nxf4', 'Rac8'], ['Rdf2', 'Bb3'], ['Qb1', 'Qe7\n'], ['Bd2', 'Rf8'], ['d4', 'Nd7'], ['dxc5', 'Bd4'], ['c6', 'Rxc6'], ['Bb4', 'Bc5'], ['Nd5', 'Qd8'], ['Rd2', 'Bxb4\n'], ['Nxb4', 'Rc7'], ['Nd5', 'Qg5'], ['Qe1', 'Rcc8'], ['h4', 'Qe5'], ['Bh3', 'Bxd5'], ['Rxd5', 'Qxb2+'], ['Rf2', 'Rc2\n'], ['Rdd2', 'Ne5'], ['Rxc2', 'Qxc2'], ['Rxc2', 'Nf3+'], ['Kh1', 'Nxe1'], ['Rc3', 'b4'], ['axb4', 'Rb8'], ['Kg1', 'Rxb4\n'], ['Kf2', 'a3'], ['Rxa3', 'Nc2']]",1/2-1/2
