Yalta op,Yalta,1995.??.??,2,"Kushch, Nikolai","Eljanov, Pavel",,,A30,"[['Nf3', 'c5'], ['c4', 'e6'], ['Nc3', 'Nf6'], ['g3', 'b6'], ['Bg2', 'Bb7'], ['O-O', 'Be7'], ['Re1', 'd6'], ['e4', 'a6'], ['d4', 'cxd4\n'], ['Nxd4', 'Qc7'], ['Be3', 'O-O'], ['Rc1', 'Nbd7'], ['f4', 'Rac8'], ['b3', 'Rfd8'], ['f5', 'e5'], ['Nd5', 'Nxd5\n'], ['cxd5', 'Nc5'], ['Nc6', 'Bxc6'], ['dxc6', 'a5'], ['a3', 'a4'], ['b4', 'Nb3'], ['Rc3', 'b5'], ['g4', 'h6\n'], ['Qd5', 'Nd4'], ['Kh1', 'Bg5'], ['Bxd4', 'exd4'], ['Rc2', 'Qb6'], ['Bf1', 'Bh4'], ['Rd1', 'Re8'], ['Qxb5', 'Qxb5\n'], ['Bxb5', 'Rxe4'], ['Ba6', 'Rc7'], ['Bd3', 'Re1+'], ['Rxe1', 'Bxe1'], ['b5', 'Bc3'], ['Rc1', 'Ba5'], ['Rc4', 'Bb6\n'], ['Rxa4', 'Rc8'], ['Ra6', 'Rb8']]",1-0
World Cup,Khanty-Mansiysk RUS,2009.11.26,2.5,"Eljanov,P","Inarkiev,E",,,D94,"[['d4', 'd5'], ['c4', 'c6'], ['Nc3', 'Nf6'], ['e3', 'g6'], ['Nf3', 'Bg7'], ['Bd3', 'O-O'], ['O-O', 'Bg4'], ['h3', 'Bxf3\n'], ['Qxf3', 'e6'], ['b3', 'Nbd7'], ['Bb2', 'Re8'], ['Rfd1', 'a6'], ['Bf1', 'Qe7'], ['Rac1', 'Rad8'], ['g3', 'h5\n'], ['Bg2', 'Nb6'], ['Qe2', 'Nh7'], ['c5', 'Nd7'], ['e4', 'dxe4'], ['Nxe4', 'Ndf6'], ['Nd6', 'Rf8'], ['h4', 'Ne8\n'], ['Nc4', 'Nhf6'], ['Bc3', 'Nc7'], ['Ba5', 'Rb8'], ['Ne5', 'Ncd5'], ['Rd3', 'Nd7'], ['Nc4', 'N7f6'], ['Re1', 'Rfe8\n'], ['Bh3', 'Qf8'], ['Ne5', 'Kh7'], ['Rf3', 'Re7'], ['Qd3', 'Qe8'], ['Nc4', 'Ng4'], ['Nd6', 'Qd7'], ['Bd2', 'Rf8\n'], ['Ne4', 'Kg8'], ['Qc4', 'f5'], ['Ng5', 'e5'], ['dxe5', 'Nxe5'], ['Rxe5', 'Bxe5'], ['Rd3', 'Kg7'], ['Bg2', 'Rd8\n'], ['Ba5', 'Rde8'], ['Bxd5', 'cxd5'], ['Rxd5', 'Qb5'], ['Rxe5', 'Qxa5'], ['b4', 'Qb5'], ['Rxe7+', 'Rxe7\n'], ['Qd4+', 'Kg8'], ['Qd5+', 'Kg7'], ['Qd4+', 'Kg8'], ['Qf6', 'Qe8'], ['a4', 'Rd7'], ['b5', 'axb5'], ['axb5', 'Rd5\n'], ['c6', 'bxc6'], ['bxc6', 'Rd2'], ['Ne6', 'Qf7'], ['Qe5', 'Qa7'], ['Nc5', 'Rc2'], ['Qe6+', 'Qf7'], ['Qc8+', 'Kh7\n'], ['Qd7', 'Kg8'], ['Ne6', 'Qf6'], ['Kg2', 'f4'], ['Qe8+', 'Kh7'], ['Qd7+', 'Kh6'], ['Nxf4', 'Qxc6+'], ['Qxc6', 'Rxc6\n'], ['Nd5', 'Rd6'], ['Ne3', 'Kg7'], ['Nc4', 'Rd4'], ['Ne3', 'Kf6'], ['Kf3', 'Ke5'], ['Ng2', 'Rd3+'], ['Ke2', 'Ra3\n'], ['Nf4', 'Kf5'], ['Kf1', 'Ra4'], ['Ne2', 'Re4'], ['Ng1', 'Re6'], ['Nf3', 'Rf6'], ['Ng5', 'Ke5'], ['Ke2', 'Ra6\n'], ['Kf3', 'Ra3+'], ['Kg2', 'Kd4'], ['Ne6+', 'Ke4'], ['Nf4', 'Ra6'], ['Ne2', 'Rf6'], ['Nf4', 'Ra6'], ['Ne2', 'Kd3\n'], ['Nf4+', 'Kd2'], ['Kf1', 'Rb6'], ['Kg2', 'Ra6'], ['Kf1', 'Rd6'], ['Nh3', 'Rc6'], ['Nf4', 'Ra6'], ['Kg2', 'Rb6\n'], ['Kf1', 'Rd6'], ['Nh3', 'Kd3'], ['Nf4+', 'Ke4'], ['Kg2', 'Ra6'], ['Ne2', '']]",1/2-1/2
World Cup,Khanty-Mansiysk RUS,2009.11.26,2.4,"Inarkiev,E","Eljanov,P",,,C97,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'd6'], ['c3', 'O-O\n'], ['h3', 'Na5'], ['Bc2', 'c5'], ['d4', 'Qc7'], ['Nbd2', 'Re8'], ['d5', 'g6'], ['b3', 'Bd7'], ['Nf1', 'Bf8'], ['Be3', 'c4\n'], ['b4', 'Nb7'], ['Qd2', 'a5'], ['a3', 'Ra6'], ['Kh2', 'Rea8'], ['Rac1', 'axb4'], ['axb4', 'Ra2'], ['Qd1', 'Bg7\n'], ['Bb1', 'R2a3'], ['Qd2', 'Nd8'], ['g4', 'h5'], ['gxh5', 'Nxh5'], ['Ng3', 'Nf4'], ['Bxf4', 'exf4'], ['Nh5', 'Be5\n'], ['Rg1', 'Nb7'], ['Nxf4', 'R3a6'], ['Rg5', 'Be8'], ['Rcg1', 'Qe7'], ['h4', '']]",0-1
World Cup,Khanty-Mansiysk RUS,2009.11.27,3.1,"Eljanov,P","Malakhov,V",,,D15,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['Nc3', 'a6'], ['e3', 'b5'], ['c5', 'g6'], ['Ne5', 'Bg7'], ['f4', 'Be6'], ['Bd3', 'Qc8\n'], ['Bd2', 'Bf5'], ['Bxf5', 'gxf5'], ['b4', 'Nbd7'], ['a4', 'Ne4'], ['Nxe4', 'Nxe5'], ['fxe5', 'fxe4'], ['O-O', 'O-O\n'], ['Be1', 'Qe6'], ['Bh4', 'f6'], ['exf6', 'exf6'], ['Bg3', 'Rae8'], ['Bd6', 'Rf7'], ['axb5', 'axb5'], ['Ra6', 'Rc8\n'], ['Qe2', 'f5'], ['Bf4', 'Qg6'], ['Rfa1', 'Bf6'], ['Ra7', 'Qg4'], ['Qxg4+', 'fxg4'], ['Ra8', 'Rff8'], ['Rxc8', 'Rxc8\n'], ['Ra7', 'h5'], ['h3', 'Bh4'], ['Kf1', 'Rf8'], ['hxg4', 'hxg4'], ['Ke2', 'g3'], ['Kd1', 'Rf7'], ['Ra6', 'Rf6\n'], ['Ke2', 'Kf7'], ['Ra8', 'Rg6'], ['Rc8', 'Be7'], ['Be5', 'Bf8'], ['Rc7+', 'Ke8'], ['Ra7', 'Be7'], ['Ra1', 'Bf8\n'], ['Ra8+', 'Kf7'], ['Rc8', 'Be7'], ['Bf4', 'Kg7'], ['Re8', 'Kf7'], ['Ra8', 'Rg8'], ['Ra7', 'Ke8'], ['Be5', 'Rg6\n'], ['Ra1', 'Bf8'], ['Rh1', 'Rh6'], ['Rf1', 'Rg6'], ['Rf5', 'Bg7'], ['Bf4', 'Bf6'], ['Rh5', 'Rg4'], ['Rh6', 'Kf7\n'], ['Rh7+', 'Bg7'], ['Bd6', 'Ke6'], ['Rh3', 'Rg6'], ['Bxg3', 'Rh6'], ['Bh4', 'Kf5'], ['Kf2', 'Rh5'], ['Bg3', 'Rxh3\n'], ['gxh3', 'Bh6'], ['Bd6', 'Kg6'], ['Bf4', 'Bxf4'], ['exf4', 'Kf5'], ['Kg3', 'Kf6'], ['Kg4', 'Kf7'], ['h4', 'Kf6\n'], ['h5', 'Kf7'], ['f5', 'Kf6'], ['Kf4', 'Kf7'], ['h6', 'Kf6'], ['Kg4', 'Kf7'], ['Kg3', 'Kf6'], ['Kf4', 'Kf7\n'], ['Kg4', '']]",1/2-1/2
World Cup,Khanty-Mansiysk RUS,2009.11.28,3.2,"Malakhov,V","Eljanov,P",,,C92,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'd6'], ['c3', 'O-O\n'], ['h3', 'Bb7'], ['d4', 'Re8'], ['Nbd2', 'Bf8'], ['a3', 'h6'], ['d5', 'Nb8'], ['Nh2', 'Nbd7'], ['Qf3', 'Be7\n'], ['Ndf1', 'Nh7'], ['Ng3', 'Bg5'], ['Nf5', 'h5'], ['Bc2', 'Bxc1'], ['Raxc1', 'g6'], ['Ne3', 'c5'], ['Qe2', '']]",1/2-1/2
World Cup,Khanty-Mansiysk RUS,2009.11.29,3.3,"Eljanov,P","Malakhov,V",,,D15,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['Nc3', 'a6'], ['e3', 'b5'], ['c5', 'g6'], ['Ne5', 'Bg7'], ['f4', 'O-O'], ['Bd3', 'Be6\n'], ['g4', 'Qc7'], ['Bd2', 'a5'], ['g5', 'b4'], ['Na4', 'Ne4'], ['Nb6', 'Ra7'], ['Qe2', 'f6'], ['Nf3', 'Nd7'], ['Nxd7', 'Qxd7\n'], ['gxf6', 'exf6'], ['O-O-O', 'Bf5'], ['Rdg1', 'b3'], ['a3', 'Nf2'], ['Qxf2', 'Bxd3'], ['h4', 'h5'], ['Rg3', 'Bf5\n'], ['Bc3', 'a4'], ['Nd2', 'Kh7'], ['Rhg1', 'Bh6'], ['Nb1', 'Re8'], ['Bd2', 'Bg4'], ['Nc3', 'Qf5'], ['Be1', 'Bxf4']]",0-1
World Cup,Khanty-Mansiysk RUS,2009.11.29,3.5,"Eljanov,P","Malakhov,V",,,D15,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['Nc3', 'a6'], ['e3', 'b5'], ['c5', 'g6'], ['Ne5', 'Bg7'], ['f4', 'O-O'], ['Bd3', 'Qc7\n'], ['O-O', 'Be6'], ['g4', 'Nbd7'], ['f5', 'Nxe5'], ['dxe5', 'Nd7'], ['fxe6', 'fxe6'], ['Bd2', 'Nxc5'], ['Bc2', 'Bxe5\n'], ['Qe2', 'a5'], ['a3', 'a4'], ['Rad1', 'Bg7'], ['Bc1', 'e5'], ['e4', 'd4'], ['Na2', 'Qd7'], ['Nb4', 'Ne6'], ['b3', 'Nf4\n'], ['Bxf4', 'exf4'], ['bxa4', 'f3'], ['Qf2', 'c5'], ['Nd5', 'c4'], ['Kh1', 'd3'], ['Bxd3', 'cxd3'], ['Nb6', 'Qxg4\n'], ['Nxa8', 'Rxa8'], ['axb5', 'Qd7'], ['Qxf3', 'Qxb5'], ['Qxd3', 'Qa4'], ['Qd5+', 'Kh8'], ['Rf7', 'h5'], ['Rxe7', 'Rf8\n'], ['Rg1', 'Qxa3'], ['Rf7', 'Rc8'], ['e5', 'Qe3'], ['e6', 'Rc5'], ['Qa8+', 'Kh7'], ['Qb7', 'Qe5'], ['e7', 'Rc2\n'], ['Rxg7+', 'Qxg7'], ['Qd7', 'Re2']]",0-1
World Cup,Khanty-Mansiysk RUS,2009.11.29,3.4,"Malakhov,V","Eljanov,P",,,C92,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'd6'], ['c3', 'O-O\n'], ['h3', 'Bb7'], ['d4', 'Re8'], ['Nbd2', 'Bf8'], ['a3', 'h6'], ['d5', 'Nb8'], ['Nh2', 'c6'], ['dxc6', 'Nxc6\n'], ['Ng4', 'Nxg4'], ['hxg4', 'Na5'], ['Bd5', 'Qc8'], ['a4', 'Bxd5'], ['exd5', 'Nc4'], ['Ne4', 'Nb6'], ['a5', 'Nd7\n'], ['b4', 'Be7'], ['Qf3', 'Nf6'], ['Nxf6+', 'Bxf6'], ['Re4', 'Qd8'], ['Be3', 'Bg5'], ['c4', 'bxc4'], ['Rxc4', 'Bxe3\n'], ['Qxe3', 'Qd7'], ['g5', 'hxg5'], ['Qxg5', 'Qe7'], ['Qxe7', 'Rxe7'], ['Rc6', 'Rd7'], ['Rac1', 'Kf8'], ['Rb6', 'Ke7\n'], ['Rcc6', 'Raa7'], ['g4', 'Rab7'], ['Rxd6', 'Rxd6'], ['Rxb7+', 'Ke8'], ['Kg2', '']]",1-0
Bundesliga 2009-10,Heidelberg GER,2010.02.27,10,"Eljanov,P","Shirov,A",,,D45,"[['d4', 'd5'], ['c4', 'c6'], ['Nc3', 'Nf6'], ['e3', 'e6'], ['Nf3', 'Nbd7'], ['Qc2', 'Bd6'], ['Be2', 'O-O'], ['O-O', 'dxc4\n'], ['Bxc4', 'b5'], ['Bd3', 'Bb7'], ['Rd1', 'Qb8'], ['e4', 'e5'], ['dxe5', 'Nxe5'], ['Nxe5', 'Bxe5'], ['h3', 'a6\n'], ['a4', 'Rc8'], ['Be3', 'c5'], ['Nd5', 'Bxd5'], ['exd5', 'c4'], ['Be2', 'Qd6'], ['axb5', 'axb5'], ['Rxa8', 'Rxa8\n'], ['b3', 'cxb3'], ['Qxb3', 'b4'], ['Qc4', 'Qb8'], ['Rb1', 'Bh2+'], ['Kf1', '']]",1/2-1/2
Bundesliga 2009-10,Heidelberg GER,2010.02.28,11,"Ginsburg,G","Eljanov,P",,,C48,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Nc3', 'Nf6'], ['Bb5', 'Bd6'], ['a3', 'O-O'], ['d3', 'Re8'], ['O-O', 'h6'], ['h3', 'Bf8\n'], ['Re1', 'd6'], ['d4', 'exd4'], ['Nxd4', 'Bd7'], ['Bf4', 'Nxd4'], ['Bxd7', 'Nxd7'], ['Qxd4', 'Ne5'], ['Rad1', 'c6\n'], ['Bxe5', 'dxe5'], ['Qxd8', 'Raxd8'], ['Rxd8', 'Rxd8'], ['Rd1', 'Rxd1+'], ['Nxd1', 'b5'], ['Kf1', 'Bc5\n'], ['Ke2', 'Kf8'], ['Kd3', 'Ke7'], ['c4', 'a6'], ['cxb5', 'axb5'], ['Ne3', 'g6'], ['Ng4', 'Ke6'], ['f3', 'h5\n'], ['Ne3', 'Kf6'], ['h4', 'Kg7'], ['Nc2', 'f5'], ['b3', 'Kf6'], ['a4', 'Ke6'], ['a5', 'f4'], ['Ke2', 'Kd6'], ['Ne1', 'Bb4\n'], ['a6', 'Kc7'], ['Nd3', 'Bd6'], ['b4', 'Kb6'], ['Kd2', 'Kxa6'], ['Kc3', 'Kb6'], ['Kc2', 'Kc7'], ['Kd2', 'Kd7\n'], ['Ke2', 'Ke6'], ['Kf2', 'Bc7'], ['g3', 'Bb6+'], ['Kg2', 'fxg3'], ['Kxg3', 'Be3'], ['Kh3', 'Kd6'], ['Kg3', 'c5\n'], ['bxc5+', 'Bxc5'], ['f4', 'Bd4'], ['Kf3', 'Ke6'], ['fxe5', 'Bxe5'], ['Kf2', 'Bd6'], ['Kf3', 'Be7']]",0-1
Bundesliga 2009-10,Katernberg GER,2010.03.20,12,"Eljanov,P","Tregubov,P",,,A58,"[['d4', 'Nf6'], ['c4', 'c5'], ['d5', 'b5'], ['cxb5', 'a6'], ['bxa6', 'g6'], ['Nc3', 'Bxa6'], ['e4', 'Bxf1'], ['Kxf1', 'd6\n'], ['Nf3', 'Nbd7'], ['g3', 'Bg7'], ['h3', 'O-O'], ['Kg2', 'Ra6'], ['Re1', 'Qa8'], ['Qc2', 'Nb6'], ['Re2', 'Rb8\n'], ['Rb1', 'Nfd7'], ['b3', 'Rc8'], ['Bb2', 'Ne5'], ['Nxe5', 'Bxe5'], ['h4', 'h5'], ['Rf1', 'Bg7'], ['f4', 'c4\n'], ['b4', 'Na4'], ['Nxa4', 'Rxa4'], ['Bxg7', 'Kxg7'], ['Rf3', 'f6'], ['Qb2', 'Qa6'], ['Rc2', 'Ra8'], ['a3', 'Rxa3\n'], ['b5', 'Qa4'], ['Rxa3', 'Qxa3'], ['Qxa3', 'Rxa3'], ['Rxc4', 'Rb3'], ['Rc7', 'Kf7'], ['Rb7', 'Re3'], ['b6', 'Rxe4\n'], ['Rc7', 'Rb4'], ['b7', 'f5'], ['Kf2', '']]",1/2-1/2
Bundesliga 2009-10,Katernberg GER,2010.03.21,13,"Firman,N","Eljanov,P",,,B12,"[['e4', 'c6'], ['d4', 'd5'], ['e5', 'Bf5'], ['Nf3', 'e6'], ['Be2', 'Nd7'], ['Nbd2', 'Bg6'], ['O-O', 'Nh6'], ['b3', 'Bb4\n'], ['Bb2', 'O-O'], ['a3', 'Ba5'], ['c4', 'f6'], ['cxd5', 'exd5'], ['b4', 'Bc7'], ['b5', 'fxe5'], ['dxe5', 'c5\n'], ['Re1', 'Re8'], ['Bf1', 'Nf8'], ['g3', 'Qd7'], ['Nh4', 'Bf7'], ['Qc2', 'Ba5'], ['f4', 'Be6'], ['Ndf3', 'Bxe1\n'], ['Rxe1', 'Rac8'], ['Ng5', 'c4'], ['Nxe6', 'Qxe6'], ['Bd4', 'g6'], ['Rd1', 'Red8'], ['Qc3', 'b6'], ['Rd2', 'Qe7\n'], ['Bh3', 'Ne6'], ['Nf3', 'Nf5'], ['Bxf5', 'gxf5'], ['Nh4', 'Qf8'], ['g4', 'fxg4'], ['f5', 'Qh6'], ['Ng2', 'Ng5\n'], ['Ne1', 'Ne4']]",0-1
TOP 16 GpA,Evry FRA,2010.03.28,3,"Eljanov,P","Delchev,A",,,E32,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['Qc2', 'O-O'], ['e4', 'd6'], ['a3', 'Bxc3+'], ['bxc3', 'e5'], ['Bd3', 'Nc6\n'], ['Ne2', 'b6'], ['O-O', 'Ba6'], ['f4', 'Nd7'], ['Rf3', 'Na5'], ['Ng3', 'Bxc4'], ['Nf5', 'Bxd3'], ['Rxd3', 'g6\n'], ['Nh6+', 'Kh8'], ['f5', 'Qe7'], ['Rh3', 'Rae8'], ['d5', 'Rc8'], ['Bd2', 'g5'], ['f6', 'Qxf6'], ['Nf5', 'Rg8\n'], ['Rf1', 'Rcf8'], ['Qd1', 'g4'], ['Rh5', 'Rg6'], ['Qe1', 'Nb3'], ['Bh6', 'Rfg8'], ['Bg5', '']]",1-0
17th TCh-RUS Premier,Dagomys RUS,2010.04.01,1,"Eljanov,P","Kovchan,A",,,D91,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'd5'], ['Nf3', 'Bg7'], ['Bg5', 'Ne4'], ['Bf4', 'Nxc3'], ['bxc3', 'c5'], ['e3', 'Nc6\n'], ['cxd5', 'Qxd5'], ['Be2', 'cxd4'], ['cxd4', 'Qa5+'], ['Qd2', 'O-O'], ['Qxa5', 'Nxa5'], ['Rc1', 'Be6'], ['e4', 'Rac8\n'], ['d5', 'Rxc1+'], ['Bxc1', 'Rc8'], ['Bd2', 'Bd7'], ['Bxa5', 'Rc1+'], ['Bd1', 'Ba4'], ['Ke2', 'Bb5+'], ['Ke3', 'Bh6+\n'], ['Ng5', 'Bxg5+'], ['f4', 'Bh6'], ['Re1', 'Bc4'], ['a4', 'Bg7'], ['Bf3', 'Rxe1+'], ['Bxe1', 'e5'], ['g4', 'h6\n'], ['h4', 'f6'], ['fxe5', 'fxe5'], ['Bc3', 'Bb3'], ['a5', 'g5'], ['hxg5', 'hxg5'], ['Bd2', 'Bf6'], ['Bb4', 'Kf7\n'], ['Bd6', 'Ke8'], ['Bb8', 'Kd7'], ['Kd3', 'Ba4'], ['Bxa7', 'Bd8'], ['Be3', 'Bb5+'], ['Kc2', 'Bf1'], ['Bd2', 'Be7\n'], ['Bc3', 'Bd6'], ['Kd2', 'Bb5'], ['Be2', 'Ba4'], ['Kc1', 'Ke7'], ['Kb2', 'Kf6'], ['Bd2', 'Bc5'], ['Kc3', 'Bd6\n'], ['Kc4', 'Bd7'], ['Bd1', 'Be8'], ['Bb4', 'Ke7'], ['Bc5', 'Bd7'], ['Kb4', 'Be8'], ['Be2', 'Bd7'], ['Bf3', 'Be8\n'], ['Bd1', 'Bg6'], ['Bc2', 'Be8'], ['Bd3', 'Bd7'], ['Be2', 'Be8'], ['Bb5', 'Bg6'], ['Bc6', '']]",1-0
17th TCh-RUS Premier,Dagomys RUS,2010.04.02,2,"Eljanov,P","Motylev,A",,,D10,"[['d4', 'd5'], ['c4', 'c6'], ['Nc3', 'Nf6'], ['e3', 'e6'], ['b3', 'Bb4'], ['Bb2', 'O-O'], ['a3', 'Bd6'], ['Nf3', 'Nbd7\n'], ['Be2', 'b6'], ['O-O', 'Bb7'], ['b4', 'Qe7'], ['Qc2', 'dxc4'], ['Bxc4', 'c5'], ['dxc5', 'bxc5'], ['b5', 'Ng4\n'], ['Rfd1', 'Nde5'], ['Nxe5', 'Nxe5'], ['Be2', 'f5'], ['f4', 'Ng6'], ['Bc4', 'Rad8'], ['Rd2', 'Kh8'], ['Rad1', 'e5\n'], ['Bd5', 'exf4'], ['Bxb7', 'fxe3'], ['Rd5', 'Nf4'], ['Ne2', 'Nxd5'], ['Bxd5', 'Bxh2+'], ['Kxh2', 'Qh4+\n'], ['Kg1', 'Qf2+'], ['Kh2', 'Qh4+'], ['Kg1', 'Qf2+'], ['Kh2', 'Rd6'], ['Bxg7+', 'Kxg7'], ['Qc3+', 'Rff6\n'], ['Rd3', 'Qh4+'], ['Kg1', 'Qf2+'], ['Kh2', 'f4'], ['Qe5', 'Kf8'], ['Be6', 'Rh6+'], ['Bh3', 'Rxh3+'], ['Kxh3', 'Rh6+\n'], ['Kg4', 'Qxe2+']]",0-1
17th TCh-RUS Premier,Dagomys RUS,2010.04.03,3,"Rakhmanov,Ale","Eljanov,P",,,E48,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['e3', 'O-O'], ['Bd3', 'd5'], ['Ne2', 'dxc4'], ['Bxc4', 'c5'], ['O-O', 'cxd4\n'], ['exd4', 'Nbd7'], ['Qd3', 'Nb6'], ['Bb3', 'Bd7'], ['Qg3', 'Re8'], ['Bg5', 'Bc6'], ['Rfe1', 'Bd5'], ['Bc2', 'Be7\n'], ['Nf4', 'Bc4'], ['Re5', 'Qxd4'], ['Rae1', 'Nbd7'], ['Bh6', 'g6'], ['Rg5', 'Bf8'], ['Bxf8', 'Nxf8'], ['h4', 'Qd2\n'], ['Qe3', 'Qxe3'], ['Rxe3', 'b6'], ['Rgg3', 'Red8'], ['Bd3', 'Rac8'], ['Nfe2', 'N8d7'], ['Bxc4', 'Rxc4\n'], ['Rd3', 'Rxh4'], ['Rd6', 'Rc8'], ['Rgd3', 'Nc5'], ['Rd8+', 'Rxd8'], ['Rxd8+', 'Kg7'], ['g3', 'Rb4'], ['b3', 'Nfe4\n'], ['Nxe4', 'Rxe4'], ['Nd4', 'Re1+'], ['Kg2', 'Ra1'], ['b4', 'Ne4'], ['Rd7', 'Rxa2'], ['Nxe6+', 'Kf6'], ['Nd8', 'Rxf2+\n'], ['Kg1', 'Kg7'], ['Re7', 'Rd2'], ['Nxf7', 'Nxg3'], ['Rxa7', 'Kf6'], ['Nh6', 'Rb2'], ['Rxh7', 'Rxb4'], ['Ng8+', 'Kg5\n'], ['Ne7', 'Nf5'], ['Nd5', 'Rb1+'], ['Kf2', 'b5'], ['Rb7', 'Kg4'], ['Ke2', 'g5'], ['Kd2', 'Rb3'], ['Nc3', 'Nd6\n'], ['Rd7', 'b4'], ['Nd5', 'Nc4+'], ['Kc2', 'Rb2+'], ['Kc1', 'b3'], ['Ne3+', 'Kf3'], ['Rd3', 'Ke4']]",0-1
17th TCh-RUS Premier,Dagomys RUS,2010.04.04,4,"Nepomniachtchi,I","Eljanov,P",,,C67,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['O-O', 'Nxe4'], ['d4', 'Nd6'], ['dxe5', 'Nxb5'], ['a4', 'Nbd4'], ['Nxd4', 'd5\n'], ['Nxc6', 'bxc6'], ['Qd3', 'Qd7'], ['b3', 'a5'], ['Re1', 'Bb4'], ['c3', 'Be7'], ['Ba3', 'c5'], ['f4', 'O-O\n'], ['Nd2', 'Rb8'], ['Rf1', 'g6'], ['f5', 'gxf5'], ['Rf3', 'Rb6'], ['Nf1', 'Rxb3'], ['Ne3', 'd4'], ['Nxf5', 'Rxc3\n'], ['Qe4', 'Kh8'], ['Nxe7', 'Qxe7'], ['Rxc3', 'dxc3'], ['Qe3', 'Qe6'], ['Qxc3', 'Rg8'], ['Bb2', 'c4'], ['Rf1', 'Qb6+\n'], ['Kh1', 'Be6'], ['h3', 'Qc6'], ['Qd2', 'Rg6'], ['Kh2', 'Kg7'], ['Bc3', 'Qxa4'], ['Rf4', 'Qb3'], ['Rd4', 'Qb1\n'], ['Qf2', 'a4'], ['Rd7', 'Qc1'], ['Bb2', 'Qg5'], ['h4', 'Qxg2+'], ['Qxg2', 'Rxg2+'], ['Kxg2', 'Bxd7'], ['e6+', 'Kf8\n'], ['exd7', 'Ke7'], ['Kf3', 'Kxd7'], ['Bf6', 'Ke6'], ['Bc3', 'Kf5'], ['Bb2', 'c6'], ['Bc3', 'a3'], ['Bb4', 'a2\n'], ['Bc3', 'c5'], ['Ba1', 'Ke6'], ['Ke3', 'Kd5'], ['Bc3', 'Kc6'], ['Bf6', 'Kb5'], ['Kd2', 'c3+'], ['Bxc3', 'f5\n'], ['Kd3', 'h5'], ['Be5', 'Kb4'], ['Kc2', 'f4'], ['Kb2', 'f3'], ['Bg3', 'Kc4'], ['Bf2', 'Kd3'], ['Kxa2', 'Ke2\n'], ['Bxc5', 'f2'], ['Bxf2', 'Kxf2'], ['Kb2', 'Kg3'], ['Kc2', 'Kxh4'], ['Kd2', 'Kg3']]",0-1
17th TCh-RUS Premier,Dagomys RUS,2010.04.05,5,"Jakovenko,D","Eljanov,P",,,B12,"[['e4', 'c6'], ['d4', 'd5'], ['e5', 'Bf5'], ['Nf3', 'e6'], ['Be2', 'c5'], ['Be3', 'Qb6'], ['Nc3', 'Nc6'], ['Na4', 'Qa5+\n'], ['c3', 'c4'], ['O-O', 'b5'], ['Nc5', 'Bxc5'], ['dxc5', 'Nge7'], ['Nd4', 'a6'], ['f4', 'Be4'], ['Qd2', 'O-O\n'], ['Bf3', 'Bxf3'], ['Rxf3', 'b4'], ['Rh3', 'bxc3'], ['bxc3', 'Rab8'], ['Qc2', 'h6'], ['Nxc6', 'Nxc6'], ['Rf1', 'Qa3\n'], ['f5', 'Rb2'], ['Qd1', 'Qxc3'], ['Bc1', 'Qc2'], ['Bxb2', 'Qxb2'], ['f6', 'Qd4+'], ['Qxd4', 'Nxd4'], ['fxg7', 'Kxg7\n'], ['Rg3+', 'Kh7'], ['Ra3', 'Nc6'], ['Rxa6', 'Nxe5'], ['Rxe6', 'fxe6'], ['Rxf8', 'c3'], ['Rf1', 'd4'], ['a4', 'd3\n'], ['Kf2', 'Ng4+'], ['Ke1', 'Ne3'], ['Rf2', 'Nc2+'], ['Kd1', 'Nd4'], ['c6', 'c2+'], ['Rxc2', 'dxc2+'], ['Kc1', 'Nxc6\n'], ['Kxc2', 'Kg6'], ['Kd3', 'Kf5'], ['Ke3', 'e5'], ['h3', 'e4']]",0-1
