Wch U14 Girls,Menorca,1996.??.??,2,Wang Yue,"Charkhalashvili, Inga",,,B13,"[['e4', 'c6'], ['d4', 'd5'], ['exd5', 'cxd5'], ['Bd3', 'Nf6'], ['c3', 'Bg4'], ['Qb3', 'Qc7'], ['Ne2', 'Bxe2'], ['Bxe2', 'Nc6\n'], ['O-O', 'e6'], ['Be3', 'Bd6'], ['f4', 'O-O'], ['Qd1', 'Qb6'], ['b4', 'Ne4'], ['Bd3', 'f5'], ['Rf3', 'a5'], ['b5', 'Ne7\n'], ['c4', 'dxc4'], ['Bxc4', 'Rf6'], ['Qb3', 'a4'], ['Bxe6+', 'Kh8'], ['Qc4', 'Bxf4'], ['Bxf4', 'Rxe6'], ['Na3', 'Rc8\n'], ['Qxa4', 'Nc3'], ['Qb4', 'Ned5'], ['Rxc3', 'Nxc3'], ['Kh1', 'Nd5'], ['Qd6', '']]",1/2-1/2
XXII Rapid KO,Leon ESP,2009.06.06,1.3,"Carlsen,M",Wang Yue,,,E55,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['e3', 'O-O'], ['Bd3', 'c5'], ['Nf3', 'd5'], ['O-O', 'dxc4'], ['Bxc4', 'Nbd7\n'], ['Qe2', 'cxd4'], ['exd4', 'b6'], ['d5', 'Nc5'], ['Rd1', 'Qe8'], ['Nb5', 'exd5'], ['Nc7', 'Qc6'], ['Nxd5', 'Nxd5\n'], ['Bxd5', 'Ba6'], ['Qc2', 'Qg6'], ['Qxg6', 'hxg6'], ['Bxa8', 'Rxa8'], ['Bd2', 'Bxd2'], ['Rxd2', 'Bb7\n'], ['Rad1', 'Kf8'], ['Ne5', '']]",1-0
XXII Rapid KO,Leon ESP,2009.06.06,1.4,Wang Yue,"Carlsen,M",,,E06,"[['d4', 'Nf6'], ['c4', 'e6'], ['g3', 'd5'], ['Nf3', 'Be7'], ['Bg2', 'O-O'], ['O-O', 'dxc4'], ['Qc2', 'a6'], ['Qxc4', 'b5\n'], ['Qc2', 'Bb7'], ['Bd2', 'Bd6'], ['Re1', 'Be4'], ['Qc1', 'Bb7'], ['Bg5', 'Nbd7'], ['Nbd2', 'h6'], ['Bxf6', 'Nxf6\n'], ['Nb3', 'Rc8'], ['Nc5', 'Bxc5'], ['Qxc5', 'Ne4'], ['Qa3', 'c5'], ['dxc5', 'Rxc5'], ['Rac1', 'Rxc1'], ['Rxc1', 'Qb6\n'], ['e3', 'b4'], ['Qa4', 'Rd8'], ['Qc2', 'Rc8'], ['Qb1', 'Rxc1+'], ['Qxc1', 'Nc5'], ['Qd2', 'Bxf3'], ['Bxf3', 'a5\n'], ['h4', 'Qc7'], ['h5', 'Nd7'], ['Qd4', 'Kf8'], ['Kg2', 'Nf6'], ['a3', 'bxa3'], ['bxa3', 'Ke7'], ['Qb2', 'Qc5\n'], ['Qb7+', 'Kf8'], ['Qa8+', 'Ke7']]",1/2-1/2
XXII Rapid KO,Leon ESP,2009.06.06,1.5,"Carlsen,M",Wang Yue,,,D17,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['Nc3', 'dxc4'], ['a4', 'Bf5'], ['Ne5', 'Nbd7'], ['Nxc4', 'Nb6'], ['Ne5', 'a5\n'], ['f3', 'Nfd7'], ['e4', 'Nxe5'], ['exf5', 'Nec4'], ['Qb3', 'Nd6'], ['Bd3', 'g6'], ['g4', 'Bg7'], ['Be3', 'Nd7\n'], ['O-O-O', 'Qb6'], ['Qxb6', 'Nxb6'], ['fxg6', 'hxg6'], ['h4', 'Nd5'], ['Nxd5', 'cxd5'], ['Kb1', 'Kd7\n'], ['Rc1', 'Bh6'], ['g5', 'Bg7'], ['Rc5', 'e6'], ['Bf2', 'b6'], ['Rc2', 'Rac8'], ['Rxc8', 'Rxc8'], ['h5', 'gxh5\n'], ['Rxh5', 'Rh8'], ['Rxh8', 'Bxh8'], ['Kc2', 'Bg7'], ['Be3', 'Kc6'], ['Kc3', 'b5'], ['b3', 'Kb6'], ['Bh7', 'Kc6\n'], ['Bf4', 'Nf5'], ['Bxf5', 'exf5'], ['Be5', 'Bf8'], ['Kd3', 'bxa4'], ['bxa4', 'Kd7'], ['Ke3', 'Bb4'], ['f4', 'Ke6\n'], ['Kf3', 'Bc3'], ['Kg3', 'Be1+'], ['Kh3', 'Kd7'], ['Bb8', 'Bc3'], ['Be5', 'Be1']]",1/2-1/2
XXII Rapid KO,Leon ESP,2009.06.06,1.6,Wang Yue,"Carlsen,M",,,E06,"[['d4', 'Nf6'], ['c4', 'e6'], ['g3', 'd5'], ['Nf3', 'Be7'], ['Bg2', 'O-O'], ['O-O', 'dxc4'], ['Qc2', 'a6'], ['Qxc4', 'b5\n'], ['Qc2', 'Bb7'], ['Bd2', 'Be4'], ['Qc1', 'Bb7'], ['Rd1', 'Qc8'], ['Ba5', 'Nc6'], ['Bc3', 'Rd8'], ['a3', 'a5\n'], ['e3', 'Nb8'], ['Be1', 'Nbd7'], ['Nbd2', 'Bd5'], ['Nh4', 'Bxg2'], ['Nxg2', 'a4'], ['Qc6', 'Rb8'], ['Rac1', 'Bd6\n'], ['Ne4', 'Nxe4'], ['Qxe4', 'Nf6'], ['Qf3', 'e5'], ['Nh4', 'exd4'], ['exd4', 'Qe6'], ['d5', 'Qe4'], ['Bc3', 'Qxf3\n'], ['Nxf3', 'Ne4'], ['Ba5', 'Rd7'], ['Nd4', 'Bc5'], ['f3', 'Rxd5'], ['fxe4', 'Rxd4'], ['Kg2', 'Rxd1'], ['Rxd1', 'Bd6\n'], ['Rc1', 'f6'], ['Rc6', 'b4'], ['axb4', 'Bxb4'], ['Bxb4', 'Rxb4'], ['Rxc7', 'Rxb2+'], ['Kh3', 'Rb4'], ['e5', 'fxe5\n'], ['Re7', 'a3'], ['Ra7', 'Rb3'], ['Kg4', 'e4'], ['Kf4', 'e3'], ['Kf3', 'h6'], ['h4', 'e2+'], ['Kxe2', 'Rxg3\n'], ['Kf2', 'Rh3'], ['Kg2', 'Rxh4'], ['Rxa3', 'Rf4']]",0-1
XXII Rapid KO,Leon ESP,2009.06.06,1.2,Wang Yue,"Carlsen,M",,,D82,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'd5'], ['Bf4', 'Bg7'], ['e3', 'c5'], ['dxc5', 'Qa5'], ['Rc1', 'Ne4'], ['cxd5', 'Nxc3\n'], ['Qd2', 'Qxa2'], ['Rxc3', 'Bxc3'], ['Qxc3', 'f6'], ['Nf3', 'Bd7'], ['Be2', 'Qxd5'], ['O-O', 'Nc6'], ['b4', 'a5\n'], ['b5', 'Nb4'], ['Rd1', 'Qe4'], ['Ne1', 'Nd5'], ['Qd2', 'e6'], ['Nc2', 'O-O'], ['Bd6', 'Rfd8'], ['Nd4', 'Qh4\n'], ['g3', 'Qh6'], ['Bc4', 'Re8'], ['Nxe6', 'Bxe6'], ['Bxd5', 'Qg7'], ['c6', 'Rad8'], ['Bxe6+', 'Rxe6'], ['c7', 'Rc8\n'], ['Qd5', 'Qd7'], ['b6', 'Kf7'], ['Qxb7', 'Rxd6'], ['Rxd6', 'Qxd6'], ['Qxc8', 'Qd1+'], ['Kg2', 'Qd5+'], ['f3', 'Qd2+\n'], ['Kh3', 'Qd1'], ['Qa6', 'Qd7+'], ['g4', 'Qd1'], ['Qc4+', 'Kg7'], ['Kg3', 'Qg1+'], ['Kf4', 'Qxh2+'], ['Ke4', 'Qe5+\n'], ['Kd3', 'Qd6+'], ['Kc2', '']]",1-0
RUS-CHN Match Standard,Sochi RUS,2009.08.15,1,Wang Yue,"Malakhov,V",,,D15,"[['d4', 'd5'], ['Nf3', 'Nf6'], ['c4', 'c6'], ['Nc3', 'a6'], ['a4', 'e6'], ['Bg5', 'a5'], ['e3', 'Be7'], ['Be2', 'Na6'], ['O-O', 'O-O\n'], ['Qb3', 'Nb4'], ['Na2', 'Nxa2'], ['Qxa2', 'Nd7'], ['Bf4', 'Nb8'], ['Rac1', 'Na6'], ['Qb1', 'Nb4'], ['e4', 'Bd7\n'], ['Rfd1', 'Be8'], ['Bd2', 'f6'], ['exd5', 'Bg6'], ['Qa1', 'exd5'], ['Bxb4', '']]",1/2-1/2
RUS-CHN Match Standard,Sochi RUS,2009.08.16,2,"Tomashevsky,E",Wang Yue,,,A29,"[['c4', 'Nf6'], ['Nc3', 'e5'], ['Nf3', 'Nc6'], ['g3', 'Bb4'], ['Nd5', 'Bc5'], ['d3', 'h6'], ['Bg2', 'O-O'], ['O-O', 'd6\n'], ['e3', 'a6'], ['Bd2', 'Ba7'], ['Bc3', 'Rb8'], ['d4', 'Ne4'], ['Nxe5', 'Nxe5'], ['Bxe4', 'Nxc4'], ['Bc2', 'c6\n'], ['Qd3', 'f5'], ['Qxc4', 'Be6'], ['e4', 'fxe4'], ['Bxe4', 'Qg5'], ['Rae1', 'cxd5'], ['Qb3', 'Bf7'], ['Bg2', 'Qf6\n'], ['Re3', 'b5'], ['Rf3', 'Qg6'], ['Rxf7', 'Rxf7'], ['Bxd5', 'Qf6'], ['Qa3', 'Bxd4'], ['Qxa6', 'Bxc3'], ['bxc3', 'Kh8\n'], ['Bxf7', 'Qxf7'], ['Qxd6', 'Ra8'], ['Qc6', 'Qxa2'], ['Qxb5', 'Qc2'], ['Qc5', 'Kh7'], ['Qe3', 'Rf8'], ['Rc1', 'Qb2\n'], ['Qe4+', 'Kh8'], ['Qc2', 'Qb6'], ['c4', 'Qc5'], ['Qe2', 'Qa3'], ['Qd2', '']]",1-0
RUS-CHN Match Standard,Sochi RUS,2009.08.17,3,Wang Yue,"Timofeev,Arty",,,A84,"[['d4', 'd5'], ['Nf3', 'e6'], ['c4', 'c6'], ['e3', 'Bd6'], ['b3', 'f5'], ['Be2', 'Nf6'], ['O-O', 'O-O'], ['Ba3', 'b6'], ['Qc1', 'Bb7\n'], ['Nbd2', 'Ne4'], ['Bxd6', 'Qxd6'], ['Qb2', 'a5'], ['Ne5', 'Nxd2'], ['Qxd2', 'Nd7'], ['Nxd7', 'Qxd7'], ['Rac1', 'Qe7\n'], ['Rfd1', 'Qa3'], ['Rc2', 'Rfc8'], ['Bf3', 'b5'], ['cxb5', 'cxb5'], ['Rdc1', 'Rxc2'], ['Rxc2', 'Rc8'], ['Rxc8+', 'Bxc8\n'], ['Qc3', 'Bd7'], ['Qc7', 'Kf8'], ['g4', 'fxg4'], ['Qd8+', 'Be8'], ['Bxg4', 'Qe7'], ['Qb6', 'Bd7'], ['Kf1', 'a4\n'], ['bxa4', 'bxa4'], ['Qb8+', 'Kf7'], ['Qf4+', 'Kg8'], ['Qb8+', 'Kf7'], ['Qf4+', 'Kg8'], ['Qb8+', 'Kf7\n'], ['Bh5+', 'g6'], ['Be2', 'Qa3'], ['Qd8', 'Be8'], ['Qc7+', 'Kf8'], ['Qc5+', 'Qxc5'], ['dxc5', 'a3'], ['Ke1', 'e5\n'], ['Kd2', 'Bf7'], ['Kc3', 'd4+'], ['Kb4', 'Bxa2'], ['Kxa3', 'Bb1'], ['exd4', 'exd4'], ['Kb4', 'd3'], ['Bg4', 'Ke7\n'], ['Kc3', 'Kd8'], ['Kd2', 'Kc7'], ['Bf3', 'Kd7'], ['Be4', 'Ke6'], ['Bxd3', 'Bxd3'], ['Kxd3', 'Kd5'], ['Ke3', 'Kxc5\n'], ['Kf4', 'Kd5'], ['Kg5', 'Ke6'], ['Kh6', 'Kf5'], ['Kxh7', 'g5'], ['h3', 'Kf6'], ['Kh6', 'Kf5']]",1-0
RUS-CHN Match Standard,Sochi RUS,2009.08.18,4,"Vitiugov,N",Wang Yue,,,D39,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'd5'], ['Nc3', 'dxc4'], ['e4', 'Bb4'], ['Bg5', 'c5'], ['Bxc4', 'cxd4'], ['Nxd4', 'Bxc3+\n'], ['bxc3', 'Qa5'], ['Bb5+', 'Bd7'], ['Bxf6', 'gxf6'], ['Bxd7+', 'Nxd7'], ['O-O', 'a6'], ['Rb1', 'Qc7'], ['Qh5', 'Nc5\n'], ['f4', 'O-O-O'], ['Qf3', 'Rd7'], ['Qe3', 'Kb8'], ['Rb4', 'Rc8'], ['Rc4', 'Qd6'], ['Rb1', 'Rdc7'], ['Rcb4', 'Ka8\n'], ['h3', 'Qd7'], ['f5', 'Qd6'], ['fxe6', 'fxe6'], ['Nf3', 'Qg3'], ['e5', 'f5'], ['Qg5', 'Qxg5'], ['Nxg5', 'h6\n'], ['Nf3', 'Nd3'], ['Rb6', 'Rg7'], ['Rxe6', 'Nf4'], ['Rxh6', 'Rxg2+'], ['Kh1', 'Rg3'], ['Rf1', 'Rxc3'], ['Nd4', 'Rxh3+']]",1/2-1/2
RUS-CHN Match Standard,Sochi RUS,2009.08.19,5,"Nepomniachtchi,I",Wang Yue,,,B33,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'e5'], ['Ndb5', 'd6'], ['Bg5', 'a6'], ['Na3', 'b5\n'], ['Nd5', 'Be7'], ['Bxf6', 'Bxf6'], ['c4', 'b4'], ['Nc2', 'O-O'], ['Be2', 'a5'], ['O-O', 'Bg5'], ['Qd3', 'Be6\n'], ['Rad1', 'Bxd5'], ['Qxd5', 'Qb6'], ['g3', 'Rfd8'], ['b3', 'Qc5'], ['Qxc5', 'dxc5'], ['Rd5', 'Be7'], ['Bg4', '']]",1/2-1/2
RUS-CHN Match Rapid,Sochi RUS,2009.08.21,1,"Malakhov,V",Wang Yue,,,A14,"[['Nf3', 'Nf6'], ['c4', 'e6'], ['g3', 'd5'], ['b3', 'Be7'], ['Bg2', 'O-O'], ['O-O', 'b6'], ['Bb2', 'Bb7'], ['e3', 'Nbd7\n'], ['Nc3', 'c5'], ['Ne2', 'Qc7'], ['Rc1', 'Rad8'], ['Qc2', 'Qb8'], ['Nf4', 'Qa8'], ['Ng5', 'h6'], ['Ngxe6', 'fxe6\n'], ['Nxe6', 'Rde8'], ['Nc7', 'Qb8'], ['Nxe8', 'Qxe8'], ['d4', 'Qa8'], ['dxc5', 'bxc5'], ['Rcd1', 'dxc4\n'], ['Qxc4+', 'Kh8'], ['Bxb7', 'Qxb7'], ['e4', 'Nb6'], ['Qe6', 'Qxe4'], ['Rfe1', 'Qxe6'], ['Rxe6', 'Rf7\n'], ['a4', 'Kh7'], ['a5', 'Nbd5'], ['Bxf6', 'Nxf6'], ['a6', 'c4'], ['bxc4', 'Bc5'], ['h3', 'Rc7'], ['Kg2', 'Bb6\n'], ['Rd8', 'Nd7'], ['Re7', 'Nc5'], ['Rxc7', 'Bxc7'], ['Rd5', 'Bb6'], ['f4', 'Nxa6'], ['f5', 'Kg8'], ['g4', 'Nc5\n'], ['Rd6', 'Kf7'], ['h4', 'Ke7'], ['Rg6', 'Kf7'], ['Rd6', 'Ke7'], ['Rg6', 'Kf7']]",1/2-1/2
RUS-CHN Match Rapid,Sochi RUS,2009.08.21,2,Wang Yue,"Tomashevsky,E",,,E13,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['Nc3', 'Bb4'], ['Bg5', 'Bb7'], ['e3', 'h6'], ['Bh4', 'Bxc3+'], ['bxc3', 'd6\n'], ['Nd2', 'Nbd7'], ['f3', 'Qe7'], ['Qa4', 'e5'], ['Bf2', 'O-O'], ['Be2', 'Nh7'], ['Bd3', 'f5'], ['Qc2', 'Qf7\n'], ['e4', 'fxe4'], ['Nxe4', 'Nhf6'], ['Ng3', 'exd4'], ['cxd4', 'Rfe8+'], ['Ne2', 'Nf8'], ['O-O', 'Nh5'], ['a4', 'Re7\n'], ['Bh4', 'Re3'], ['d5', 'Ree8'], ['a5', 'Bc8'], ['axb6', 'cxb6'], ['Bf2', 'Bd7'], ['Rfe1', 'Qf6'], ['Ra3', 'Nf4\n'], ['Nxf4', 'Rxe1+'], ['Bxe1', 'Qxf4'], ['Bf2', 'a5'], ['Bxb6', 'a4'], ['Bf2', 'Rb8'], ['h4', 'Be8'], ['Be4', 'Qf6\n'], ['c5', 'dxc5'], ['Qxc5', 'Bd7'], ['Qd4', 'Qf7'], ['Rc3', 'Ra8'], ['Qb4', 'Bf5'], ['Bd4', 'Bxe4'], ['fxe4', 'Qg6\n'], ['Rc7', '']]",1-0
RUS-CHN Match Rapid,Sochi RUS,2009.08.21,3,"Timofeev,Arty",Wang Yue,,,C42,"[['e4', 'e5'], ['Nf3', 'Nf6'], ['Nxe5', 'd6'], ['Nf3', 'Nxe4'], ['d3', 'Nf6'], ['d4', 'Be7'], ['Bd3', 'O-O'], ['h3', 'b6\n'], ['O-O', 'Bb7'], ['c4', 'd5'], ['Nc3', 'Nc6'], ['a3', 'dxc4'], ['Bxc4', 'Na5'], ['Ba2', 'Nd5'], ['Re1', 'Nxc3\n'], ['bxc3', 'Bf6'], ['Ne5', 'c5'], ['Qg4', 'Bc8'], ['Qe4', 'Bb7'], ['Nxf7', 'Rxf7'], ['Bxf7+', 'Kxf7'], ['Qe6+', 'Kg6\n'], ['Qg4+', 'Kf7'], ['Qe6+', 'Kg6']]",1/2-1/2
RUS-CHN Match Rapid,Sochi RUS,2009.08.21,4,Wang Yue,"Vitiugov,N",,,E06,"[['d4', 'Nf6'], ['c4', 'e6'], ['g3', 'd5'], ['Nf3', 'Bb4+'], ['Bd2', 'Be7'], ['Bg2', 'O-O'], ['O-O', 'c6'], ['Bf4', 'b6\n'], ['Nc3', 'Ba6'], ['cxd5', 'cxd5'], ['Rc1', 'Bb7'], ['Ne5', 'Nfd7'], ['Qa4', 'a6'], ['Rfd1', 'Nxe5'], ['dxe5', 'b5\n'], ['Qc2', 'Qb6'], ['Be3', 'Qa5'], ['a3', 'Nc6'], ['Bxd5', 'b4'], ['Be4', 'bxc3'], ['Qxc3', 'Qxc3'], ['Rxc3', 'Rac8\n'], ['Rdc1', 'Nd4'], ['Rxc8', 'Nxe2+'], ['Kf1', 'Bxc8'], ['Kxe2', 'Bd7'], ['Rc7', 'Rd8'], ['Bd3', '']]",1-0
RUS-CHN Match Rapid,Sochi RUS,2009.08.21,5,Wang Yue,"Nepomniachtchi,I",,,D12,"[['d4', 'd5'], ['Nf3', 'Nf6'], ['c4', 'c6'], ['e3', 'Bg4'], ['Nc3', 'e6'], ['Qb3', 'Qb6'], ['Nh4', 'Nbd7'], ['h3', 'Bh5\n'], ['g4', 'Bg6'], ['Nxg6', 'hxg6'], ['Bg2', 'dxc4'], ['Qxc4', 'Bd6'], ['Bd2', 'Rc8'], ['Qb3', 'Qxb3'], ['axb3', 'a6\n'], ['Ke2', 'Nd5'], ['Ne4', 'Be7'], ['f4', 'f5'], ['Nf2', 'g5'], ['Rac1', 'O-O'], ['fxg5', 'Bxg5'], ['h4', 'Bd8\n'], ['g5', 'Bb6'], ['Nd3', 'Rce8'], ['Bc3', 'Nxc3+'], ['bxc3', 'e5'], ['Kd2', 'f4'], ['exf4', 'exd4'], ['Rce1', 'Nc5\n'], ['Nxc5', 'Bxc5'], ['Rxe8', 'Rxe8'], ['Bf1', 'b5'], ['Bd3', 'Re3'], ['Ra1', 'Rf3'], ['cxd4', 'Bxd4'], ['Rxa6', 'Rxf4\n'], ['Rxc6', 'Kf7'], ['Bxb5', 'Rxh4'], ['Kd3', 'Bb2'], ['Bc4+', 'Ke7'], ['b4', 'Rg4'], ['g6', 'Bf6'], ['b5', 'Rxg6\n'], ['b6', 'Rg3+'], ['Ke4', 'Rg2'], ['b7', 'Rb2'], ['Ba6', 'Bh4'], ['Rc7+', 'Kf6'], ['Kf3', 'Rb3+'], ['Kg4', 'Bg3\n'], ['b8=Q', 'Rxb8'], ['Kxg3', 'Rd8'], ['Kf4', 'Rd4+'], ['Ke3', 'Rh4'], ['Be2', 'g6'], ['Rc6+', 'Kg7'], ['Bf3', 'Kh6\n'], ['Be4', 'Rg4'], ['Kf3', 'Rg1'], ['Bd3', 'Kg7'], ['Kf4', 'Kh6'], ['Ra6', 'Kh5'], ['Ra8', 'Rg4+'], ['Kf3', 'Rd4\n'], ['Be4', 'Rd6'], ['Kf4', 'Kh6'], ['Rh8+', 'Kg7'], ['Rh1', 'Rf6+'], ['Ke5', 'Rf8'], ['Rg1', 'Re8+'], ['Kf4', 'Rf8+\n'], ['Kg5', 'Kf7'], ['Bxg6+', 'Ke6'], ['Rd1', 'Rf2'], ['Bh5', 'Rf5+'], ['Kh4', 'Rf4+'], ['Kg3', 'Rb4'], ['Ra1', 'Ke5\n'], ['Ra8', 'Rb3+'], ['Bf3', 'Rb4'], ['Re8+', 'Kd6'], ['Kf2', 'Rb3'], ['Be4', 'Ra3'], ['Ke2', 'Rh3'], ['Bf3', 'Rh6\n'], ['Kd3', 'Re6'], ['Rh8', 'Ke5'], ['Rh5+', 'Kf4'], ['Bd5', 'Re5'], ['Rh4+', 'Kg5'], ['Rd4', 'Kf6'], ['Be4', 'Ra5\n'], ['Ke3', 'Ke5'], ['Bd3', 'Rd5'], ['Re4+', 'Kd6'], ['Rh4', 'Kc5'], ['Rh8', 'Rd7'], ['Rc8+', 'Kd6'], ['Be4', 'Ra7\n'], ['Rc6+', 'Ke5'], ['Rc5+', 'Kd6'], ['Rd5+', 'Ke6'], ['Rh5', 'Kd6'], ['Bd3', 'Ra4'], ['Be4', 'Ra7\n'], ['Rg5', 'Ke6'], ['Rb5', 'Kd6'], ['Rh5', 'Ke6'], ['Bd5+', 'Kd6'], ['Kd4', 'Re7'], ['Rh6+', 'Kc7\n'], ['Kc5', 'Kd7'], ['Rh8', 'Kc7'], ['Ra8', 'Kd7'], ['Bc6+', 'Kc7'], ['Ra7+', 'Kd8'], ['Ra3', 'Kc7\n'], ['Kd5', 'Kd8'], ['Rc3', 'Rc7'], ['Kc5', 'Ke7'], ['Re3+', 'Kf6'], ['Kd6', 'Rg7'], ['Rf3+', 'Kg5\n'], ['Bd5', 'Kg4'], ['Rf1', 'Rg5'], ['Kc5', 'Rf5'], ['Rg1+', 'Kf4'], ['Kd4', 'Rg5'], ['Rf1+', 'Kg3\n'], ['Be4', 'Kg4'], ['Ke3', 'Kg3'], ['Rh1', 'Kg4'], ['Bf3+', 'Kg3'], ['Ke4', 'Kf2'], ['Kf4', 'Ra5\n'], ['Rh2+', 'Kf1'], ['Kg3', 'Rg5+'], ['Bg4', '']]",1-0
RUS-CHN Match Rapid,Sochi RUS,2009.08.22,6,Wang Yue,"Malakhov,V",,,D15,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['Nc3', 'a6'], ['a4', 'e6'], ['Bg5', 'a5'], ['e3', 'Be7'], ['Be2', 'Na6'], ['O-O', 'O-O\n'], ['Qb3', 'Nb4'], ['Rfc1', 'Nh5'], ['Bxe7', 'Qxe7'], ['Na2', 'Nxa2'], ['Qxa2', 'Nf6'], ['Qa3', 'Qxa3'], ['Rxa3', 'Nd7\n'], ['Rb3', 'Rd8'], ['Ne5', 'Nxe5'], ['dxe5', 'dxc4'], ['Rxc4', 'Kf8'], ['Kf1', 'b5'], ['Rh4', 'Ba6'], ['Ke1', 'bxa4\n'], ['Rxa4', 'Bxe2'], ['Kxe2', 'Rab8'], ['Rxb8', 'Rxb8'], ['Rxa5', 'Rxb2+'], ['Kf3', 'h5'], ['Rc5', 'Rb6\n'], ['Rc2', 'g6'], ['Kf4', 'Kg7'], ['e4', 'Ra6'], ['f3', 'Rb6'], ['g3', 'Ra6'], ['h4', 'Rb6'], ['Rc3', 'Ra6'], ['Ke3', 'Rb6\n'], ['Kd4', 'Rb1'], ['Kc5', 'Rg1'], ['f4', 'Re1'], ['Kd4', 'Rg1'], ['Kc4', 'Kf8'], ['Kd4', 'Ke7'], ['Ra3', 'Rc1\n'], ['Ra7+', 'Kf8'], ['Ra8+', 'Kg7'], ['Ra5', 'Rg1'], ['Ra3', '']]",1/2-1/2
RUS-CHN Match Rapid,Sochi RUS,2009.08.22,7,"Tomashevsky,E",Wang Yue,,,A29,"[['c4', 'Nf6'], ['Nc3', 'e5'], ['Nf3', 'Nc6'], ['g3', 'Bb4'], ['Nd5', 'Bc5'], ['d3', 'h6'], ['Bg2', 'O-O'], ['O-O', 'd6\n'], ['e3', 'a6'], ['Bd2', 'Nxd5'], ['cxd5', 'Ne7'], ['Qb3', 'c6'], ['dxc6', 'Nxc6'], ['Bc3', 'Bb6'], ['d4', 'exd4\n'], ['exd4', 'Bg4'], ['Rad1', 'd5'], ['Rd2', 'Na5'], ['Bxa5', 'Bxa5'], ['Rc2', 'Bb6'], ['Ne5', 'Be6'], ['Nd3', 'Bxd4\n'], ['Qxb7', 'Qa5'], ['Qb4', 'Qxb4'], ['Nxb4', 'a5'], ['Nxd5', 'Bxd5'], ['Bxd5', 'Rad8'], ['Bb3', 'Rd6'], ['Rd1', 'Rfd8\n'], ['Kg2', 'g5'], ['Rd3', 'Bb6'], ['Rf3', 'R8d7'], ['Rf5', 'Kg7'], ['Rc3', 'Bd4'], ['Rcf3', 'Bxb2'], ['Rxa5', 'Rd2\n'], ['Raf5', 'f6'], ['Rc5', 'Bd4'], ['Rc6', 'Re7'], ['Bc4', 'Rc2'], ['a4', 'h5'], ['h3', 'Rb7'], ['Bb5', 'Rxc6\n'], ['Bxc6', 'Rb2'], ['Bd5', 'Bb6'], ['Be6', 'Re2'], ['Bc4', 'Rc2'], ['Bb5', 'Ra2'], ['h4', 'Bd4'], ['Be8', 'Kf8\n'], ['Bb5', 'Kg7'], ['Rf5', 'Kh6'], ['Be8', 'Re2'], ['Bf7', 'Re7'], ['Bc4', 'gxh4'], ['gxh4', 'Re4'], ['Bf7', 'Rxh4\n'], ['f4', 'Be3'], ['Kg3', 'Rh1'], ['Rxf6+', 'Kg7'], ['Rf5', 'h4+'], ['Kf3', 'Bd2'], ['Bd5', 'h3'], ['Kg4', 'Rf1\n'], ['Rf7+', 'Kh8'], ['Kxh3', 'Rxf4'], ['Ra7', 'Be3'], ['Re7', 'Bc5'], ['Rc7', 'Be3'], ['Bc4', 'Bb6'], ['Rc6', 'Ba5\n'], ['Kg3', 'Rd4'], ['Kf3', 'Kg7'], ['Ke3', 'Rh4'], ['Kd3', 'Rh3+'], ['Kd4', 'Kf8'], ['Re6', 'Rh5'], ['Bd5', 'Rg5\n'], ['Kc4', 'Bd2'], ['Re2', 'Ba5'], ['Re4', 'Bd2'], ['Kc5', 'Ba5'], ['Kd6', 'Rg6+'], ['Be6', 'Rg1'], ['Re5', 'Bb4+\n'], ['Kd7', 'Rd1+'], ['Bd5', 'Kg7'], ['Kc6', 'Ra1'], ['Kb5', 'Bd2'], ['Re2', 'Bc3'], ['Ba2', 'Re1'], ['Rc2', 'Re5+\n'], ['Kc6', 'Be1'], ['Bd5', 'Kf6'], ['Rc4', 'Rf5'], ['Re4', 'Bd2'], ['Re6+', 'Kg5'], ['Re2', 'Bc3'], ['Rc2', 'Be1\n'], ['Rc5', 'Rf6+'], ['Kb5', 'Bf2'], ['Rc2', 'Rf5'], ['Rd2', 'Be1'], ['Rd1', 'Bf2'], ['a5', 'Rf6'], ['Rd3', 'Kf4\n'], ['Ra3', 'Ke5'], ['Bc6', 'Kd6'], ['Rd3+', 'Kc7'], ['Rd7+', 'Kc8'], ['Re7', 'Rf5+'], ['Ka4', 'Rf4+\n'], ['Kb3', 'Rf6'], ['Bd5', 'Kd8'], ['Rb7', 'Ra6'], ['Rb8+', 'Kc7'], ['Ra8', '']]",1/2-1/2
