EU-ch U10,Rimavska Sobota,1996.??.??,1,"Volokitin, Andrei","Meszaros, Matyas",,,B80,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['f3', 'e6'], ['Be3', 'b5'], ['Qd2', 'Be7\n'], ['O-O-O', 'O-O'], ['g4', 'Qa5'], ['Kb1', 'Bb7'], ['Nd5', 'Qd8'], ['Nxe7+', 'Qxe7'], ['h4', 'Nbd7'], ['h5', 'd5\n'], ['g5', 'Ne8'], ['exd5', 'Bxd5'], ['Qh2', 'Rd8'], ['Be2', 'Nd6'], ['g6', 'h6'], ['Rdg1', 'f6'], ['Qg2', 'e5\n'], ['Nb3', 'Nf5'], ['Bc1', 'Rc8'], ['Bd3', 'Qe6'], ['Rd1', 'Ba8'], ['Qg4', 'Nd4'], ['Qxe6+', 'Nxe6'], ['Bf5', 'Ng5\n'], ['Bxd7', 'Rcd8'], ['Bxg5', 'fxg5'], ['Be6+', 'Kh8'], ['Rxd8', 'Rxd8'], ['Rf1', 'a5'], ['a3', 'a4'], ['Nc5', 'Bc6\n'], ['Nd3', 'Re8'], ['Bf7', 'Re7'], ['Re1', 'Bxf3'], ['Nxe5', 'Bxh5'], ['Bd5', 'g4'], ['Nf7+', 'Rxf7'], ['Re8+', '']]",1-0
TCh-AUT 2010-11,Graz AUT,2011.01.22,6.1,"Volokitin,And","Ragger,M",,,C96,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'd6'], ['c3', 'O-O\n'], ['h3', 'Na5'], ['Bc2', 'c5'], ['d4', 'Nd7'], ['dxc5', 'dxc5'], ['Nbd2', 'Bb7'], ['b3', 'Qc7'], ['Nf1', 'Nf6\n'], ['Qe2', 'Rfd8'], ['Ng3', 'g6'], ['Bh6', 'Rd7'], ['Qe3', 'Ne8'], ['Nh2', 'b4'], ['cxb4', 'cxb4'], ['Rac1', 'Bc5\n'], ['Qg5', 'Nc6'], ['Ng4', 'Qd8'], ['Red1', 'Rxd1+'], ['Rxd1', 'Qxg5'], ['Bxg5', 'Bd4'], ['Ne2', 'h5'], ['Nf6+', 'Kg7\n'], ['Nxd4', 'Nxd4'], ['Nxe8+', 'Rxe8'], ['Bd3', 'Ne6'], ['Be3', 'Rd8'], ['Rd2', 'Nf4'], ['Bc2', 'Rxd2'], ['Bxd2', 'a5\n'], ['Be3', 'Ne2+'], ['Kh2', 'Nd4'], ['Bd3', 'Bc6'], ['f3', 'f6'], ['Kg3', 'Bb5'], ['Bxd4', '']]",1/2-1/2
TCh-AUT 2010-11,Graz AUT,2011.01.23,7.1,"Lanka,Z","Volokitin,And",,,B90,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Be3', 'e6'], ['Be2', 'Qc7'], ['a3', 'b5\n'], ['g4', 'Bb7'], ['f3', 'Nc6'], ['g5', 'Nd7'], ['Nxc6', 'Bxc6'], ['Qd4', 'Qb7'], ['O-O', 'e5'], ['Qd2', 'Be7\n'], ['Nd5', 'Bd8'], ['Rad1', 'Bxd5'], ['Qxd5', 'Qxd5'], ['Rxd5', 'Ke7'], ['Rfd1', 'Bc7'], ['f4', 'Rab8'], ['Kg2', 'Rhd8\n'], ['fxe5', 'Nxe5'], ['Bd4', 'f6'], ['Bxe5', 'fxe5'], ['R5d3', 'h6'], ['Rg3', 'Rf8'], ['gxh6', 'gxh6'], ['Rf1', 'Rxf1\n'], ['Bxf1', 'Rf8'], ['Rg7+', '']]",1/2-1/2
Aeroflot Open A,Moscow RUS,2011.02.08,1,"Volokitin,And","Hess,Ro",,,B32,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'e5'], ['Nb5', 'd6'], ['c4', 'Be7'], ['N1c3', 'a6'], ['Na3', 'Be6\n'], ['Nc2', 'Bg5'], ['Bxg5', 'Qxg5'], ['h4', 'Qd8'], ['Qd2', 'Nf6'], ['O-O-O', 'O-O'], ['Qxd6', 'Qb6'], ['Qd2', 'Rfd8\n'], ['Nd5', 'Bxd5'], ['exd5', 'Ne4'], ['Qe3', 'Qxe3+'], ['Nxe3', 'Ne7'], ['Ng4', 'Rac8'], ['Bd3', 'h5'], ['Rhe1', 'Nc5\n'], ['Ne3', 'Nxd3+'], ['Rxd3', 'b5'], ['Rc3', 'f5'], ['cxb5', 'Rxc3+'], ['bxc3', 'axb5'], ['Rd1', 'f4'], ['d6', 'Ng6\n'], ['Nf5', 'Kf7'], ['d7', 'Kf6'], ['Nd6', 'Rxd7'], ['Ne8+', 'Ke6'], ['Rxd7', 'Kxd7'], ['Nxg7', 'Nxh4'], ['g3', 'fxg3\n'], ['fxg3', 'Nf3'], ['Nxh5', 'Ke6'], ['Kd1', 'Kd5'], ['Ke2', 'Ng5'], ['Ke3', 'Ne4'], ['Kd3', 'Nf2+'], ['Kc2', 'Ke4\n'], ['Kb3', 'Kf3'], ['c4', 'bxc4+'], ['Kxc4', 'e4'], ['a4', 'Nd3'], ['a5', 'e3'], ['a6', 'e2'], ['a7', 'e1=Q\n'], ['a8=Q+', 'Qe4+'], ['Qxe4+', 'Kxe4'], ['Nf6+', 'Kf3'], ['Kxd3', '']]",1/2-1/2
Aeroflot Open A,Moscow RUS,2011.02.09,2,"Kotsur,P","Volokitin,And",,,C45,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['d4', 'exd4'], ['Nxd4', 'Nf6'], ['Nxc6', 'bxc6'], ['e5', 'Qe7'], ['Qe2', 'Nd5'], ['c4', 'Nb6\n'], ['Nc3', 'Bb7'], ['Bd2', 'g6'], ['Ne4', 'O-O-O'], ['f4', 'c5'], ['O-O-O', 'd6'], ['Bc3', 'Bh6'], ['Ng5', 'dxe5\n'], ['Rxd8+', 'Rxd8'], ['Qxe5', 'Qd7'], ['b3', 'f6'], ['Qxf6', 'Qd1+'], ['Kb2', 'Kb8'], ['Ne6', 'Rd6'], ['Qe5', 'Bg7\n'], ['Nxg7', 'Na4+'], ['Ka3', 'Qc1+'], ['Bb2', 'Nxb2']]",0-1
Aeroflot Open A,Moscow RUS,2011.02.10,3,"Volokitin,And","Salgado Lopez,I",,,B81,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'd6'], ['g4', 'Nc6'], ['g5', 'Nd7'], ['Be3', 'Be7\n'], ['h4', 'O-O'], ['Qe2', 'Nxd4'], ['Bxd4', 'a6'], ['O-O-O', 'b5'], ['f4', 'b4'], ['Na4', 'Bb7'], ['g6', 'fxg6\n'], ['Bh3', 'Rxf4'], ['Bxe6+', 'Kh8'], ['h5', 'Bg5'], ['hxg6', 'h6'], ['Kb1', 'Rxe4'], ['Qg2', 'Rb8'], ['Bxd7', 'Rxd4\n'], ['Bc6', 'Rxd1+'], ['Rxd1', 'Bxc6'], ['Qxc6', 'Qe8'], ['Qxe8+', 'Rxe8'], ['a3', 'bxa3'], ['Rxd6', 'axb2\n'], ['Nxb2', 'Kg8'], ['c4', 'h5'], ['Rxa6', 'h4'], ['Ra3', 'Be3'], ['Ra5', 'Bf4'], ['Ra3', 'Be3'], ['Ra5', 'Bb6\n'], ['Rh5', 'Bf2'], ['Nd1', 'Bg3'], ['Nc3', 'Re5'], ['Rxe5', 'Bxe5'], ['Ne4', 'h3'], ['Nf2', 'h2'], ['Kc2', 'Kf8\n'], ['Kd3', 'Ke7'], ['Ke4', 'Ke6'], ['Kf3', 'Bd4'], ['Nh1', 'Kf5'], ['Ng3+', 'Kxg6'], ['Kg2', 'Bg1'], ['Nf1', 'Kf5\n'], ['Nxh2', 'Bxh2'], ['Kxh2', 'Ke4'], ['Kg3', 'Kd4'], ['Kf4', 'g5+'], ['Kxg5', 'Kxc4']]",1/2-1/2
Aeroflot Open A,Moscow RUS,2011.02.11,4,"Bukavshin,I","Volokitin,And",,,E32,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['Qc2', 'O-O'], ['a3', 'Bxc3+'], ['Qxc3', 'b6'], ['Bg5', 'Bb7'], ['e3', 'd6\n'], ['Ne2', 'Nbd7'], ['Rd1', 'e5'], ['Qc2', 'exd4'], ['Nxd4', 'h6'], ['Bh4', 'Re8'], ['Nf5', 'Ne5'], ['Be2', 'Ng6\n'], ['Bf3', 'Bxf3'], ['gxf3', 'Nxh4'], ['Nxh4', 'Re5'], ['f4', 'Re4'], ['Nf5', 'Qd7'], ['Ng3', 'Re6'], ['Rg1', 'Kh8\n'], ['Nf5', 'Rg8'], ['Rd4', 'Qc6'], ['Ke2', 'Qe8'], ['Qc3', 'Kh7'], ['Qc2', 'Kh8'], ['Qc3', 'Kh7'], ['Qc2', 'Kh8\n'], ['Rg3', 'Re4'], ['Kf1', 'Qe6'], ['Qd3', 'Qxf5'], ['f3', 'Rge8'], ['fxe4', 'Nxe4'], ['Rg2', 'Qh3'], ['Kg1', 'Nc5\n'], ['Qc3', 'Rxe3'], ['Rd3', 'Re1+'], ['Qxe1', 'Qxd3'], ['Qe8+', 'Kh7'], ['Qxf7', 'Qb1+'], ['Kf2', 'Qxb2+\n'], ['Kf3', 'Qxa3+'], ['Kg4', 'Qc3'], ['Re2', 'Qd3'], ['Re7', 'Qd1+'], ['Kh4', 'Qg1'], ['Qf5+', 'Qg6'], ['Qxg6+', 'Kxg6\n'], ['Rxc7', 'a5'], ['Rc6', 'Ne4'], ['Kg4', 'h5+'], ['Kf3', 'Kf5'], ['Ke3', 'Nf6'], ['Rxd6', 'Ng4+'], ['Kd4', 'Nxh2\n'], ['Rxb6', 'Kxf4'], ['c5', 'Nf3+'], ['Kd5', 'Ne5'], ['Rb1', 'Nd7'], ['c6', 'Nf6+'], ['Ke6', 'Ne8'], ['Rb8', 'Nc7+\n'], ['Kd6', '']]",1-0
Aeroflot Open A,Moscow RUS,2011.02.12,5,"Volokitin,And","Kotronias,V",,,E98,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['Nf3', 'O-O'], ['Be2', 'e5'], ['O-O', 'Nc6'], ['d5', 'Ne7\n'], ['Ne1', 'Nd7'], ['Be3', 'f5'], ['f3', 'f4'], ['Bf2', 'g5'], ['Nd3', 'Nf6'], ['c5', 'Ng6'], ['Rc1', 'Rf7'], ['a4', 'Bf8\n'], ['a5', 'Rg7'], ['cxd6', 'Bxd6'], ['Nc5', 'Nf8'], ['Qb3', 'g4'], ['Ne6', 'Nxe6'], ['dxe6', 'Qe8'], ['Nd5', 'Nxd5\n'], ['exd5', 'g3'], ['Be1', 'gxh2+'], ['Kh1', 'Rb8'], ['Bd3', 'c6'], ['Bf5', 'c5'], ['Bc3', 'Rg5'], ['Qc2', 'Qh5\n'], ['Bg4', 'Qe8'], ['Rfe1', 'Qf8'], ['Re4', 'b5'], ['axb6', 'axb6'], ['Qe2', 'Bb7'], ['Bxe5', 'Bxd5'], ['Rd1', '']]",1-0
Aeroflot Open A,Moscow RUS,2011.02.13,6,"Papin,V","Volokitin,And",,,E12,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['a3', 'Ba6'], ['Qc2', 'Bb7'], ['Nc3', 'c5'], ['dxc5', 'bxc5'], ['Bf4', 'Bxf3\n'], ['gxf3', 'Nc6'], ['e3', 'Be7'], ['Bg3', 'O-O'], ['Be2', 'g6'], ['Rd1', 'Nh5'], ['Rd2', 'Qc8'], ['O-O', 'Rd8\n'], ['Rfd1', 'Qb7'], ['f4', 'Ng7'], ['Bf3', 'Nf5'], ['Qa4', 'Rab8'], ['Kg2', 'Rbc8'], ['Rb1', 'Qb6'], ['Rbd1', 'd6\n'], ['Qb5', 'Qxb5'], ['Nxb5', 'a6'], ['Nc3', 'Na5'], ['Be2', 'Rb8'], ['Na4', 'Bf6'], ['Bd3', 'Nb3'], ['Rc2', 'Kf8\n'], ['Re2', 'Ke7'], ['f3', 'd5'], ['cxd5', 'Rxd5'], ['Bc2', 'Rxd1'], ['Bxd1', 'Nc1'], ['Re1', 'Nd3'], ['Re2', 'Nxb2\n'], ['Nxb2', 'Nxg3'], ['hxg3', 'Bxb2'], ['a4', 'c4'], ['Rc2', 'c3'], ['Kf1', 'h5'], ['e4', 'Rb4'], ['Rh2', 'Bc1\n'], ['f5', 'Rb2'], ['fxg6', 'fxg6'], ['Rc2', 'Rxc2'], ['Bxc2', 'e5']]",0-1
Aeroflot Open A,Moscow RUS,2011.02.14,7,"Volokitin,And",Yu Yangyi,,,B90,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Be3', 'e6'], ['g4', 'e5'], ['Nf5', 'h5\n'], ['g5', 'Nxe4'], ['Nxg7+', 'Bxg7'], ['Nxe4', 'd5'], ['Ng3', 'd4'], ['Bd2', 'Nc6'], ['Ne4', 'Bg4'], ['Be2', 'Bxe2\n'], ['Qxe2', 'Qd5'], ['f4', 'O-O-O'], ['f5', 'Bf8'], ['a3', 'd3'], ['Qxd3', 'Nd4'], ['O-O-O', 'Qa2'], ['Nc3', 'Qa1+\n'], ['Nb1', 'Kb8'], ['Rhe1', 'Bd6'], ['Bc3', 'Nb5'], ['Ba5', 'Rd7'], ['Bb4', 'Rhd8'], ['Qe4', 'Nd4'], ['Bxd6+', 'Rxd6\n'], ['Rd3', 'Ka8'], ['Ree3', 'Rc8'], ['Rc3', 'Ne2+'], ['Rxe2', 'Rxc3'], ['Qxe5', 'Rd1+'], ['Kxd1', 'Qxb1+\n'], ['Kd2', 'Rxc2+'], ['Ke3', 'Qg1+'], ['Kf3', 'Qf1+'], ['Kg3', 'Qxe2'], ['Qh8+', 'Ka7'], ['Qd4+', 'Kb8']]",0-1
Aeroflot Open A,Moscow RUS,2011.02.15,8,"Maletin,P","Volokitin,And",,,E00,"[['d4', 'Nf6'], ['c4', 'e6'], ['g3', 'd5'], ['Nf3', 'Bb4+'], ['Bd2', 'Be7'], ['Bg2', 'c6'], ['O-O', 'O-O'], ['Qc2', 'b6\n'], ['Rd1', 'Nbd7'], ['Bf4', 'Ba6'], ['Ne5', 'Rc8'], ['cxd5', 'Nxd5'], ['Nc3', 'Nxe5'], ['Bxe5', 'Nxc3'], ['bxc3', 'Bc4\n'], ['Be4', 'h6'], ['Bh7+', 'Kh8'], ['Bd3', 'Bxd3'], ['Rxd3', 'b5'], ['c4', 'Bf6'], ['Bxf6', 'Qxf6'], ['Rc1', 'Qd8\n'], ['cxb5', 'cxb5'], ['Qxc8', 'Qxc8'], ['Rxc8', 'Rxc8'], ['Ra3', 'Rc7'], ['Ra5', 'g5'], ['Rxb5', '']]",1/2-1/2
Aeroflot Open A,Moscow RUS,2011.02.16,9,"Volokitin,And",Ni Hua,,,C14,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Nf6'], ['Bg5', 'Be7'], ['e5', 'Nfd7'], ['Bxe7', 'Qxe7'], ['f4', 'a6'], ['Nf3', 'c5\n'], ['Qd2', 'Nc6'], ['dxc5', 'Nxc5'], ['Bd3', 'O-O'], ['O-O', 'Bd7'], ['Rae1', 'f5'], ['exf6', 'Qxf6'], ['Ne5', 'Be8\n'], ['Qf2', 'Nxe5'], ['fxe5', 'Qxf2+'], ['Rxf2', 'Bg6'], ['Bxg6', 'hxg6'], ['Ne2', 'Rxf2'], ['Kxf2', 'Kf7\n'], ['Nd4', 'Rc8'], ['Ke3', 'b5'], ['h4', 'Na4'], ['b3', 'Nc3'], ['Kf4', 'Ne4'], ['Rc1', 'Ke7'], ['c4', 'g5+\n'], ['Ke3', 'gxh4'], ['Rc2', 'g5'], ['cxd5', 'Rxc2'], ['d6+', 'Kd7'], ['Nxc2', 'Nc3'], ['Ne1', 'g4'], ['Nd3', 'h3\n'], ['gxh3', 'gxh3'], ['Nc5+', 'Kc6'], ['Kf3', 'Nxa2'], ['Nxa6', 'Nc1'], ['Nc5', 'b4'], ['Kg3', 'Ne2+'], ['Kxh3', 'Nd4\n'], ['d7', 'Kc7'], ['Kg4', 'Kd8'], ['Kf4', 'Ke7'], ['d8=Q+', 'Kxd8'], ['Ke4', 'Nc6'], ['Nxe6+', 'Kd7'], ['Nc5+', 'Kc7\n'], ['Kd5', 'Ne7+'], ['Kc4', 'Nc6'], ['Nd3', 'Kd7'], ['Kc5', 'Kc7'], ['e6', 'Nd8'], ['Nf4', 'Nb7+'], ['Kxb4', 'Kd6\n'], ['Kb5', 'Nd8'], ['b4', 'Nc6'], ['Kc4', 'Nd8'], ['b5', 'Nb7'], ['Kb4', 'Kc7'], ['Nd5+', 'Kd6'], ['e7', 'Kd7\n'], ['b6', '']]",1-0
Schachbundesliga 2010-11,Bremen GER,2011.02.26,10,"Volokitin,And","Heberla,B",,,C42,"[['e4', 'e5'], ['Nf3', 'Nf6'], ['Nxe5', 'd6'], ['Nf3', 'Nxe4'], ['d4', 'd5'], ['Bd3', 'Nd6'], ['O-O', 'Be7'], ['Bf4', 'Nd7\n'], ['Bxd6', 'Bxd6'], ['Re1+', 'Be7'], ['Qe2', 'Nf8'], ['c4', 'Ne6'], ['cxd5', 'Nf4'], ['Bb5+', 'Kf8'], ['Qe4', 'Nxd5\n'], ['Ne5', 'Be6'], ['Nc3', 'Bb4'], ['Qf3', 'Bxc3'], ['bxc3', 'c6'], ['Nxc6', 'Qf6'], ['Qxf6', 'gxf6'], ['c4', 'bxc6\n'], ['Bxc6', 'Rd8'], ['cxd5', 'Bxd5'], ['Bxd5', 'Rxd5'], ['Re3', 'Rxd4'], ['Ra3', 'Kg7'], ['Rxa7', 'Rc8\n'], ['Ra3', 'Rc2'], ['h3', 'Rdd2'], ['Rg3+', 'Kh6'], ['a4', 'Rxf2'], ['Raa3', 'Ra2'], ['Rxa2', 'Rxa2'], ['Rg4', 'f5\n'], ['Rf4', 'Kg5'], ['g3', 'Ra1+'], ['Kf2', 'Ra2+'], ['Ke1', 'Ra3'], ['h4+', 'Kg6'], ['Kf2', 'Ra2+'], ['Kf3', 'Ra3+\n'], ['Kg2', 'Ra2+'], ['Kh3', 'h5'], ['Rb4', 'Kg7'], ['Rc4', 'Kh7'], ['Rd4', '']]",1/2-1/2
Schachbundesliga 2010-11,Bremen GER,2011.02.27,11,"Eljanov,P","Volokitin,And",,,E46,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['e3', 'O-O'], ['Ne2', 'd5'], ['a3', 'Bd6'], ['c5', 'Be7'], ['b4', 'b6'], ['Nf4', 'a5\n'], ['Bb2', 'axb4'], ['axb4', 'Rxa1'], ['Bxa1', 'Ne4'], ['Nxe4', 'dxe4'], ['Bc4', 'c6'], ['O-O', 'Ba6'], ['Qc2', 'Bg5\n'], ['Ne2', 'Bxc4'], ['Qxc4', 'b5'], ['Qa2', 'Qd5'], ['Qa3', 'f5'], ['Nc3', 'Qd8'], ['Bb2', 'Qc8'], ['Ra1', 'Nd7\n'], ['Qa7', 'Nf6'], ['d5', 'exd5'], ['Ne2', 'Nd7'], ['h3', 'f4'], ['exf4', 'Bxf4'], ['Nxf4', 'Rxf4'], ['Qa8', 'Rf8\n'], ['Qxc8', 'Rxc8'], ['Ra7', 'Nf6'], ['g4', 'Re8'], ['Bd4', 'Re6'], ['Kg2', 'Kf8'], ['Kg3', 'Re7'], ['Ra6', 'Re6\n'], ['Kf4', 'Ng8'], ['h4', 'Kf7'], ['Ra7+', 'Re7'], ['Ra8', 'g6'], ['Rc8', 'Re6'], ['Rc7+', 'Ne7'], ['Kg5', 'h5\n'], ['gxh5', 'gxh5'], ['Kxh5', 'Ke8'], ['Kg5', 'Rg6+'], ['Kf4', 'Rh6'], ['Kg4', 'Rg6+'], ['Kf4', 'Rh6'], ['Ke5', 'Ng6+\n'], ['Ke6', 'Kd8'], ['Rf7', 'Nxh4+'], ['Rf6', 'Rh5'], ['Be3', 'd4'], ['Bxd4', 'Nf3'], ['Be3', 'Rd5'], ['Rf4', 'Nd4+\n'], ['Kf6', 'Nc2'], ['Rxe4', 'Nxe3'], ['fxe3', 'Rh5'], ['Rf4', 'Rh6+'], ['Ke5', 'Ke7'], ['e4', 'Re6+'], ['Kd4', 'Rh6\n'], ['Rg4', 'Kf7'], ['Rg5', 'Rh3'], ['Ke5', 'Ke7'], ['Rg6', 'Rh5+'], ['Kf4', 'Rh4+'], ['Kf5', 'Rh5+'], ['Rg5', 'Rh7\n'], ['Ke5', 'Kd7'], ['Rg6', 'Rh1'], ['Rd6+', 'Kc7'], ['Rd4', 'Rc1'], ['Kf4', 'Rf1+'], ['Kg5', 'Rg1+'], ['Kf5', 'Rf1+\n'], ['Ke6', 'Rf4'], ['Ke5', 'Rf1'], ['Ke6', 'Rf4'], ['Ke7', 'Rh4'], ['Kf6', 'Rg4'], ['Kf5', 'Rh4'], ['Kg5', 'Rh3\n'], ['e5', 'Rg3+'], ['Kf6', 'Rf3+'], ['Ke7', 'Rc3'], ['e6', 'Rc4'], ['Rd7+', 'Kc8'], ['Kd6', 'Rxb4'], ['e7', '']]",1-0
TCh-AUT 2010-11,St Veit/Glan AUT,2011.03.03,8,"Volokitin,And","Antoniewski,R",,,B48,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'Nc6'], ['Nc3', 'Qc7'], ['Be3', 'a6'], ['Qd2', 'Nf6'], ['O-O-O', 'Bb4\n'], ['f3', 'Ne5'], ['Nb3', 'b5'], ['Qe1', 'Rb8'], ['Qg3', 'O-O'], ['Bd4', 'Bd6'], ['f4', 'Nh5'], ['fxe5', 'Nxg3\n'], ['exd6', 'Qxd6'], ['hxg3', 'Qxg3'], ['Bc5', 'Re8'], ['Bd6', 'Qg5+'], ['Kb1', 'Rb6'], ['e5', 'Rxd6'], ['exd6', 'Bb7\n'], ['a4', 'bxa4'], ['Nxa4', 'Bxg2'], ['Rg1', 'Qh4'], ['Rxg2', 'Qxa4'], ['Nc5', 'Qf4'], ['Nxd7', 'Rd8'], ['c4', 'Rxd7\n'], ['c5', 'g6'], ['Rc2', 'Qf3'], ['Rdc1', 'Qd5'], ['c6', 'Qxd6'], ['cxd7', 'Qxd7'], ['Bxa6', 'h5'], ['b4', 'Qd6\n'], ['b5', 'Qd3'], ['Ka2', 'Qe3'], ['Rc6', 'Qd3'], ['R1c4', 'Qd5'], ['Ka3', 'Kg7'], ['b6', 'Qd3+'], ['Ka4', 'Qd1+\n'], ['Ka5', 'Qd2+'], ['Kb5', 'Qb2+'], ['Rb4', 'Qe5+'], ['Rc5', 'Qe2+'], ['Rbc4', 'h4'], ['b7', 'Qb2+'], ['Rb4', 'Qh2\n'], ['Ka5', 'Qd6'], ['Rc8', 'Qd5+'], ['Rb5', 'Qd2+'], ['Kb6', 'Qd6+'], ['Ka7', 'Qd7'], ['Rbc5', 'h3'], ['R8c7', '']]",1-0
TCh-AUT 2010-11,St Veit/Glan AUT,2011.03.04,9,"Farago,I","Volokitin,And",,,D82,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'd5'], ['Bf4', 'Bg7'], ['e3', 'c5'], ['dxc5', 'Qa5'], ['Nf3', 'Ne4'], ['Be5', 'Nxc3\n'], ['Qd2', 'Bxe5'], ['Nxe5', 'f6'], ['Nf3', 'Nc6'], ['Qxc3', 'Qxc3+'], ['bxc3', 'dxc4'], ['Bxc4', 'Bd7'], ['Rb1', 'Na5\n'], ['Bb5', 'O-O-O'], ['Nd4', 'e5'], ['Bxd7+', 'Kxd7'], ['Nb5', 'Ke7'], ['Nxa7', 'Ra8'], ['Nb5', 'Rhc8'], ['Ke2', 'Nc4\n'], ['a3', 'Rxc5'], ['Rb4', 'Ra5'], ['a4', 'Nb6'], ['Na3', 'Nxa4'], ['Rxb7+', 'Ke6'], ['Nb1', 'Rab5'], ['Rxb5', 'Rxb5\n'], ['Nd2', 'Nxc3+'], ['Kd3', 'Na4'], ['Rc1', 'Nc5+'], ['Ke2', 'Kd5'], ['Rc2', 'e4'], ['Ra2', 'f5'], ['f3', 'exf3+\n'], ['gxf3', 'Rb4'], ['Nf1', 'Rb1'], ['Rd2+', 'Ke5'], ['Rc2', 'Nb3'], ['Kf2', 'Rc1'], ['Rxc1', '']]",1/2-1/2
TCh-AUT 2010-11,St Veit/Glan AUT,2011.03.05,10,"Volokitin,And","Bosiocic,Mari",,,B48,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'Nc6'], ['Nc3', 'Qc7'], ['Be3', 'a6'], ['Qd2', 'Nf6'], ['O-O-O', 'Bb4\n'], ['f3', 'O-O'], ['g4', 'b5'], ['g5', 'Ne8'], ['Nxc6', 'dxc6'], ['Qf2', 'e5'], ['Bc5', 'Bxc5'], ['Qxc5', 'Be6\n'], ['h4', 'f6'], ['Be2', 'fxg5'], ['hxg5', 'g6'], ['Rd2', 'Rc8'], ['b3', 'Rf7'], ['Nd1', 'Ng7'], ['Nf2', 'Re8\n'], ['Rd6', 'Bd7'], ['Nd3', 'Qd8'], ['Qe3', 'Qe7'], ['Rf6', 'Nh5'], ['Rxf7', 'Qxf7'], ['Rd1', 'Bc8'], ['Qc5', 'Nf4\n'], ['Nxf4', 'Qxf4+'], ['Kb2', 'Qxg5'], ['Qxc6', 'Rf8'], ['a4', 'bxa4'], ['Qxa4', 'h5'], ['Bxa6', 'Bxa6\n'], ['Qxa6', 'Kg7'], ['Rd7+', 'Kh6'], ['Qa7', 'Rh8'], ['Rf7', 'h4'], ['Qd7', 'Qg3'], ['Qd2+', 'Kh5'], ['Qd5', 'h3\n'], ['f4', 'Kg4'], ['Qe6+', 'Kf3'], ['fxe5+', 'Ke3'], ['Qb6+', 'Kd2'], ['Qb4+', 'Ke2'], ['Qc4+', 'Kd2'], ['Qb4+', 'Ke2\n'], ['Qb5+', 'Kd2'], ['Qa5+', 'Ke2'], ['Qa6+', 'Kd2'], ['Rd7+', '']]",1-0
TCh-AUT 2010-11,St Veit/Glan AUT,2011.03.06,11,"Prusikin,M","Volokitin,And",,,A08,"[['Nf3', 'c5'], ['g3', 'd5'], ['Bg2', 'Nf6'], ['O-O', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'Qc7'], ['Nb5', 'Qc5'], ['a4', 'a6\n'], ['Be3', 'Qe7'], ['N5a3', 'Nc6'], ['c4', 'Qd8'], ['Nc3', 'Bxa3'], ['Rxa3', 'dxc4'], ['Qxd8+', 'Nxd8'], ['a5', 'Bd7\n'], ['Na4', 'Bxa4'], ['Rxa4', 'Rc8'], ['Rc1', 'Nd5'], ['Bd2', 'c3'], ['bxc3', 'Nc6'], ['Rb1', 'Rc7'], ['c4', 'Nde7\n'], ['Bb4', 'Kd7'], ['Bxe7', 'Kxe7'], ['Bxc6', 'bxc6'], ['c5', 'Rd8'], ['Rb6', 'Rd1+'], ['Kg2', 'Rc1'], ['Rxa6', 'Rxc5\n'], ['Rb6', 'Rb5']]",1/2-1/2
