Wch U10,Menorca,1996.??.??,3,"Grachev, Boris","Wojtaszek, Radoslaw",,,A47,"[['d4', 'Nf6'], ['Nf3', 'b6'], ['Bf4', 'Bb7'], ['e3', 'e6'], ['Bd3', 'Be7'], ['h3', 'd6'], ['O-O', 'Nbd7'], ['Bh2', 'Ne4\n'], ['Nfd2', 'Nxd2'], ['Nxd2', 'O-O'], ['e4', 'c5'], ['c3', 'e5'], ['dxe5', 'dxe5'], ['Nc4', 'Bf6'], ['Qg4', 'Qe7\n'], ['Ne3', 'Rfe8'], ['Bc4', 'Rac8'], ['Nf5', '']]",1-0
DMP 1st League,Koszalin POL,2005.07.10,7,"Stopa,Ja","Wojtaszek,R",,,B90,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['f3', 'e5'], ['Nb3', 'Be6'], ['Be3', 'Be7\n'], ['Qd2', 'O-O'], ['O-O-O', 'a5'], ['Bb5', 'Nbd7'], ['Kb1', 'Nb6'], ['Qf2', 'Nfd7'], ['a4', 'Rc8'], ['Nd5', 'Bxd5\n'], ['exd5', 'Nc4'], ['Bc1', 'Ncb6'], ['Be3', 'Nc4'], ['Bc1', 'Nf6'], ['f4', 'exf4'], ['Rhe1', 'Ng4'], ['Qxf4', 'Nge5\n'], ['g3', 'Bf6'], ['Nd4', 'g6'], ['h4', 'h5'], ['Qe4', 'Qc7'], ['b3', 'Nb6'], ['Bb2', 'Bg7'], ['Rd2', 'Ng4'], ['c4', 'Be5\n'], ['Ne2', 'Nd7'], ['Nf4', 'Nc5'], ['Qc2', 'Qd8'], ['Bxe5', 'Nxe5'], ['Rxe5', 'dxe5'], ['Nxg6', 'Nxb3'], ['Rf2', 'Nd4\n'], ['Qe4', 'Qd6'], ['Nxf8', 'Rxf8'], ['c5', 'Nxb5'], ['axb5', 'Qxc5'], ['Qxe5', 'Qxb5+'], ['Rb2', 'Qd3+\n'], ['Ka2', 'Qg6'], ['Rxb7', 'Rd8'], ['Rb2', 'Kh7'], ['Rf2', 'Rd7']]",1/2-1/2
DMP 1st League,Koszalin POL,2005.07.11,8,"Wojtaszek,R","Kulesza,M",,,D08,"[['d4', 'd5'], ['c4', 'e5'], ['dxe5', 'd4'], ['Nf3', 'Nc6'], ['a3', 'Nge7'], ['e3', 'Bg4'], ['h3', 'Bxf3'], ['Qxf3', 'Nxe5\n'], ['Qe4', 'N7c6'], ['Be2', 'g6'], ['O-O', 'f5'], ['Qd5', 'Qxd5'], ['cxd5', 'd3'], ['Bd1', 'Ne7'], ['Ba4+', 'Nd7\n'], ['d6', 'cxd6'], ['Bd2', 'Bg7'], ['Bc3', 'Be5'], ['Rd1', 'O-O-O'], ['Bxd7+', 'Kxd7'], ['Rxd3', 'Ke6'], ['Nd2', 'Rc8\n'], ['Rd1', 'Bxc3'], ['bxc3', 'd5'], ['Nf3', 'Rc4'], ['Rb1', 'b6'], ['Rb3', 'h6'], ['Nd4+', 'Ke5'], ['Kf1', 'Rhc8\n'], ['Ke2', 'Ra4'], ['g4', 'Rc5'], ['Rd1', 'Nc6'], ['gxf5', 'g5'], ['h4', 'Na5'], ['Rb4', 'Rxa3'], ['hxg5', 'hxg5\n'], ['Rh1', 'Kf6'], ['Rh6+', 'Kg7'], ['Rg6+', 'Kf7'], ['Ne6', 'Ra2+'], ['Kf1', 'Rxc3'], ['Nxg5+', 'Ke7'], ['f6+', 'Kd7\n'], ['f7', '']]",1-0
DMP 1st League,Koszalin POL,2005.07.11,9,"Tomczak,J","Wojtaszek,R",,,B55,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['f3', 'e5'], ['Nb3', 'Be6'], ['c4', 'Be7'], ['Be3', 'a5\n'], ['Be2', 'a4'], ['N3d2', 'Qa5'], ['Nc3', 'O-O'], ['O-O', 'Bd8'], ['Kh1', 'Nc6'], ['Nd5', 'Nd4'], ['Bxd4', 'exd4\n'], ['Nb1', 'Nxd5'], ['cxd5', 'Bd7'], ['Na3', 'Rc8'], ['Bd3', 'Rc5'], ['Qe2', 'Bf6'], ['Qf2', 'Qc7'], ['f4', 'g6\n'], ['Rad1', 'Bg7'], ['Nc2', 'Qb6'], ['Na3', 'Rcc8'], ['Rde1', 'Qc5'], ['Qf3', 'b5'], ['Qe2', 'Rb8'], ['Rc1', 'Qb6\n'], ['Rc2', 'Rfe8'], ['Qf2', 'f5'], ['exf5', 'gxf5'], ['Rfc1', 'Re3'], ['Rc7', 'Rb7'], ['Rxb7', 'Qxb7'], ['Qf1', 'Qxd5\n'], ['Bxb5', 'Bxb5'], ['Nxb5', 'd3'], ['Rc8+', 'Bf8']]",0-1
DMP 1st League,Koszalin POL,2005.07.12,10,"Wojtaszek,R","Gajdzica,M",,,A45,"[['d4', 'Nf6'], ['Bg5', 'Ne4'], ['Bf4', 'd5'], ['e3', 'c5'], ['Bd3', 'Qb6'], ['Bxe4', 'dxe4'], ['Nc3', 'Bf5'], ['Nd5', 'Qa5+\n'], ['b4', 'cxb4'], ['Nc7+', 'Kd8'], ['Nxa8', 'Na6'], ['Ne2', 'f6'], ['O-O', 'g5'], ['Bg3', 'h5'], ['h4', 'Rg8\n'], ['hxg5', 'fxg5'], ['d5', 'h4'], ['Be5', 'Bg4'], ['Kh2', 'Bg7'], ['Bxg7', 'Rxg7'], ['Qd4', 'Rh7'], ['Qxe4', '']]",1-0
DMP 1st League,Koszalin POL,2005.07.13,11,"Luch,M","Wojtaszek,R",,,E32,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['Qc2', 'O-O'], ['Bg5', 'c5'], ['e3', 'Nc6'], ['d5', 'Ne5'], ['O-O-O', 'Bxc3\n'], ['Qxc3', 'Ng6'], ['Bxf6', 'Qxf6'], ['Qxf6', 'gxf6'], ['Ne2', 'b6'], ['Nc3', 'Rd8'], ['Be2', 'Ba6'], ['Rd2', 'Kf8\n'], ['g3', 'Ke7'], ['b3', 'd6'], ['f4', 'Rd7'], ['a4', 'h6'], ['Kc2', 'f5'], ['Ra1', 'Nf8'], ['a5', 'bxa5'], ['Rxa5', 'Bb7\n'], ['Bf3', 'Rdd8'], ['e4', 'fxe4'], ['Bxe4', 'f5'], ['Bg2', 'Kf6'], ['Nb5', 'a6'], ['Nc7', 'Ra7'], ['Nb5', 'Raa8\n'], ['Nc7', 'Rac8'], ['Nxe6', 'Nxe6'], ['dxe6', 'Bxg2'], ['Rxg2', 'Rc6'], ['Re2', 'Re8'], ['Ra1', 'Rxe6\n'], ['Rxe6+', 'Kxe6'], ['Kc3', 'Rb6'], ['Ra2', 'h5'], ['Ra1', 'Kd7'], ['Ra2', 'Kc6'], ['Re2', 'Kd7'], ['Ra2', 'Ke7\n'], ['Ra1', 'Kf6'], ['Ra2', 'Ke7']]",1/2-1/2
WYb18,Belfort FRA,2005.07.19,1,"Fossum,Oy","Wojtaszek,R",,,A36,"[['c4', 'Nf6'], ['g3', 'g6'], ['Bg2', 'Bg7'], ['Nc3', 'O-O'], ['e4', 'd6'], ['Nge2', 'c5'], ['d3', 'Nc6'], ['O-O', 'Rb8\n'], ['h3', 'a6'], ['Be3', 'b5'], ['cxb5', 'axb5'], ['d4', 'Nd7'], ['d5', 'Na5'], ['Qc2', 'Ba6'], ['Rad1', 'b4\n'], ['Nb1', 'b3'], ['axb3', 'Nxb3'], ['Rfe1', 'Ne5'], ['Na3', 'Qa5'], ['Nc3', 'Nd4'], ['Bxd4', 'cxd4'], ['Rxd4', 'Nf3+\n'], ['Bxf3', 'Bxd4'], ['Nab1', 'Rfc8'], ['Qd2', 'Qb6']]",0-1
WYb18,Belfort FRA,2005.07.21,3,"Ragger,M","Wojtaszek,R",,,B11,"[['e4', 'c6'], ['Nc3', 'd5'], ['Nf3', 'dxe4'], ['Nxe4', 'Nf6'], ['Nxf6+', 'gxf6'], ['g3', 'Bg4'], ['Bg2', 'Qd7'], ['d4', 'Na6\n'], ['c3', 'h5'], ['Be3', 'Nc7'], ['h3', 'Be6'], ['Qe2', 'Nd5'], ['Bd2', 'Nb6'], ['b3', 'O-O-O'], ['c4', 'Kb8\n'], ['a4', 'Nc8'], ['a5', 'a6'], ['O-O', 'Bxh3'], ['Ne5', 'fxe5'], ['Qxe5+', 'Nd6'], ['Qxh8', 'Bxg2'], ['Kxg2', 'Qg4\n'], ['Bf4', 'Kc8'], ['Rh1', 'Nf5'], ['Qe5', 'Rd6'], ['Qh8', 'Rd8'], ['Qxh5', 'Qxh5'], ['Rxh5', 'Nxd4'], ['Rd1', 'Bg7\n'], ['Be5', 'Bxe5'], ['Rxe5', 'Nxb3'], ['Rb1', 'Nd2'], ['Rb4', 'e6'], ['c5', 'Rd3'], ['Rf4', 'Rd7'], ['Re3', 'Kd8\n'], ['f3', 'Ke7'], ['Kf2', 'Rd5'], ['Ke2', 'e5'], ['Rb4', 'Kf6'], ['Rc3', 'Rd4'], ['Rxd4', 'exd4'], ['Rd3', 'Nc4\n'], ['Rxd4', 'Nxa5'], ['Kd3', 'Nb3'], ['Rd6+', 'Kf5'], ['Kc4', 'Nc1'], ['Rd2', 'a5']]",1-0
WYb18,Belfort FRA,2005.07.22,4,"Wojtaszek,R","Arngrimsson,D",,,D94,"[['Nf3', 'd5'], ['c4', 'c6'], ['e3', 'Nf6'], ['Nc3', 'g6'], ['d4', 'Bg7'], ['Bd3', 'O-O'], ['O-O', 'Bg4'], ['h3', 'Bxf3\n'], ['Qxf3', 'dxc4'], ['Bxc4', 'Nbd7'], ['Rd1', 'Qc7'], ['Qe2', 'Nb6'], ['Bb3', 'e5'], ['dxe5', 'Qxe5'], ['e4', 'Rad8\n'], ['Rxd8', 'Rxd8'], ['Be3', 'Qe8'], ['Bc2', 'Nfd7'], ['Re1', 'Nf8'], ['f4', 'Ne6'], ['e5', 'Nd5'], ['Nxd5', 'Rxd5\n'], ['Qf2', 'Qd8'], ['Rf1', 'Nd4'], ['Be4', 'Rd7'], ['Kh1', 'Bh6'], ['g3', 'c5'], ['b3', 'b6'], ['Bc1', 'Bg7\n'], ['Bg2', 'Nf5'], ['g4', 'Nh4'], ['Be4', 'Rd1'], ['Be3', 'g5'], ['fxg5', 'Rxf1+'], ['Qxf1', 'Bxe5'], ['Qd3', 'Qxd3\n'], ['Bxd3', 'Ng6'], ['Bc4', 'Bf4'], ['Bxf4', 'Nxf4'], ['Kh2', 'Ng6'], ['Kg3', 'Kg7'], ['h4', 'Ne5'], ['Be2', 'Nc6\n'], ['Kf4', 'Nd4'], ['Bd3', 'b5'], ['h5', 'a6'], ['Ke5', 'Nc6+'], ['Ke4', 'f6'], ['h6+', 'Kf7'], ['gxf6', 'Kxf6\n'], ['Kf4', 'Nb4'], ['g5+', 'Kf7'], ['Bxh7', 'Nd5+'], ['Ke5', '']]",1-0
WYb18,Belfort FRA,2005.07.23,5,"Tukhaev,A","Wojtaszek,R",,,B87,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Bc4', 'e6'], ['Bb3', 'b5'], ['Bg5', 'Be7\n'], ['Qf3', 'Qb6'], ['O-O-O', 'Nbd7'], ['Rhe1', 'Nc5'], ['Nf5', 'exf5'], ['Bxf6', 'gxf6'], ['Nd5', 'Qd8'], ['exf5', 'Ra7\n'], ['Qg4', 'Kf8'], ['Re3', 'h5'], ['Qf4', 'a5'], ['a3', 'Nxb3+'], ['cxb3', 'Rc7+'], ['Kb1', 'Kg7'], ['Rg3+', 'Kf8\n'], ['Re3', 'Kg7'], ['Rde1', 'Bf8'], ['Rg3+', 'Kh7'], ['Re8', '']]",1-0
WYb18,Belfort FRA,2005.07.24,6,"Wojtaszek,R","Michielsen,J",,,A26,"[['c4', 'e5'], ['d3', 'Nc6'], ['Nf3', 'g6'], ['Nc3', 'Bg7'], ['g3', 'd6'], ['Bg2', 'h6'], ['O-O', 'f5'], ['Rb1', 'Nf6'], ['b4', 'O-O\n'], ['b5', 'Ne7'], ['Ne1', 'c6'], ['bxc6', 'bxc6'], ['Ba3', 'Be6'], ['Qa4', 'Qc7'], ['Nc2', 'Nd7'], ['Qb4', 'Nc5\n'], ['Na4', 'Rab8'], ['Nxc5', 'Rxb4'], ['Nxe6', 'Qc8'], ['Nxb4', 'Qxe6'], ['Nxc6', 'e4'], ['Nxa7', 'exd3\n'], ['exd3', 'f4'], ['Nc6', 'Qd7'], ['Nxe7+', 'Qxe7'], ['Rbe1', 'Qd7'], ['Bd5+', 'Kh7'], ['Re6', 'Rf6'], ['Rxf6', 'Bxf6\n'], ['Rb1', '']]",1-0
WYb18,Belfort FRA,2005.07.25,7,"Grigorov,G","Wojtaszek,R",,,A45,"[['d4', 'Nf6'], ['Bg5', 'Ne4'], ['Bf4', 'd5'], ['f3', 'Nf6'], ['Nc3', 'e6'], ['e4', 'Bb4'], ['a3', 'Bxc3+'], ['bxc3', 'dxe4\n'], ['fxe4', 'b6'], ['Bd3', 'Bb7'], ['Qe2', 'c5'], ['Nf3', 'c4'], ['Bxc4', 'Nxe4'], ['Qe3', 'Nd7'], ['O-O', 'O-O\n'], ['Bd3', 'Ndf6'], ['Qe1', 'Rc8'], ['c4', 'Nd6'], ['Bg5', 'h6'], ['Bh4', 'Nf5'], ['Bxf5', 'exf5'], ['c3', 'g5\n'], ['Nxg5', 'hxg5'], ['Bxg5', 'Qd6'], ['Rxf5', 'Nh7'], ['Qf2', 'Qg6'], ['Bf6', 'Rxc4'], ['Rf1', 'Be4'], ['Rf4', 'Rxc3\n'], ['Qe2', 'Bd3'], ['Qd1', 'Bxf1'], ['Rg4', 'Nxf6'], ['Rxg6+', 'fxg6']]",0-1
WYb18,Belfort FRA,2005.07.26,8,"Wojtaszek,R","Pashikian,A",,,D38,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'd5'], ['Nc3', 'Bb4'], ['Qa4+', 'Nc6'], ['Bg5', 'h6'], ['Bxf6', 'Qxf6'], ['e3', 'O-O\n'], ['cxd5', 'exd5'], ['Be2', 'Be6'], ['O-O', 'a6'], ['Rac1', 'Bd6'], ['Qb3', 'Ne7'], ['Na4', 'b6'], ['Qc2', 'g5\n'], ['Nc3', 'Qg6'], ['Bd3', 'Qh5'], ['Ne2', 'g4'], ['Ne5', 'Bxe5'], ['dxe5', 'c5'], ['Qc3', 'Nc6'], ['f4', 'gxf3\n'], ['Rxf3', 'Qxe5'], ['Qd2', 'Kh8'], ['e4', 'Qg5'], ['Nf4', 'dxe4'], ['Rg3', 'Qf5'], ['Ng6+', 'Kh7'], ['Nxf8+', 'Rxf8\n'], ['Rh3', 'h5'], ['Be2', 'Qf6'], ['Rxh5+', 'Kg7'], ['Rg5+', 'Kh8'], ['Kh1', 'Rd8'], ['Qe3', 'Rd5'], ['Rxd5', 'Bxd5\n'], ['Rf1', 'Qg6'], ['h4', 'Nd4'], ['h5', 'Qe6'], ['Qg5', 'e3'], ['Bg4', 'e2'], ['Re1', 'Qe4'], ['Bxe2', 'Nxe2\n'], ['h6', 'Qxg2+'], ['Qxg2', 'Bxg2+'], ['Kxg2', 'Nf4+'], ['Kf3', 'Nd3'], ['Re7', 'Kg8'], ['b3', 'Nc1'], ['Rb7', 'b5\n'], ['Rc7', 'c4'], ['bxc4', 'bxc4'], ['a3', '']]",1-0
WYb18,Belfort FRA,2005.07.27,9,"Khairullin,I","Wojtaszek,R",,,B12,"[['e4', 'c6'], ['d4', 'd5'], ['e5', 'Bf5'], ['h4', 'Qb6'], ['Nc3', 'h5'], ['Be2', 'e6'], ['Nf3', 'Ne7'], ['Ng5', 'Bg6'], ['Na4', 'Qc7\n'], ['Nc5', 'Nf5'], ['Nb3', 'Nd7'], ['Bf4', 'c5'], ['dxc5', 'Nxc5'], ['g3', 'a6'], ['O-O', 'Na4'], ['Rb1', 'Nb6\n'], ['Bd3', 'Nc4'], ['Qe2', 'Rc8'], ['Nf3', 'Qb6'], ['Kg2', 'Na5'], ['Nxa5', 'Qxa5'], ['a3', 'Qb6'], ['Bg5', 'Bc5\n'], ['c3', 'Be7'], ['Rbc1', 'Bd8'], ['Bxd8', 'Rxd8'], ['Bxf5', 'Bxf5'], ['Nd4', 'Bg6'], ['Rcd1', 'Rc8'], ['Rd2', 'Rc4\n'], ['Kh2', 'Qc7'], ['Qe3', 'Qe7'], ['f3', 'b5'], ['Rg1', 'Qc7'], ['Qg5', 'Qe7'], ['Qe3', 'Kf8'], ['Rdg2', 'Kg8\n'], ['Kh3', 'Kh7'], ['g4', 'Kg8'], ['Rh1', 'Qd8']]",1/2-1/2
WYb18,Belfort FRA,2005.07.28,10,"Wojtaszek,R","Amin,B",,,C14,"[['d4', 'e6'], ['e4', 'd5'], ['Nc3', 'Nf6'], ['Bg5', 'Be7'], ['e5', 'Nfd7'], ['Bxe7', 'Qxe7'], ['f4', 'a6'], ['Nf3', 'c5\n'], ['dxc5', 'Nc6'], ['Bd3', 'Qxc5'], ['Qd2', 'b5'], ['O-O-O', 'Nb6'], ['Ne2', 'Bd7'], ['g4', 'O-O-O'], ['Ng3', 'g6\n'], ['Kb1', 'Kb7'], ['Rhf1', 'Nb8'], ['Ng1', 'Qe7'], ['Nf3', 'Nc6'], ['Rh1', 'Ra8'], ['Kc1', 'Qc5'], ['Ne2', 'Kc8\n'], ['Ng3', 'Kb7'], ['Kb1', 'Rad8'], ['Rhf1', 'Rc8'], ['Ne2', 'h6'], ['Nc1', 'Na4'], ['Rde1', 'Qb6'], ['f5', 'g5\n'], ['Nb3', 'b4'], ['h4', 'gxh4'], ['fxe6', 'fxe6'], ['Nxh4', 'Rhg8'], ['Ng6', 'Rc7'], ['Nf8', 'Bc8'], ['Qxh6', 'Na5\n'], ['Qe3', 'Nxb3'], ['Qxb6+', 'Kxb6'], ['axb3', 'Nc5'], ['Bg6', 'Rcg7'], ['Nd7+', 'Bxd7'], ['Rf6', 'd4\n'], ['c3', 'bxc3'], ['bxc3', 'a5'], ['c4', 'a4'], ['Kb2', 'Rh8'], ['Bd3', 'Rh2+'], ['Kc1', 'Rg2'], ['Rg6', 'Bc8\n'], ['Bf1', '']]",1-0
15th ETC,Gothenburg SWE,2005.07.31,2,"Wojtaszek,R","Hansen,LB",,,D36,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'Nf6'], ['cxd5', 'exd5'], ['Bg5', 'Be7'], ['e3', 'c6'], ['Bd3', 'Nbd7'], ['Qc2', 'Nh5\n'], ['Bxe7', 'Qxe7'], ['Nge2', 'g6'], ['O-O', 'Nb6'], ['Rab1', 'a5'], ['a3', 'Be6'], ['b4', 'axb4'], ['axb4', 'O-O\n'], ['b5', 'c5'], ['dxc5', 'Qxc5'], ['Rbc1', 'Rfc8'], ['Rfd1', 'Qb4'], ['Rb1', 'Qa3'], ['Rb3', 'Qe7'], ['Nd4', 'Bg4\n'], ['Re1', 'Nf6'], ['f3', 'Bd7'], ['Qf2', 'Ra3'], ['Qb2', 'Raa8'], ['Qf2', 'Ra3'], ['Qb2', 'Raa8']]",1/2-1/2
15th ETC,Gothenburg SWE,2005.08.01,3,"Spasov,V","Wojtaszek,R",,,B90,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Be3', 'e5'], ['Nf3', 'Qc7'], ['a4', 'Be7\n'], ['a5', 'Nbd7'], ['Nd2', 'b5'], ['axb6', 'Nxb6'], ['Bxb6', 'Qxb6'], ['Nc4', 'Qb8'], ['Bd3', 'O-O'], ['O-O', 'Be6\n'], ['b3', 'Rc8'], ['Qf3', 'Rc5'], ['Na4', 'Rc6'], ['Nc3', 'Rc5'], ['Na4', 'Rc6'], ['Nc3', 'Rc5']]",1/2-1/2
15th ETC,Gothenburg SWE,2005.08.02,4,"Wojtaszek,R","Palac,M",,,E12,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['Nc3', 'Bb7'], ['Bg5', 'h6'], ['Bh4', 'g5'], ['Bg3', 'Nh5'], ['e3', 'Nxg3\n'], ['hxg3', 'Bg7'], ['Bd3', 'Qe7'], ['g4', 'd6'], ['Be4', 'c6'], ['Nd2', 'd5'], ['Bf3', 'Nd7'], ['cxd5', 'cxd5\n'], ['Nf1', 'O-O'], ['Ng3', 'Nf6'], ['Be2', 'Ne4'], ['Ngxe4', 'dxe4'], ['Qb3', 'Kh8'], ['O-O-O', 'f5'], ['f3', 'exf3\n'], ['Bxf3', 'Bxf3'], ['gxf3', 'fxg4'], ['fxg4', 'e5'], ['d5', 'e4'], ['d6', 'Qd7'], ['Qd5', 'Qxg4'], ['d7', 'Rad8\n'], ['Qd6', 'Rf7'], ['Rxh6+', 'Kg8'], ['Qc7', 'Rdxd7'], ['Qc8+', 'Bf8'], ['Rhd6', '']]",1-0
15th ETC,Gothenburg SWE,2005.08.03,5,"Babula,V","Wojtaszek,R",,,A70,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'c5'], ['d5', 'exd5'], ['cxd5', 'd6'], ['e4', 'g6'], ['h3', 'Bg7'], ['Nf3', 'O-O\n'], ['Bd3', 'b5'], ['Bxb5', 'Nxe4'], ['Nxe4', 'Qa5+'], ['Nfd2', 'Qxb5'], ['Nxd6', 'Qa6'], ['N2c4', 'Rd8'], ['Bf4', 'Nd7\n'], ['O-O', 'Nb6'], ['Nxb6', 'Qxb6'], ['Nxc8', 'Raxc8'], ['Rb1', 'Qb7'], ['d6', 'Bf8'], ['Qd3', 'Rc6'], ['Rfd1', 'Bxd6\n'], ['Bxd6', 'Qd7'], ['Rbc1', 'Rxd6'], ['Qxd6', 'Qxd6'], ['Rxd6', 'Rxd6'], ['Rxc5', 'Rd1+'], ['Kh2', 'Rd2\n'], ['f3', 'Rxb2'], ['Ra5', 'Rb7'], ['g4', 'Kg7'], ['Kg3', 'h6'], ['h4', 'Rc7'], ['Kf4', 'Re7'], ['Ra6', 'Kh7\n'], ['Ra5', 'Kg7'], ['h5', 'gxh5'], ['Rxh5', 'Re6'], ['Ra5', 'a6'], ['Rc5', 'Kf6'], ['a4', 'Kg6'], ['a5', 'Rf6+\n'], ['Ke4', 'Re6+'], ['Kf4', '']]",1/2-1/2
15th ETC,Gothenburg SWE,2005.08.04,6,"Carlsson,P","Wojtaszek,R",,,B66,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['Nc3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Bg5', 'e6'], ['Qd2', 'a6'], ['O-O-O', 'Nxd4\n'], ['Qxd4', 'Be7'], ['f4', 'b5'], ['Be2', 'Bb7'], ['Bf3', 'Rc8'], ['Bxf6', 'gxf6'], ['f5', 'h5'], ['fxe6', 'fxe6\n'], ['Kb1', 'Rc5'], ['Qd3', 'Re5'], ['Ne2', 'Rg8'], ['Nf4', 'h4'], ['Rhe1', 'Kd7'], ['Qe3', 'Ke8'], ['Nd3', 'Reg5\n'], ['e5', 'Bc8'], ['exf6', 'Bxf6'], ['Nf4', 'Be5'], ['Bc6+', 'Ke7'], ['Qa7+', 'Bd7'], ['Nd3', 'Bxh2'], ['Nb4', 'Bg3\n'], ['Re2', 'R8g7'], ['Rf1', 'Rc5'], ['Nd5+', 'Rxd5'], ['Bxd5', 'e5'], ['Re3', 'b4'], ['a3', 'bxa3'], ['Rxa3', 'Bf4\n'], ['Rb3', 'Kf6'], ['Rb7', 'Re7'], ['Qf2', 'Kg5'], ['Rh1', 'Bg3'], ['Qe3+', 'Bf4'], ['Qa7', 'Qa5'], ['Bb3', 'Qd8\n'], ['Rb8', 'Qa5'], ['Rg8+', 'Kf5'], ['Qb8', 'Re6'], ['Rf8+', '']]",1-0
15th ETC,Gothenburg SWE,2005.08.06,8,"Wojtaszek,R","Lautier,J",,,E12,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['Nc3', 'Bb7'], ['a3', 'd5'], ['cxd5', 'Nxd5'], ['Qc2', 'Nxc3'], ['bxc3', 'c5\n'], ['e4', 'Nc6'], ['Bb2', 'Rc8'], ['Rd1', 'cxd4'], ['cxd4', 'Bd6'], ['d5', 'exd5'], ['exd5', 'Qe7+'], ['Qe2', 'Na5\n'], ['Qxe7+', 'Kxe7'], ['Bxg7', 'Rhg8'], ['Nh4', 'Nc4'], ['Nf5+', 'Kd7'], ['Be2', 'Rge8'], ['Ne3', 'Nxe3\n'], ['fxe3', 'Rxe3'], ['Kf2', 'Re4'], ['Bb5+', 'Kd8'], ['Bf6+', 'Kc7'], ['g3', 'Bc5+'], ['Kf3', 'Re3+'], ['Kf4', 'Kd6\n'], ['Rhe1', 'Rxe1'], ['Rxe1', 'Bxd5'], ['a4', 'Kc7'], ['Rd1', 'Bd6+'], ['Be5', 'Bxe5+'], ['Kxe5', 'Be6\n'], ['Rd4', 'Rd8'], ['Rxd8', 'Kxd8'], ['Kf6', 'a5'], ['Bd3', 'h6'], ['h4', 'Ke8'], ['Be2', 'Bd7'], ['Bd1', 'b5\n'], ['axb5', 'Bxb5'], ['Bb3', 'a4'], ['Bxf7+', 'Kf8'], ['g4', 'a3'], ['g5', 'hxg5'], ['hxg5', 'Bd3'], ['g6', '']]",1/2-1/2
15th ETC,Gothenburg SWE,2005.08.07,9,"Wojtaszek,R","Tiviakov,S",,,E13,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['Nc3', 'Bb4'], ['Bg5', 'Bb7'], ['Nd2', 'h6'], ['Bh4', 'Be7'], ['e4', 'Nxe4\n'], ['Bxe7', 'Nxc3'], ['Bxd8', 'Nxd1'], ['Bxc7', 'Nxb2'], ['a4', 'd5'], ['cxd5', 'exd5'], ['Ra2', 'Nc4'], ['Nxc4', 'dxc4\n'], ['Bxc4', 'Kd7'], ['Bf4', 'Rc8'], ['Bb5+', 'Bc6'], ['Kd2', 'a6'], ['Bd3', 'Kd8'], ['Re1', 'Bd5'], ['Rb2', 'Nd7\n'], ['Be5', 'Nxe5'], ['Rxe5', 'Bxg2'], ['Rxb6', 'Rc6'], ['Rb1', 'Rf6'], ['Rg1', 'Bc6'], ['Rxg7', 'Rxf2+\n'], ['Ke3', 'Rf3+'], ['Ke2', 'Rf6'], ['Bc4', 'Ra7'], ['Rg8+', 'Kd7'], ['Rf8', 'Bxa4'], ['Rxf7+', 'Rxf7'], ['Bxf7', 'Kd8\n'], ['Bc4', 'Bd7'], ['Ra5', 'Rb7'], ['Rxa6', 'Rb2+'], ['Ke3', 'Rxh2'], ['Ke4', 'Ke7'], ['Ra7', 'Rh4+'], ['Ke3', 'Rh3+\n'], ['Ke4', 'Rh4+'], ['Ke3', 'Rh3+'], ['Kd2', 'Kd8'], ['Ra8+', 'Ke7'], ['Ra7', 'Kd8'], ['d5', 'Rf3'], ['d6', 'Rf6\n'], ['Ra6', 'Bc8'], ['Rb6', 'h5'], ['Ba6', 'Bxa6'], ['Rxa6', 'Kd7'], ['Ke3', 'Rxd6'], ['Rxd6+', '']]",1/2-1/2
