URS-sf Russia-ch,Gorky,1989.??.??,?,"Tunik, Gennady","Ibragimov, Ildar",,,D94,"[['c4', 'Nf6'], ['Nc3', 'c6'], ['d4', 'd5'], ['e3', 'g6'], ['Nf3', 'Bg7'], ['h3', 'O-O'], ['Bd3', 'c5'], ['O-O', 'Na6'], ['a3', 'cxd4\n'], ['exd4', 'dxc4'], ['Bxc4', 'Nc7'], ['Re1', 'Be6'], ['Bf1', 'Re8'], ['Bg5', 'Ncd5'], ['Na4', 'Bf5'], ['Nc5', 'b6\n'], ['Nd3', 'Rc8'], ['Rc1', 'Rxc1'], ['Qxc1', 'Qc8'], ['Nfe5', 'Ne4'], ['Bh6', 'Qxc1'], ['Bxc1', 'Nd6'], ['Nc6', 'Rc8\n'], ['Ndb4', 'Kf8'], ['Nxa7', 'Ra8'], ['Nxd5', 'Rxa7'], ['Bf4', 'Be6'], ['Nb4', 'Rc7'], ['d5', 'Bd7'], ['Rc1', 'Rxc1\n'], ['Bxc1', 'Ba4'], ['Bd3', 'Ke8'], ['Bc2', 'Bxc2'], ['Nxc2', 'Kd7'], ['b3', 'b5'], ['Kf1', 'Ne8'], ['Bf4', 'Bc3\n'], ['Ke2', 'Nf6'], ['Ne3', 'Bd4'], ['Bg5', 'Bxe3'], ['Kxe3', 'Nxd5+'], ['Kd4', 'Kd6'], ['Bd2', 'e5+'], ['Kd3', 'f5\n'], ['g3', 'Kc5'], ['f3', 'Nc7'], ['Bh6', 'Ne6'], ['Kc3', 'Kd5'], ['a4', 'bxa4'], ['bxa4', 'Nd4'], ['a5', 'Nxf3\n'], ['a6', 'Kc6'], ['Be3', 'g5'], ['Kd3', 'h5'], ['Ke2', 'e4'], ['Kf2', 'Kc7'], ['Bc5', 'Kc6'], ['Ke3', 'h4'], ['gxh4', 'Nxh4\n'], ['Be7', 'Nf3'], ['Bd8', '']]",1/2-1/2
St Petersburg op,St Petersburg,1994.??.??,7,"Ibragimov, Ildar","Gubanov, Anton",,,B07,"[['d4', 'Nf6'], ['Nc3', 'g6'], ['e4', 'd6'], ['Be3', 'c6'], ['Qd2', 'b5'], ['f3', 'Bg7'], ['O-O-O', 'Qa5'], ['Kb1', 'Nbd7\n'], ['Nh3', 'b4'], ['Ne2', 'Ba6'], ['Nc1', 'Bxf1'], ['Rhxf1', 'c5'], ['Nb3', 'Qc7'], ['dxc5', 'dxc5'], ['Bf4', 'Ne5\n'], ['Nf2', 'O-O'], ['Nd3', 'Nfd7'], ['Nxe5', 'Nxe5'], ['Qf2', 'Rac8'], ['Qg3', 'c4'], ['Nc1', 'c3'], ['b3', 'Qa5\n'], ['a4', 'Nc4'], ['Nd3', 'Rc6'], ['Qg5', 'e5'], ['Bc1', 'f6'], ['Qg4', 'Nb6'], ['Be3', 'Rb8'], ['Bxb6', 'axb6\n'], ['Qd7', 'Rcc8'], ['f4', 'exf4'], ['Nxf4', 'Rf8'], ['Ne6', 'Rf7'], ['Qd5', 'Qxd5'], ['exd5', 'Bf8'], ['Nxf8', 'Kxf8\n'], ['Rf4', 'Re7'], ['Rxb4', 'Re2'], ['d6', 'Rxg2'], ['d7', 'Rd2'], ['Kc1', 'Ke7'], ['Rxd2', 'cxd2+'], ['Kxd2', 'Kxd7\n'], ['a5', 'Kc6'], ['Kc3', 'f5'], ['h4', '']]",1/2-1/2
St Petersburg op2,St Petersburg,1994.??.??,8,"Ibragimov, Ildar","Shchekachev, Andrei",,,B22,"[['e4', 'c5'], ['c3', 'Qa5'], ['g3', 'd6'], ['Bg2', 'g6'], ['Ne2', 'Bg7'], ['O-O', 'Nf6'], ['d4', 'O-O'], ['h3', 'Rd8'], ['Be3', 'Nc6\n'], ['a3', 'Qa6'], ['Re1', 'Bd7'], ['Nd2', 'b6'], ['b4', 'Rab8'], ['Qb1', 'Qc8'], ['d5', 'Ne5'], ['f4', 'Bh6\n'], ['Nc1', 'Bxh3'], ['fxe5', 'Bxe3+'], ['Rxe3', 'dxe5'], ['Nf3', 'Bxg2'], ['Kxg2', 'Ng4'], ['Re2', 'e6\n'], ['Nd3', 'exd5'], ['Ndxe5', 'Re8'], ['Nxg4', 'Qxg4'], ['e5', 'Qc4'], ['Qe1', 'Re7'], ['Qd2', 'a5'], ['Rae1', 'axb4\n'], ['axb4', 'Ra8'], ['Rf2', 'Kg7'], ['Rh1', 'Rh8'], ['Rh4', 'Qb3'], ['Qg5', 'Re6'], ['Qh6+', 'Kg8'], ['Ng5', 'Re7']]",1-0
St Petersburg op,St Petersburg,1994.??.??,8,"Zakharevich, Igor","Ibragimov, Ildar",,,D24,"[['d4', 'd5'], ['Nf3', 'Nf6'], ['c4', 'dxc4'], ['Nc3', 'a6'], ['e4', 'b5'], ['e5', 'Nd5'], ['a4', 'Nxc3'], ['bxc3', 'Qd5\n'], ['g3', 'Bb7'], ['Bg2', 'Qd7'], ['Ba3', 'g6'], ['h4', 'Bg7'], ['h5', 'O-O'], ['Kf1', 'Bd5'], ['Ng5', 'Bxg2+\n'], ['Kxg2', 'Qd5+'], ['Qf3', 'Qxf3+'], ['Nxf3', 'Re8'], ['e6', 'fxe6'], ['Rae1', 'Nd7'], ['hxg6', 'hxg6\n'], ['Rxe6', 'Bf6'], ['g4', 'Nb6'], ['g5', 'Nd5'], ['Kg3', 'Kf7'], ['Rhe1', 'Bg7'], ['Nh4', 'Nxc3'], ['Nxg6', 'Nd5\n'], ['Nf4', 'Nxf4'], ['Kxf4', 'Bxd4'], ['g6+', 'Kg8'], ['Bxe7', 'c5'], ['Kf5', 'b4'], ['f4', 'c3'], ['g7', 'c2\n'], ['Kg6', 'b3'], ['f5', 'b2'], ['Rh1', 'Bxg7'], ['f6', 'Rxe7'], ['Rxe7', 'Bxf6'], ['Kxf6', 'Rf8+'], ['Kg6', '']]",1-0
St Petersburg op2,St Petersburg,1994.??.??,9,"Popov, Valerij","Ibragimov, Ildar",,,D11,"[['Nf3', 'd5'], ['g3', 'c6'], ['Bg2', 'Bg4'], ['b3', 'Nd7'], ['Bb2', 'Ngf6'], ['c4', 'e6'], ['O-O', 'Bd6'], ['d4', 'O-O\n'], ['Nbd2', 'Qb8'], ['Re1', 'a5'], ['a3', 'b5'], ['cxd5', '']]",1/2-1/2
St Petersburg op,St Petersburg,1994.??.??,9,"Ibragimov, Ildar","Umanskaya, Irina",,,E92,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['Nf3', 'O-O'], ['Be2', 'e5'], ['dxe5', 'dxe5'], ['Qxd8', 'Rxd8']]",1/2-1/2
Ano Liosia op,Ano Liosia,1995.??.??,2,"Ibragimov, Ildar","Delithanasis, Dimitrios",,,A40,"[['c4', 'g6'], ['d4', 'Bg7'], ['e4', 'Nc6'], ['Nf3', 'd6'], ['d5', 'Ne5'], ['Nxe5', 'Bxe5'], ['Bd3', 'e6'], ['Nd2', 'exd5\n'], ['cxd5', 'Nf6'], ['Nf3', 'Nd7'], ['Nxe5', 'Nxe5'], ['O-O', 'O-O'], ['Be2', 'f5'], ['f4', 'Nf7'], ['exf5', 'Bxf5\n'], ['Bd2', 'c5'], ['Bc3', 'Qh4'], ['Qd2', 'Rfe8'], ['Rae1', 'Bd7'], ['g3', 'Qh6'], ['b3', 'Bh3'], ['Bb5', 'Rf8\n'], ['Rf2', 'a6'], ['Bf1', 'Rfe8'], ['Rfe2', 'Rxe2'], ['Qxe2', 'Bxf1'], ['Kxf1', 'Rf8'], ['Kg2', 'Qh5'], ['Qxh5', 'gxh5\n'], ['Re7', 'Rb8'], ['Kh3', 'Kf8'], ['Rc7', 'b5'], ['Kh4', 'a5'], ['Kxh5', 'Ke8'], ['Bf6', 'Ra8'], ['g4', 'b4\n'], ['g5', 'a4'], ['g6', 'hxg6+'], ['Kxg6', 'Nd8'], ['Kg7', '']]",1-0
Ano Liosia op,Ano Liosia,1995.??.??,3,"Makropoulou, Marina","Ibragimov, Ildar",,,B07,"[['e4', 'g6'], ['d4', 'Bg7'], ['c3', 'd6'], ['Nf3', 'Nf6'], ['Bd3', 'O-O'], ['Bg5', 'c5'], ['O-O', 'Nc6'], ['d5', 'Nb8\n'], ['Nbd2', 'Na6'], ['a4', 'Nc7'], ['Nc4', 'h6'], ['Bh4', 'b6'], ['Re1', 'Bb7'], ['Qd2', 'Kh7'], ['Rad1', 'Qd7\n'], ['Bc2', 'Rae8'], ['h3', 'Qc8'], ['Bxf6', 'Bxf6'], ['e5', 'dxe5'], ['d6', 'Bxf3'], ['d7', 'Qa6'], ['dxe8=Q', 'Nxe8\n'], ['Nxe5', 'Bxd1'], ['Qxd1', 'Bxe5'], ['Rxe5', 'Qb7'], ['Qd8', 'e6'], ['Qh4', 'Kg7'], ['Re2', 'Nf6'], ['Rd2', 'Qc7\n'], ['Qc4', 'Rd8'], ['Qe2', 'Rxd2'], ['Qxd2', 'Qe5'], ['Bd3', 'Nd5'], ['Bb5', 'h5'], ['Bf1', 'h4'], ['Be2', 'Nf4\n'], ['Bf1', 'Qe4'], ['b3', 'g5'], ['Qd8', 'Qd5'], ['Qb8', 'Qd7'], ['Qe5+', 'Kg6'], ['Qe4+', 'Kf6'], ['b4', 'Qxa4\n'], ['g3', 'hxg3'], ['fxg3', 'Ng6'], ['Qf3+', 'Kg7'], ['bxc5', 'bxc5'], ['Qe3', 'Qc6'], ['Qxg5', 'Qf3'], ['Qxc5', 'Qxg3+\n'], ['Kh1', 'e5'], ['Qxa7', 'Qxc3'], ['Qb7', 'Qe1'], ['Qg2', 'Kh6'], ['Kh2', 'Nf4'], ['Qf3', 'f5']]",0-1
Ano Liosia op,Ano Liosia,1995.??.??,4,"Ibragimov, Ildar","Tzoumbas, Anastasios",,,B20,"[['e4', 'c5'], ['d3', 'Nc6'], ['g3', 'g6'], ['Bg2', 'Bg7'], ['f4', 'e6'], ['Nf3', 'Nge7'], ['c3', 'b6'], ['O-O', 'O-O'], ['Be3', 'Ba6\n'], ['Bf2', 'Qc7'], ['Re1', 'Rad8'], ['Na3', 'd6'], ['Nc2', 'Qc8'], ['Rc1', 'Qa8'], ['Ne3', 'Bb7'], ['Qe2', 'Rfe8\n'], ['h4', 'e5'], ['h5', 'd5'], ['hxg6', 'hxg6'], ['Ng5', 'exf4'], ['gxf4', 'c4'], ['d4', 'dxe4'], ['Qxc4', 'Rf8\n'], ['Bxe4', 'Qb8'], ['Bg3', 'Na5'], ['Qd3', 'Bxe4'], ['Qxe4', 'Rfe8'], ['Qf3', 'Qc8'], ['Qg4', 'Qxg4'], ['Nxg4', 'Nd5\n'], ['Nf3', 'Nc4'], ['b3', 'Nd6'], ['c4', 'Nf5'], ['cxd5', 'Nxg3'], ['Rxe8+', 'Rxe8'], ['Rc7', 'Ne2+'], ['Kf2', 'Nxf4\n'], ['d6', 'Ne6'], ['d5', 'Nc5'], ['d7', 'Rf8'], ['Nfe5', 'f5'], ['Nxg6', 'Rd8'], ['Rc8', 'Nb7'], ['N4e5', 'Kh7\n'], ['Rxd8', 'Nxd8'], ['Nc6', 'Nb7'], ['Nf4', '']]",1-0
Ano Liosia op,Ano Liosia,1995.??.??,5,"Pavlovic, Milos","Ibragimov, Ildar",,,A21,"[['c4', 'f5'], ['g3', 'Nf6'], ['Bg2', 'd6'], ['Nc3', 'g6'], ['e3', 'Bg7'], ['Nge2', 'O-O'], ['O-O', 'c6'], ['b3', 'e5'], ['Ba3', 'Re8\n'], ['Rc1', 'a5'], ['d3', 'Na6'], ['Qd2', 'Be6'], ['d4', 'Bf7'], ['d5', 'c5'], ['e4', 'f4'], ['gxf4', 'Bh6'], ['Qd3', 'exf4\n'], ['Qh3', 'Kg7'], ['Bb2', 'Nd7'], ['Nd1+', 'Ne5'], ['Ne3', 'Bg5'], ['Ng4', 'h5'], ['Nxe5', 'dxe5'], ['Rce1', 'Qd6\n'], ['Qc3', 'Nc7'], ['h4', 'Bh6'], ['Nc1', 'Re7'], ['Nd3', 'Rae8'], ['Qxa5', 'b6'], ['Qa4', 'g5'], ['hxg5', 'Bxg5\n'], ['Rd1', 'Bf6'], ['Qc6', 'Qxc6'], ['dxc6', 'Rd8'], ['a4', 'Be8'], ['a5', 'bxa5'], ['Nxc5', 'Rb8'], ['Rd6', 'a4\n'], ['Nd7', 'Rxb3'], ['Nxf6', 'Rxb2'], ['Ra1', 'Rb4'], ['Nd5', 'Nxd5'], ['cxd5', 'Ra7'], ['Rd8', 'Kf7'], ['Bh3', 'Rd4\n'], ['Rb8', 'Rc4'], ['Rb6', 'Rc7'], ['Ra6', 'Rxe4'], ['Rb1', 'Ke7'], ['Rb7', 'Kd6'], ['Rxc7', 'Kxc7'], ['Ra7+', 'Kd6\n'], ['c7', 'Bd7'], ['Bxd7', 'Kxd7'], ['d6', 'Rc4'], ['Ra8', '']]",1-0
Ano Liosia op,Ano Liosia,1995.??.??,6,"Ibragimov, Ildar","Rama, Lorenc",,,A48,"[['d4', 'Nf6'], ['Nf3', 'c5'], ['e3', 'g6'], ['c3', 'Qc7'], ['Bd3', 'd5'], ['dxc5', 'Qxc5'], ['b4', 'Qc7'], ['Bb2', 'Bg7\n'], ['Nbd2', 'Nc6'], ['Rc1', 'O-O'], ['b5', 'Ne5'], ['Nxe5', 'Qxe5'], ['Nf3', 'Qd6'], ['c4', 'dxc4'], ['Bxc4', 'Qxd1+\n'], ['Rxd1', 'Ne4'], ['Ba3', 'Bc3+'], ['Kf1', 'Bf6'], ['Bb4', 'Bf5'], ['Nd4', 'Rfd8'], ['Ke2', 'Bxd4'], ['Rxd4', 'Rxd4\n'], ['exd4', 'Rc8'], ['Bd3', 'Nc3+'], ['Kd2', 'Bxd3'], ['Kxd3', 'Nd5'], ['Bd2', 'f6'], ['g4', 'g5'], ['h4', 'h6\n'], ['a4', 'Kf7'], ['a5', 'Ke6'], ['f3', 'Kd7'], ['Ke4', 'Nc3+'], ['Bxc3', 'Rxc3'], ['h5', 'e6'], ['a6', 'b6\n'], ['Rb1', 'Kd6'], ['Rf1', 'Rb3'], ['Rc1', 'Kd7'], ['f4', 'gxf4'], ['d5', 'e5'], ['Rc6', 'Re3+'], ['Kf5', 'f3\n'], ['Rxf6', 'e4'], ['Ke5', 'Re2'], ['Rf7+', 'Ke8'], ['Rxa7', 'f2'], ['Ke6', 'Kf8'], ['Rf7+', 'Kg8'], ['a7', 'Ra2\n'], ['Rxf2', 'Rxa7'], ['d6', '']]",1-0
Ano Liosia op,Ano Liosia,1995.??.??,7,"Atalik, Suat","Ibragimov, Ildar",,,D27,"[['d4', 'd5'], ['c4', 'dxc4'], ['e3', 'Nf6'], ['Bxc4', 'e6'], ['Nf3', 'c5'], ['O-O', 'a6'], ['Nbd2', 'Nc6'], ['dxc5', 'Bxc5\n'], ['b3', 'O-O'], ['Bb2', 'Qe7'], ['Qb1', 'Ba3'], ['Bxa3', 'Qxa3'], ['Ne4', 'Qe7'], ['Rd1', 'Rd8'], ['Rxd8+', 'Nxd8\n'], ['Bd3', 'Nd5'], ['Qb2', 'b6'], ['Rc1', 'Bb7'], ['Nd4', 'g6'], ['Nf3', 'f5'], ['Ned2', 'Nf7'], ['Nc4', 'Rc8\n'], ['Nce5', 'Rxc1+'], ['Qxc1', 'Nxe5'], ['Nxe5', 'Qd6'], ['Qb2', 'Qb4'], ['Bf1', 'a5'], ['Nc4', 'b5'], ['a3', 'Qe1\n'], ['Qe5', 'bxc4'], ['Qb8+', 'Kg7'], ['Qxb7+', 'Kh6'], ['bxc4', 'Nc3'], ['Qf3', 'Ne4'], ['h4', 'Kg7'], ['Qf4', 'Kf6\n'], ['g4', 'g5'], ['Qf3', 'Ke5'], ['Kg2', 'Qc3'], ['a4', 'Qc2'], ['gxf5', 'exf5'], ['Kg1', 'Qc1'], ['Kg2', '']]",1/2-1/2
Ano Liosia op,Ano Liosia,1995.??.??,8,"Ibragimov, Ildar","Botsari Miladinovic, Anna Maria",,,D36,"[['c4', 'Nf6'], ['Nc3', 'e6'], ['d4', 'd5'], ['Nf3', 'c6'], ['Bg5', 'Nbd7'], ['cxd5', 'exd5'], ['e3', 'Be7'], ['Bd3', 'O-O\n'], ['Qc2', 'Re8'], ['O-O', 'Nf8'], ['Ne5', 'Ng4'], ['Bxe7', 'Qxe7'], ['Nxg4', 'Bxg4'], ['Rae1', 'Bh5'], ['f4', 'f6\n'], ['Qf2', 'Bf7'], ['f5', 'c5'], ['a3', 'a6'], ['Qg3', 'cxd4'], ['exd4', 'Qd7'], ['Bc2', 'Qc6'], ['Ba4', 'b5\n'], ['Bb3', 'Nd7'], ['Rxe8+', 'Rxe8'], ['Re1', 'Nb6'], ['Rxe8+', 'Qxe8'], ['h3', 'Nc4'], ['Bxc4', 'bxc4\n'], ['Qd6', 'Qa8'], ['Ne2', 'g6'], ['Qxf6', 'Qb8'], ['Qg5', 'h6'], ['Qxh6', 'gxf5'], ['Qg5+', 'Kf8'], ['Qd2', 'a5\n'], ['h4', 'Qb3'], ['Kf2', 'Qb6'], ['Ng3', 'Bg6'], ['Kg1', 'Kg8'], ['Kh2', 'Qb8'], ['Qg5', '']]",1-0
Ano Liosia op,Ano Liosia,1995.??.??,9,"Mainka, Romuald","Ibragimov, Ildar",,,C46,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Nc3', 'd6'], ['d4', 'Bg4'], ['dxe5', 'dxe5'], ['Qxd8+', 'Rxd8'], ['Bb5', 'Bb4'], ['Bxc6+', 'bxc6\n'], ['Be3', 'Bxf3'], ['gxf3', 'f5'], ['Rg1', 'f4'], ['Bd2', 'Kf7'], ['Nb1', 'Bd6'], ['Bc3', 'Ne7'], ['Nd2', 'Rhg8\n'], ['Nc4', 'Ke6'], ['h4', 'g5'], ['hxg5', 'h5'], ['Ke2', 'Rg7'], ['Rg2', 'Rdg8'], ['Rag1', 'Ng6'], ['Rh2', 'Rh7\n'], ['Rgh1', 'h4'], ['Kf1', 'Rh5'], ['Rg1', 'a6'], ['Rg4', 'h3'], ['Ke2', 'Nh8'], ['a4', 'Rg6'], ['Rg1', 'Nf7\n'], ['Rgh1', 'Nxg5'], ['Rg1', 'Rgh6'], ['b3', 'Nf7'], ['Nb2', 'Rh4'], ['Nd3', 'Kf6'], ['b4', 'Rh8'], ['Ba1', 'Rb8\n'], ['Rgh1', 'Rbh8'], ['Rg1', 'R8h5'], ['c4', 'Be7'], ['c5', 'Ke6'], ['Bc3', 'Bf6'], ['Rb1', 'Rh8'], ['Rg1', 'R4h6\n'], ['Bb2', 'Rh4'], ['Bc3', 'R8h7'], ['Rgh1', 'Ng5'], ['Rd1', 'Rd7'], ['Rd2', 'Rh8'], ['Nxf4+', 'exf4'], ['Rxd7', 'Bxc3\n'], ['Rxc7', 'Bxb4'], ['Rxc6+', 'Ke7'], ['Rxa6', 'Bxc5'], ['Rg6', 'Ne6'], ['Kd3', 'Nd4'], ['Kc4', 'Nxf3\n'], ['Rxh3', 'Rxh3'], ['Kxc5', 'Rh5+'], ['Kb6', 'Ne5'], ['Rg7+', 'Kd6'], ['Rg1', 'Nd7+'], ['Ka6', 'Nc5+\n'], ['Kb5', 'Nxe4+'], ['Kb6', 'Rh3'], ['Rd1+', 'Ke5'], ['a5', 'Rh6+'], ['Kb5', '']]",0-1
Berliner Sommer,Berlin,1995.??.??,1,"Ibragimov, Ildar","Poseck, Steffen",,,D91,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'd5'], ['Nf3', 'Bg7'], ['Bg5', 'Ne4'], ['Bh4', 'Nxc3'], ['bxc3', 'c5'], ['e3', 'cxd4\n'], ['cxd4', 'Nc6'], ['cxd5', 'Qxd5'], ['Be2', 'O-O'], ['O-O', 'e5'], ['dxe5', 'Qxd1'], ['Rfxd1', 'Nxe5'], ['Rab1', 'a6\n'], ['Nxe5', 'Bxe5'], ['f4', 'Bg7'], ['Bf3', 'Be6'], ['a4', 'Rab8'], ['a5', 'Bc3'], ['Be7', 'Rfe8'], ['Bb4', 'Bxb4\n'], ['Rxb4', 'Re7'], ['Rd6', 'Kg7'], ['g4', 'Rc7'], ['e4', 'Rc1+'], ['Kf2', 'Bc4'], ['e5', 'Rc2+'], ['Kg3', 'Rc3\n'], ['Kf2', 'Rc2+'], ['Kg3', 'Rc3'], ['Rb2', 'Ra3'], ['f5', 'gxf5'], ['gxf5', 'Re8'], ['Kf4', 'Rxa5'], ['e6', 'fxe6\n'], ['Rxb7+', 'Kf6'], ['Be4', 'Bd5'], ['Bxd5', 'Rxd5'], ['Rxd5', 'exd5'], ['Rb6+', 'Kf7'], ['Kg5', 'Rd8\n'], ['Rb7+', 'Kg8'], ['f6', 'd4'], ['Rg7+', 'Kh8'], ['Kh6', 'Rd6'], ['Rxh7+', 'Kg8'], ['Rg7+', 'Kf8'], ['Kg6', 'd3\n'], ['Rb7', 'Ke8'], ['Kg7', 'Rd7+'], ['f7+', '']]",1-0
Berliner Sommer,Berlin,1995.??.??,2,"Lorscheid, Gerhard","Ibragimov, Ildar",,,D20,"[['d4', 'd5'], ['c4', 'dxc4'], ['e4', 'e5'], ['Nf3', 'exd4'], ['Qxd4', 'Qxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'Bc5'], ['Ndb5', 'Na6\n'], ['Bf4', 'Be6'], ['Nxc7+', 'Nxc7'], ['Bxc7', 'Rc8'], ['Bg3', 'O-O'], ['Be2', 'b5'], ['a3', 'Rfd8'], ['Rd1', 'Rxd1+\n'], ['Kxd1', 'a6'], ['e5', 'b4'], ['Na4', 'Ne4'], ['Nxc5', 'Nxc5'], ['f4', 'c3'], ['bxc3', 'bxa3'], ['c4', 'Bf5']]",0-1
Berliner Sommer,Berlin,1995.??.??,3,"Ibragimov, Ildar","Espig, Lutz",,,A55,"[['d4', 'Nf6'], ['c4', 'd6'], ['Nc3', 'Nbd7'], ['e4', 'e5'], ['Nf3', 'Be7'], ['Be2', 'O-O'], ['O-O', 'c6'], ['Qc2', 'a6\n'], ['Rd1', 'Qc7'], ['Rb1', 'b5'], ['b4', 'Bb7'], ['c5', 'exd4'], ['Bf4', 'Ne5'], ['Rxd4', 'Nh5'], ['cxd6', 'Bxd6\n'], ['Rxd6', 'Nxf4'], ['Rbd1', 'c5'], ['Nxe5', 'cxb4'], ['Nd7', 'Qxc3'], ['Qd2', 'Qxd2'], ['R1xd2', 'Rfe8\n'], ['f3', 'Rac8'], ['Bf1', 'Rc1'], ['Kf2', 'Ne6'], ['Nb6', 'Nc5'], ['Rd8', 'Kf8'], ['Nd7+', 'Ke7'], ['Rxe8+', 'Kxe8\n'], ['Nxc5', 'Rxc5'], ['Ke3', 'Ke7'], ['Kd4', 'Rc1'], ['Bd3', 'Bc8'], ['Rc2', 'Rxc2'], ['Bxc2', 'Be6'], ['Bb1', 'Kd6\n'], ['f4', 'h6'], ['f5', 'Bc4'], ['e5+', 'Kc6'], ['Be4+', 'Kd7'], ['Bd5', 'Bxd5'], ['Kxd5', 'a5'], ['Kc5', 'b3\n'], ['axb3', 'a4'], ['bxa4', 'bxa4'], ['Kb4', 'Kc6'], ['Kxa4', 'Kd5'], ['e6', 'fxe6'], ['fxe6', 'Kxe6'], ['Kb3', 'Ke5\n'], ['Kc3', '']]",1-0
Berliner Sommer,Berlin,1995.??.??,4,"Schian, Thomas","Ibragimov, Ildar",,,A87,"[['c4', 'f5'], ['Nc3', 'Nf6'], ['g3', 'g6'], ['Bg2', 'Bg7'], ['d4', 'd6'], ['Nf3', 'O-O'], ['O-O', 'Qe8'], ['Re1', 'Qf7\n'], ['d5', 'Ne4'], ['Qc2', 'Nxc3'], ['bxc3', 'Na6'], ['e4', 'e5'], ['Ng5', 'Qf6'], ['exf5', 'gxf5'], ['Rb1', 'Nc5\n'], ['f4', 'e4'], ['Bd2', 'Bd7'], ['Be3', 'Qxc3'], ['Qxc3', 'Bxc3'], ['Rec1', 'Ba5'], ['Bxc5', 'dxc5'], ['Kf2', 'h6\n'], ['Ne6', 'Bxe6'], ['dxe6', 'b6'], ['Rd1', 'Rae8'], ['Rd7', 'Rxe6'], ['Rbd1', 'Rf7'], ['Bh3', 'e3+'], ['Ke2', 'Bd2\n'], ['Rxf7', 'Kxf7'], ['Bxf5', 'Rd6'], ['Bd3', 'h5'], ['Rb1', 'Kf6'], ['h3', 'Kg7'], ['Rh1', 'Rd4'], ['Rf1', 'b5\n'], ['cxb5', 'Rxd3'], ['Kxd3', 'c4+'], ['Kxc4', 'e2'], ['Rg1', 'e1=Q'], ['Rxe1', 'Bxe1'], ['g4', 'h4'], ['Kd5', 'Kf6\n'], ['a4', 'Bd2'], ['Ke4', 'Ke6'], ['Kf3', 'Be1'], ['Ke4', 'Bd2'], ['Kf3', 'Bc3'], ['Ke4', 'Be1'], ['Kd4', 'Bf2+\n'], ['Ke4', 'Bg3'], ['Kf3', 'Kd5'], ['Ke3', 'c6'], ['bxc6', 'Kxc6'], ['Ke4', 'Kd6'], ['Kf5', 'Ke7'], ['g5', 'a6\n'], ['Kg4', 'Ke6'], ['f5+', 'Ke5'], ['f6', 'Ke6'], ['Kh5', 'Kf5'], ['f7', 'Bd6'], ['Kxh4', 'Kg6'], ['Kg4', 'Kxf7\n'], ['h4', 'Ke6'], ['Kh5', 'Bg3'], ['Kg4', 'Be1'], ['Kh5', 'a5'], ['g6', 'Bd2'], ['Kg4', 'Kf6'], ['h5', 'Bh6\n'], ['Kf3', 'Kg5'], ['Ke4', 'Kxh5'], ['Kf5', 'Bg7']]",0-1
Berliner Sommer,Berlin,1995.??.??,5,"Ibragimov, Ildar","Kuporosov, Viktor",,,B25,"[['e4', 'c5'], ['d3', 'Nc6'], ['g3', 'g6'], ['Bg2', 'Bg7'], ['f4', 'd6'], ['Nf3', 'Nf6'], ['O-O', 'O-O'], ['Nc3', 'Rb8\n'], ['h3', 'b5'], ['a3', 'a5'], ['Be3', 'b4'], ['axb4', 'axb4'], ['Ne2', 'Bb7'], ['g4', 'Nd7'], ['Rb1', 'e6'], ['Qd2', 'Qe7\n'], ['Ng3', 'Nd4'], ['c3', 'bxc3'], ['bxc3', 'Nxf3+'], ['Bxf3', 'Ba6'], ['Rxb8', 'Rxb8'], ['Ra1', 'Bb5'], ['Rb1', 'Bc6\n'], ['Rxb8+', 'Nxb8'], ['d4', 'cxd4'], ['cxd4', 'Bb7'], ['Qa5', 'Bf8'], ['Qb6', 'd5'], ['e5', '']]",1/2-1/2
Berliner Sommer,Berlin,1995.??.??,6,"Suetin, Alexey S","Ibragimov, Ildar",,,C92,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'd6'], ['c3', 'O-O\n'], ['h3', 'Bb7'], ['d4', 'Re8'], ['Nbd2', 'Bf8'], ['Bc2', 'g6'], ['d5', 'Nb8'], ['b3', 'c6'], ['c4', 'a5'], ['Nf1', 'bxc4\n'], ['bxc4', 'Na6'], ['Rb1', 'Qc7'], ['Bg5', 'Nd7'], ['a3', 'cxd5'], ['cxd5', 'Nac5'], ['N3d2', 'Ba6'], ['Qf3', 'Be7\n'], ['Bh6', 'Reb8'], ['Rec1', 'Qd8'], ['Rxb8', 'Rxb8'], ['Rb1', 'Rxb1'], ['Bxb1', 'Bg5'], ['Bxg5', 'Qxg5\n'], ['Qc3', 'Qd8'], ['Ne3', 'Nf6'], ['Bc2', 'Nh5'], ['g3', 'Nf6'], ['Kg2', 'h5'], ['h4', 'Qb6'], ['f3', 'Nd3\n'], ['Ndf1', 'Nc5'], ['Nd2', 'Nd3'], ['Ndf1', '']]",1/2-1/2
