Wch U10,Duisburg,1992.??.??,1,"Grischuk, Alexander","Simons, Rudi",,,C70,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'b5'], ['Bb3', 'Nf6'], ['Ng5', 'Be7'], ['Nxf7', 'Rf8'], ['Nxd8', 'Bxd8\n'], ['O-O', 'Nxe4'], ['Qh5+', 'g6'], ['Qxh7', 'Ng5'], ['Qxg6+', 'Nf7'], ['d3', 'a5'], ['Bh6', 'Rg8'], ['Qxf7+', '']]",1-0
Olympic Capital Young Masters,Lausanne SUI,2000.05.30,1.1,"Grischuk,A","Fressinet,L",,,B90,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['f3', 'e5'], ['Nb3', 'Be6'], ['Be3', 'Nbd7\n'], ['g4', 'b5'], ['g5', 'Nh5'], ['Qd2', 'Be7'], ['O-O-O', 'Nb6'], ['Nd5', 'Nxd5'], ['exd5', 'Bd7'], ['Na5', 'O-O\n'], ['Kb1', 'f6'], ['gxf6', 'Rxf6'], ['Nc6', 'Bxc6'], ['dxc6', 'Qc7'], ['Bg5', 'Rg6'], ['Bxe7', 'Qxe7'], ['Qa5', 'Qe8\n'], ['c7', 'Nf4'], ['c4', 'b4'], ['c5', 'd5'], ['Bc4', 'Qf7'], ['c6', 'Rd6'], ['Qxa6', 'Qe8'], ['Qb7', 'Qxc6\n'], ['Qxc6', 'Rxc6'], ['Rxd5', 'Rxc4'], ['Rd8+', 'Kf7'], ['Rc1', '']]",1-0
Olympic Capital Young Masters,Lausanne SUI,2000.05.31,1.2,"Fressinet,L","Grischuk,A",,,C69,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Bxc6', 'dxc6'], ['O-O', 'f6'], ['d4', 'Bg4'], ['c3', 'Bd6'], ['Be3', 'Ne7\n'], ['Nbd2', 'O-O'], ['Qc2', 'b6'], ['h3', 'Bh5'], ['Nh4', 'Kh8'], ['Nc4', 'b5'], ['Na5', 'Qe8'], ['a3', 'Rb8\n'], ['b4', 'Bf7'], ['Rad1', 'Be6'], ['Qe2', 'Qf7'], ['Kh1', 'Rbe8'], ['Nf3', 'Qh5'], ['dxe5', 'fxe5'], ['Nd4', 'Bf7\n'], ['Nf3', 'Be6'], ['Ng1', 'Qf7'], ['f3', 'Ng6'], ['Qf2', 'Bd7'], ['Bc5', 'Re6'], ['Nb7', 'Qe7'], ['Qd2', 'Bxc5\n'], ['Nxc5', 'Rd6'], ['Qe3', 'Bc8'], ['Rd2', 'Rfd8'], ['Rfd1', 'Rxd2'], ['Rxd2', 'Rxd2'], ['Qxd2', 'Qd6\n'], ['Qc2', 'Nf4'], ['Ne2', 'Ne6'], ['Nb3', 'c5'], ['c4', 'Nd4'], ['Nexd4', 'cxd4'], ['Nc5', 'Be6'], ['cxb5', 'axb5\n'], ['Nxe6', 'Qxe6'], ['Qxc7', 'h6'], ['f4', 'Qc4'], ['Qd8+', 'Kh7'], ['fxe5', 'Qf1+'], ['Kh2', 'Qf4+']]",1/2-1/2
Olympic Capital Young Masters,Lausanne SUI,2000.06.01,2.1,"Malakhov,V","Grischuk,A",,,A14,"[['c4', 'e6'], ['Nf3', 'd5'], ['b3', 'Nf6'], ['g3', 'c5'], ['Bg2', 'Nc6'], ['O-O', 'Be7'], ['cxd5', 'exd5'], ['d4', 'Ne4\n'], ['Bb2', 'Bf6'], ['h3', 'O-O'], ['e3', 'Bf5'], ['Ne5', 'cxd4'], ['Nxc6', 'bxc6'], ['Bxd4', 'c5'], ['Bxf6', 'Qxf6\n'], ['Nd2', 'Nc3'], ['Qf3', 'Qg6'], ['Kh2', 'Rae8'], ['Rfe1', 'd4'], ['e4', 'Qh6'], ['exf5', 'Qxd2'], ['Rxe8', 'Rxe8\n'], ['Qc6', 'Rf8'], ['Qxc5', 'd3'], ['f6', 'gxf6'], ['Qd4', 'Qb2'], ['Qxf6', 'Qxa1'], ['Qg5+', '']]",1/2-1/2
Olympic Capital Young Masters,Lausanne SUI,2000.06.02,2.2,"Grischuk,A","Malakhov,V",,,B01,"[['e4', 'd5'], ['exd5', 'Nf6'], ['Nf3', 'Nxd5'], ['d4', 'g6'], ['c4', 'Nb6'], ['Nc3', 'Bg7'], ['Be3', 'O-O'], ['h3', 'Nc6\n'], ['Qd2', 'e5'], ['d5', 'Na5'], ['b3', 'e4'], ['Nd4', 'f5'], ['Bg5', 'Qe8'], ['O-O-O', 'c5'], ['Nde2', 'Naxc4\n'], ['bxc4', 'Nxc4'], ['Qc2', 'Ne5'], ['d6', 'Nd3+'], ['Rxd3', 'exd3'], ['Qxd3', 'f4'], ['Be7', 'Rf7'], ['Qc4', 'b5\n'], ['Nxb5', 'Rb8'], ['Nec3', 'Rb7'], ['Nd5', 'a6'], ['Nbc7', 'Qc6'], ['Bd3', 'Bb2+'], ['Kd1', 'Kg7'], ['Re1', 'Bd4\n'], ['Re4', 'Bd7'], ['Rxd4', 'cxd4'], ['Ne6+', 'Kg8'], ['Nf6+', 'Kh8'], ['Nc5', '']]",1-0
Olympic Capital Young Masters,Lausanne SUI,2000.06.03,3.1,"Grischuk,A","Ponomariov,R",,,B09,"[['e4', 'g6'], ['d4', 'Bg7'], ['Nc3', 'd6'], ['f4', 'Nf6'], ['Nf3', 'O-O'], ['Bd3', 'Na6'], ['O-O', 'c5'], ['d5', 'Bg4\n'], ['Bc4', 'Nc7'], ['h3', 'Bxf3'], ['Qxf3', 'a6'], ['a4', 'b6'], ['Qd3', 'Qb8'], ['Be3', 'Qb7'], ['Rab1', 'e6\n'], ['b4', 'exd5'], ['exd5', 'cxb4'], ['Rxb4', 'b5'], ['axb5', 'axb5'], ['Bb3', 'Ra5'], ['f5', 'Qa6'], ['fxg6', 'hxg6\n'], ['Ne4', 'Ra1'], ['Nxf6+', 'Bxf6'], ['Rf4', 'Be5'], ['Rf3', 'Rxf1+'], ['Rxf1', 'Ne8'], ['Bd4', '']]",1/2-1/2
Olympic Capital Young Masters,Lausanne SUI,2000.06.04,3.2,"Ponomariov,R","Grischuk,A",,,C45,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['d4', 'exd4'], ['Nxd4', 'Bc5'], ['Be3', 'Qf6'], ['c3', 'Nge7'], ['Bc4', 'b6'], ['O-O', 'Bb7\n'], ['Nb3', 'Ne5'], ['Nxc5', 'bxc5'], ['Be2', 'Bxe4'], ['f3', 'Bb7'], ['Bxc5', 'O-O'], ['Nd2', 'd6'], ['Bd4', 'Nd5\n'], ['g3', 'Qg6'], ['Kh1', 'Ng4'], ['Nc4', 'Qh6'], ['Bg1', 'Rae8'], ['Qc2', 'f5'], ['Bd3', 'f4'], ['Qd2', 'Nde3\n'], ['gxf4', 'Nxf1'], ['Rxf1', 'Rxf4'], ['Qg2', 'Re1'], ['Nd2', 'Rxf1'], ['Bxf1', 'Rf8'], ['Qe2', 'Ne5'], ['Bg2', 'a6\n'], ['Bd4', 'Qf4'], ['Bxe5', 'Qxe5'], ['Qxe5', 'dxe5'], ['Kg1', 'Rd8'], ['Nc4', 'Rd1+'], ['Bf1', 'Bxf3'], ['Kf2', 'Bb7\n'], ['a4', 'Kf8'], ['h4', 'Ke7'], ['Be2', 'Rh1'], ['h5', 'Kf6'], ['b4', 'Rc1'], ['Ne3', 'Rxc3'], ['Bxa6', 'Rxe3\n'], ['Bxb7', 'Rb3'], ['a5', 'Rxb4'], ['a6', 'Ra4']]",0-1
North Sea Cup,Esbjerg DEN,2000.07.07,1,"Svidler,P","Grischuk,A",,,C92,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'd6'], ['c3', 'O-O\n'], ['h3', 'Nd7'], ['d4', 'Bf6'], ['a4', 'Bb7'], ['d5', 'Ne7'], ['axb5', 'axb5'], ['Rxa8', 'Qxa8'], ['Na3', 'Ba6\n'], ['Nh2', 'Ng6'], ['Ng4', 'Be7'], ['Ne3', 'Rb8'], ['Bd2', 'Bg5'], ['Bc2', 'Bc8'], ['Qa1', 'Qb7'], ['c4', 'bxc4\n'], ['Naxc4', 'Nf6'], ['Na5', 'Qxb2'], ['Nc6', 'Bxe3'], ['Bxe3', 'Qxc2'], ['Nxb8', 'Qxe4'], ['Nc6', 'Nxd5\n'], ['Qa8', 'Qf5'], ['Na7', 'Nge7'], ['g4', 'Qe6'], ['Rb1', 'h6'], ['Rb8', 'Kh7'], ['Nxc8', 'Ng6'], ['Qa2', 'e4\n'], ['Na7', 'Ne5'], ['Re8', 'Nf3+'], ['Kh1', 'Qxe8'], ['Qxd5', 'Qa4'], ['Kg2', 'Ne5'], ['Nb5', 'c6'], ['Nc3', 'cxd5\n'], ['Nxa4', 'Nf3'], ['Bf4', 'f5'], ['gxf5', 'Nh4+'], ['Kf1', 'd4'], ['Bxd6', 'Nxf5'], ['Be5', 'e3'], ['Nc5', 'exf2\n'], ['Kxf2', 'g5'], ['Kf3', 'h5'], ['Ke4', 'Kg6'], ['Ne6', 'g4']]",1/2-1/2
North Sea Cup,Esbjerg DEN,2000.07.08,2,"Grischuk,A","Gurevich,M",,,C02,"[['e4', 'e6'], ['d4', 'd5'], ['e5', 'c5'], ['c3', 'Nc6'], ['Nf3', 'Bd7'], ['Be2', 'Nge7'], ['Na3', 'cxd4'], ['cxd4', 'Nf5\n'], ['Nc2', 'Qb6'], ['O-O', 'a5'], ['Kh1', 'Nb4'], ['Ne3', 'Rc8'], ['Nxf5', 'exf5'], ['Bd2', 'Be7'], ['a3', 'Nc6\n'], ['Bc3', 'O-O'], ['Qd2', 'Ra8'], ['Ne1', 'Rfb8'], ['Nc2', 'g6'], ['Ne3', 'Be6'], ['f4', 'h5'], ['Qd1', 'Kg7\n'], ['Bxh5', 'gxh5'], ['Qxh5', 'Rh8'], ['Nxf5+', 'Bxf5'], ['Qxf5', 'Nxd4'], ['Qd3', 'Rxh2+'], ['Kxh2', 'Rh8+\n'], ['Kg3', 'Bh4+'], ['Kg4', 'Qh6']]",0-1
North Sea Cup,Esbjerg DEN,2000.07.09,3,"DeFirmian,N","Grischuk,A",,,B82,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['Nc3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Bc4', 'e6'], ['Be3', 'Be7'], ['f4', 'O-O\n'], ['Qf3', 'e5'], ['Nxc6', 'bxc6'], ['f5', 'Qa5'], ['O-O-O', 'Bb7'], ['Bb3', 'd5'], ['exd5', 'cxd5'], ['Nxd5', 'Bxd5\n'], ['Bxd5', 'e4'], ['Bxe4', 'Rab8'], ['Bd5', 'Rxb2'], ['Kxb2', 'Nxd5'], ['Qxd5', 'Ba3+'], ['Kb1', 'Qxd5\n'], ['Rxd5', 'Rb8+'], ['Ka1', 'Bb2+'], ['Kb1', '']]",1/2-1/2
North Sea Cup,Esbjerg DEN,2000.07.10,4,"Grischuk,A","De Vreugt,D",,,C90,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'O-O'], ['d3', 'd6\n'], ['c3', 'Na5'], ['Bc2', 'c5'], ['Nbd2', 'Re8'], ['Nf1', 'h6'], ['d4', 'cxd4'], ['cxd4', 'Qc7'], ['h3', 'Bd7\n'], ['Ng3', 'Rac8'], ['Re2', 'Bd8'], ['b3', 'Nc6'], ['Bb2', 'Qa7'], ['d5', 'Ne7'], ['Nh4', 'Bb6'], ['Qd2', 'g5\n'], ['Nf3', 'Ng6'], ['Rf1', 'Nf4'], ['Ree1', 'b4'], ['Nh2', 'Bd4'], ['Bxd4', 'Qxd4'], ['Rd1', 'Rc3'], ['Qxd4', 'exd4\n'], ['Bb1', 'd3'], ['f3', 'Ne2+'], ['Kf2', 'Nxg3'], ['Kxg3', 'Bb5'], ['Ng4', 'Nxg4'], ['hxg4', 'Kg7'], ['Kf2', 'h5\n'], ['gxh5', 'f5'], ['Rfe1', 'f4'], ['Rd2', 'Kf6'], ['Red1', 'Rh8'], ['Bxd3', 'Rxh5'], ['e5+', 'dxe5'], ['Bxb5', 'axb5\n'], ['d6', 'Rh8'], ['d7', 'Rd8'], ['Rd6+', 'Ke7'], ['Rg6', 'Rc2+'], ['Kf1', 'Rxa2'], ['Rxg5', 'Kf6'], ['Rh5', 'Rb2\n'], ['Rd6+', 'Ke7'], ['Rd5', 'Rxb3'], ['Rhxe5+', 'Kf7'], ['Rd4', 'Rb1+'], ['Kf2', 'Rb2+'], ['Re2', 'Rxe2+\n'], ['Kxe2', 'Ke6'], ['Rxf4', 'Kd5'], ['Kd3', 'Kc5'], ['Rf5+', '']]",1-0
North Sea Cup,Esbjerg DEN,2000.07.11,5,"Emms,J","Grischuk,A",,,B86,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'd6'], ['Bc4', 'e6'], ['Be3', 'Be7'], ['O-O', 'O-O\n'], ['Kh1', 'a6'], ['a4', 'Qc7'], ['Qe2', 'Bd7'], ['f4', 'Rac8'], ['Ba2', 'Nxd4'], ['Bxd4', 'e5'], ['Be3', 'Be6\n'], ['a5', 'Bxa2'], ['Rxa2', 'Qc4'], ['Qf3', 'exf4'], ['Bxf4', 'Qe6'], ['Ra4', 'Rc4'], ['Rxc4', 'Qxc4'], ['e5', 'dxe5\n'], ['Bxe5', 'Qb4'], ['Nd5', 'Nxd5'], ['Qxd5', 'Qc5'], ['Qxc5', 'Bxc5'], ['Rd1', 'Re8']]",1/2-1/2
North Sea Cup,Esbjerg DEN,2000.07.12,6,"Grischuk,A","Hansen,LB",,,C36,"[['e4', 'e5'], ['f4', 'exf4'], ['Nf3', 'd5'], ['exd5', 'Nf6'], ['Bc4', 'Nxd5'], ['O-O', 'Be7'], ['d4', 'Be6'], ['Bb3', 'O-O\n'], ['c4', 'Ne3'], ['Bxe3', 'fxe3'], ['Qd3', 'Bg4'], ['Ne5', 'e2'], ['Re1', 'Bh5'], ['Bc2', 'Bg6'], ['Nxg6', 'hxg6\n'], ['Nc3', 'Bf6'], ['d5', 'Re8'], ['Rxe2', 'Rxe2'], ['Nxe2', 'Bxb2'], ['Rb1', 'Be5'], ['Rxb7', 'Nd7'], ['Rb1', 'Rb8\n'], ['Rxb8', 'Qxb8'], ['Qb3', 'Qf8'], ['g3', 'Qc5+'], ['Kg2', 'Nb6'], ['Bd3', 'Qe3'], ['Qc2', 'Nd7'], ['Ng1', 'Bd4\n'], ['Nf3', 'Ne5'], ['Nxe5', 'Qxe5'], ['Qe2', 'Qxe2+']]",1/2-1/2
North Sea Cup,Esbjerg DEN,2000.07.13,7,"Nielsen,PH","Grischuk,A",,,D36,"[['d4', 'd5'], ['c4', 'e6'], ['Nf3', 'c6'], ['Qc2', 'Nf6'], ['Bg5', 'Nbd7'], ['cxd5', 'exd5'], ['e3', 'Be7'], ['Bd3', 'O-O\n'], ['Nc3', 'Re8'], ['O-O', 'Nf8'], ['h3', 'Ng6'], ['Bxf6', 'Bxf6'], ['b4', 'Be7'], ['b5', 'Bd6'], ['bxc6', 'bxc6\n'], ['Bf5', 'Qf6'], ['Bxc8', 'Raxc8'], ['Rab1', 'Rc7'], ['Qa4', 'Rec8'], ['Rb2', 'Qe7'], ['Rfb1', 'Nf8'], ['Qa6', 'Nd7\n'], ['Rb7', 'Nb6'], ['Rxc7', 'Rxc7'], ['Na4', 'Nd7'], ['Rc1', 'Qf6'], ['Kh1', 'h6'], ['Nc3', 'g6'], ['Qd3', 'Kg7\n'], ['e4', 'dxe4'], ['Nxe4', 'Qf4'], ['Qe3', 'Qxe3'], ['fxe3', 'Ba3'], ['Rc3', 'Bf8'], ['g4', 'Nf6'], ['Nxf6', 'Kxf6\n'], ['Kg2', 'Bd6'], ['Kf2', 'c5'], ['dxc5', 'Rxc5'], ['Rxc5', 'Bxc5'], ['Ke2', '']]",1/2-1/2
North Sea Cup,Esbjerg DEN,2000.07.14,8,"Hansen,Cu","Grischuk,A",,,D30,"[['d4', 'd5'], ['c4', 'e6'], ['Nf3', 'c6'], ['Qc2', 'Nf6'], ['Bg5', 'Nbd7'], ['cxd5', 'cxd5'], ['a3', 'b6'], ['e3', 'Bb7\n'], ['Nc3', 'a6'], ['Bd3', 'Be7'], ['O-O', 'O-O'], ['a4', 'h6'], ['Bh4', 'Nb8'], ['Ne5', 'Nfd7'], ['Bxe7', 'Qxe7\n'], ['f4', 'Nc6'], ['Nxc6', 'Bxc6'], ['Qb3', 'Rfc8'], ['Rac1', 'Bb7'], ['Nb1', 'Qd8'], ['Nd2', 'a5'], ['Nf3', '']]",1/2-1/2
North Sea Cup,Esbjerg DEN,2000.07.15,9,"Grischuk,A","Gulko,B",,,C02,"[['e4', 'e6'], ['d4', 'd5'], ['e5', 'c5'], ['c3', 'Nc6'], ['Nf3', 'Bd7'], ['Be2', 'Nge7'], ['Na3', 'cxd4'], ['cxd4', 'Nf5\n'], ['Nc2', 'Qb6'], ['O-O', 'Rc8'], ['Kh1', 'Na5'], ['g4', 'Ne7'], ['Nfe1', 'Bb5'], ['Nd3', 'h5'], ['gxh5', 'Nf5\n'], ['Be3', 'g6'], ['hxg6', 'fxg6'], ['Rg1', 'Qc7'], ['Nde1', 'Bxe2'], ['Qxe2', 'Qh7'], ['Nf3', 'g5'], ['Rg2', 'Nh4\n'], ['Nxh4', 'Rxc2'], ['Qb5+', 'Nc6'], ['Nf3', 'Bh6'], ['Bxg5', 'a6'], ['Qb3', 'Bxg5'], ['Nxg5', 'Qf5'], ['Nxe6', 'Ke7\n'], ['Ng7', 'Qe4'], ['Qxb7+', 'Kf8'], ['Ne6+', 'Ke8'], ['Qc8+', 'Ke7'], ['Qxh8', 'Rxf2'], ['Qg7+', '']]",1-0
IV Russian Cup Final,Elista RUS,2000.08.19,1,"Bocharov,D","Grischuk,A",,,A90,"[['d4', 'd5'], ['c4', 'e6'], ['Nf3', 'c6'], ['Nbd2', 'f5'], ['g3', 'Nf6'], ['Bg2', 'Bd6'], ['Ne5', 'O-O'], ['O-O', 'b6\n'], ['Ndf3', 'Bb7'], ['Bf4', 'Ne4'], ['Rc1', 'c5'], ['Nd3', 'Nc6'], ['dxc5', 'bxc5'], ['Bxd6', 'Qxd6'], ['Nd2', 'Ne5\n'], ['cxd5', 'Nxd3'], ['exd3', 'Nxd2'], ['Qxd2', 'Bxd5'], ['Bxd5', 'Qxd5'], ['Rfe1', 'f4'], ['gxf4', 'Rf6\n'], ['Re5', 'Qxa2'], ['Rexc5', 'h6'], ['Qb4', 'Qa6'], ['Qe4', 'Raf8'], ['Rc7', 'Rxf4'], ['Qg6', 'R4f7'], ['Rxf7', 'Rxf7\n'], ['Qe4', 'Rf5'], ['h4', 'Qb6'], ['Qe2', 'e5'], ['Rc4', 'h5'], ['Kf1', 'Qg6'], ['Qe3', 'a6'], ['Re4', 'Qf6\n'], ['Rc4', 'Kh7'], ['Qe4', 'g6'], ['Rc7+', 'Kh6'], ['Qe3+', 'Rf4'], ['Rc5', 'Qxh4']]",1/2-1/2
IV Russian Cup Final,Elista RUS,2000.08.20,2,"Grischuk,A","Volkov,S",,,C05,"[['e4', 'e6'], ['d4', 'd5'], ['Nd2', 'Nf6'], ['e5', 'Nfd7'], ['f4', 'c5'], ['c3', 'Nc6'], ['Ndf3', 'Qb6'], ['a3', 'cxd4\n'], ['cxd4', 'Na5'], ['Ne2', 'Qb3'], ['Qd2', 'b6'], ['Nc3', 'Nc4'], ['Qf2', 'Ba6'], ['h4', 'Rc8'], ['Rh3', 'Nb8\n'], ['Ng5', 'Nxa3'], ['Bxa6', 'Nxa6'], ['Kf1', 'h6'], ['Nf3', 'Nb8'], ['Kg1', 'a6'], ['f5', 'Qc2'], ['Ne2', 'Qd1+\n'], ['Kh2', 'Nc2'], ['Rb1', 'Nb4'], ['fxe6', 'fxe6'], ['Ne1', 'Be7'], ['Nc3', 'Qg4'], ['Nf3', 'Qf5'], ['Ra1', 'N8c6\n'], ['Bd2', 'b5'], ['Rf1', 'Kd7'], ['Bc1', 'g5'], ['hxg5', 'hxg5'], ['Nxg5', 'Qxf2'], ['Rxf2', 'Nd3']]",0-1
IV Russian Cup Final,Elista RUS,2000.08.21,3,"Kosyrev,V","Grischuk,A",,,D31,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'c6'], ['e3', 'Bd6'], ['Qc2', 'f5'], ['Bd3', 'a6'], ['Nge2', 'Nf6'], ['f3', 'O-O'], ['Bd2', 'b6\n'], ['O-O-O', 'Kh8'], ['e4', 'fxe4'], ['fxe4', 'dxc4'], ['Bxc4', 'e5'], ['Rhf1', 'b5'], ['Bb3', 'Qe7'], ['dxe5', 'Bxe5\n'], ['Bf4', 'a5'], ['Bxe5', 'Qxe5'], ['Qd2', 'a4'], ['Bc2', 'a3'], ['bxa3', 'Bg4'], ['Qd6', 'Nbd7'], ['Qxe5', 'Nxe5\n'], ['h3', 'Bxe2'], ['Nxe2', 'Rxa3'], ['Rf5', 'Re8'], ['Bb3', 'Nfd7'], ['Kb2', 'Rea8'], ['Nd4', 'g6'], ['Rff1', 'Nc5\n'], ['Nc2', 'R3a7']]",1/2-1/2
IV Russian Cup Final,Elista RUS,2000.08.22,4,"Grischuk,A","Kotsur,P",,,B30,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['Bb5', 'e6'], ['O-O', 'Nge7'], ['c3', 'a6'], ['Ba4', 'b5'], ['Bc2', 'Bb7'], ['Qe2', 'Qb6\n'], ['Rd1', 'd5'], ['e5', 'd4'], ['Be4', 'Rd8'], ['d3', 'h6'], ['Nbd2', 'Nd5'], ['cxd4', 'cxd4'], ['a4', 'Be7\n'], ['axb5', 'axb5'], ['Nb3', 'O-O'], ['Bd2', 'b4'], ['Bc1', 'Ba6'], ['Nbxd4', 'Nxd4'], ['Nxd4', 'f5'], ['exf6', 'Nxf6\n'], ['Nc6', 'Bc5'], ['Nxd8', 'Nxe4'], ['Qxe4', 'Bxf2+'], ['Kh1', 'Rxd8'], ['Bxh6', 'Bb7'], ['Qg6', 'Bd4\n'], ['Rf1', 'Qc6'], ['Rac1', 'Qxg2+'], ['Qxg2', 'Bxg2+'], ['Kxg2', 'gxh6'], ['Rc4', 'Bxb2'], ['Rxb4', 'Bg7\n'], ['Rf3', 'Rd7'], ['Re4', 'Re7'], ['Kh3', 'Kh7'], ['Rfe3', 'e5'], ['Rf3', 'Rd7'], ['Kh4', 'Rb7'], ['h3', 'Ra7\n'], ['Rc4', 'Rd7'], ['Kg4', 'Ra7'], ['Kf5', 'Rf7+'], ['Ke4', 'Rd7'], ['Rc6', 'h5'], ['Ra6', 'Bh8'], ['Rb6', 'Bg7\n'], ['Rc6', 'Bh8'], ['Rf5', 'Rd4+'], ['Ke3', 'Rh4'], ['Rf7+', 'Kg8'], ['Rf3', 'Rd4'], ['Rc7', '']]",1-0
IV Russian Cup Final,Elista RUS,2000.08.24,5,"Najer,E","Grischuk,A",,,A84,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'c6'], ['e3', 'f5'], ['Qc2', 'Nf6'], ['Bd3', 'a6'], ['Bd2', 'Be7'], ['Nf3', 'O-O'], ['O-O', 'Ne4\n'], ['Ne2', 'Bd7'], ['Ne5', 'Nxd2'], ['Qxd2', 'Be8'], ['Nf4', 'Rf6'], ['Qc2', 'Nd7'], ['cxd5', 'cxd5'], ['Qb3', 'Nb6\n'], ['a4', 'Rb8'], ['a5', 'Nd7'], ['g4', 'fxg4'], ['Nxg4', 'Rxf4'], ['exf4', 'Bd6'], ['Rae1', 'Bxf4'], ['Qc2', 'h5\n'], ['Ne5', 'Nxe5'], ['dxe5', 'Qg5+'], ['Kh1', 'Qd8'], ['Kg1', 'Bxh2+']]",1/2-1/2
IV Russian Cup Final,Elista RUS,2000.08.25,6,"Grischuk,A","Balashov,Y",,,C78,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Bc5'], ['c3', 'Ba7'], ['d4', 'O-O'], ['Bg5', 'Ne7\n'], ['Bxf6', 'gxf6'], ['dxe5', 'Ng6'], ['exf6', 'Qxf6'], ['Nd4', 'd5'], ['exd5', 'Rd8'], ['Bb3', 'c5'], ['dxc6', 'Bxd4\n'], ['cxd4', 'Rxd4'], ['Nd2', 'Nf4'], ['Qf3', 'Rxd2'], ['cxb7', 'Bxb7'], ['Qe4', 'Bd5'], ['Qxd5', 'Rd8'], ['Qb7', 'Kg7\n'], ['Rae1', 'Rf8'], ['Re3', 'Ne2+'], ['Kh1', 'Nd4'], ['Rg3+', 'Kh8'], ['Qb4', '']]",1-0
IV Russian Cup Final,Elista RUS,2000.08.26,7,"Grigoriants,S RUS","Grischuk,A",,,E63,"[['c4', 'Nf6'], ['Nc3', 'g6'], ['Nf3', 'Bg7'], ['g3', 'O-O'], ['Bg2', 'd6'], ['d4', 'Nc6'], ['O-O', 'a6'], ['b3', 'Rb8\n'], ['Nd5', 'e6'], ['Nxf6+', 'Qxf6'], ['Be3', 'e5'], ['dxe5', 'dxe5'], ['Ng5', 'Nd4'], ['Ne4', 'Qe7'], ['Nc3', 'c6\n'], ['Bd2', 'Rd8'], ['e3', 'Ne6'], ['Qe2', 'Nc5'], ['Rad1', 'f5'], ['e4', 'Ne6'], ['exf5', 'Nd4'], ['Qe3', 'gxf5\n'], ['Ne2', 'c5'], ['Nf4', 'Qe8'], ['Nd5', 'Rd6'], ['b4', 'Qh5'], ['Qg5', 'Qxg5'], ['Bxg5', 'b6'], ['Be7', 'Rc6\n'], ['Bxc5', 'Kh8'], ['Ne7', 'Rh6'], ['Bxd4', 'exd4'], ['Nc6', 'Rb7'], ['Rfe1', 'Rf7'], ['Re8+', 'Rf8'], ['Rxf8+', 'Bxf8\n'], ['Rxd4', 'Rd6'], ['Rxd6', 'Bxd6'], ['a3', 'Kg7'], ['f4', 'Kf6'], ['Bd5', 'h5'], ['Kg2', 'h4'], ['Nd4', 'hxg3\n'], ['hxg3', 'a5'], ['bxa5', 'bxa5'], ['a4', 'Bb4'], ['Nc6', 'Bc3'], ['Na7', 'Ba6'], ['Kf3', 'Bd4'], ['Nb5', 'Bc5\n'], ['Nc7', 'Bc8'], ['Ke2', 'Bd7'], ['Nb5', 'Be8'], ['Bf3', 'Bd7'], ['Nc3', 'Kg7'], ['Kf1', 'Bd4'], ['Nb5', 'Bc5\n'], ['Kg2', 'Be6'], ['Bd5', 'Bd7'], ['Nc7', 'Kf6'], ['Nb5', 'Be8'], ['Bf3', 'Bd7'], ['Nc3', 'Bd4'], ['Nd5+', 'Kg7\n'], ['Bd1', 'Bc5'], ['Bc2', 'Be6'], ['Kf3', 'Kf7'], ['Ne3', 'Kf6'], ['g4', 'fxg4+'], ['Nxg4+', 'Ke7'], ['Ne3', 'Kd6\n'], ['Ke4', 'Bxe3'], ['Kxe3', 'Bxc4'], ['Kd4', 'Be6'], ['f5', 'Bd7'], ['Ke4', 'Ke7'], ['Ke5', 'Be8'], ['Bb3', 'Bf7\n'], ['Bc2', 'Be8'], ['f6+', 'Kf8'], ['Ke6', 'Bf7+'], ['Kd6', 'Be8'], ['Bd1', 'Bf7'], ['Kc5', 'Be8'], ['Kd4', 'Bd7\n'], ['Bb3', 'Be8'], ['Kc5', 'Bxa4'], ['Bxa4', '']]",1/2-1/2
