Moscow Kasparov Cup,Moscow,1998.??.??,1,"Afonin, Alexey","Alekseev, Evgeny",,,B01,"[['e4', 'd5'], ['exd5', 'Nf6'], ['d4', 'Nxd5'], ['Nf3', 'g6'], ['Be2', 'Bg7'], ['O-O', 'O-O'], ['Na3', 'Nc6'], ['Nc4', 'Nb6\n'], ['c3', 'Nxc4'], ['Bxc4', 'Bg4'], ['Be2', 'Qd6'], ['h3', 'Bxf3'], ['Bxf3', 'Rab8'], ['Be3', 'Rfd8'], ['Re1', 'e6\n'], ['Qb3', 'h6'], ['Rad1', 'b5'], ['d5', 'Na5'], ['Qc2', 'e5'], ['Bxa7', 'Ra8'], ['Be3', 'Nc4'], ['b3', 'Nxe3\n'], ['fxe3', 'e4'], ['Bxe4', 'Ra6'], ['Bd3', 'Qg3'], ['Qf2', 'Qxf2+'], ['Kxf2', 'Bxc3'], ['Re2', 'Rxd5'], ['Bc2', 'Rf6+\n'], ['Kg1', 'Rxd1+'], ['Bxd1', 'Rd6'], ['Bc2', 'c5'], ['Kf2', 'Kg7'], ['Be4', 'Bd2'], ['Bc6', 'c4'], ['bxc4', 'bxc4\n'], ['Ba4', 'c3'], ['Kf3', 'Ra6'], ['Bb3', 'Rb6'], ['Bd1', 'Rb1'], ['Ba4', 'Rb2'], ['a3', 'c2'], ['Bxc2', 'Rxc2\n'], ['Ke4', 'Rb2'], ['Kd3', 'Bc3']]",0-1
ch-RUS Blitz 2015,St Petersburg RUS,2015.05.15,10.1,"Bocharov,D","Alekseev,Evgeny",,,A13,"[['c4', 'e6'], ['Nf3', 'd5'], ['g3', 'd4'], ['e3', 'c5'], ['exd4', 'cxd4'], ['Bg2', 'Nc6'], ['O-O', 'Nf6'], ['d3', 'Bd6\n'], ['Bg5', 'h6'], ['Bxf6', 'Qxf6'], ['Nbd2', 'Qd8'], ['a3', 'a5'], ['Rc1', 'O-O'], ['c5', 'Bc7'], ['Re1', 'Re8\n'], ['Nc4', 'e5']]",1/2-1/2
ch-RUS Blitz 2015,St Petersburg RUS,2015.05.15,11.2,"Alekseev,Evgeny","Riazantsev,A",,,B10,"[['e4', 'c6'], ['d3', 'd5'], ['Nd2', 'e5'], ['Ngf3', 'Bd6'], ['d4', 'exd4'], ['exd5', 'Nf6'], ['dxc6', 'Nxc6'], ['Be2', 'O-O\n'], ['O-O', 'Bg4'], ['h3', 'Bxf3'], ['Nxf3', 'h6'], ['Bb5', 'Bc5'], ['Re1', 'Qb6'], ['Bd3', 'Rfe8'], ['a3', 'a5\n'], ['b3', 'Nd5'], ['Bd2', 'Nc3'], ['Rxe8+', 'Rxe8'], ['Qf1', 'Qd8'], ['Bb5', 'Qd6'], ['Bxc6', 'Ne2+'], ['Kh1', 'Qxc6\n'], ['Re1', 'Nc3'], ['a4', 'b6'], ['Rxe8+', 'Qxe8'], ['Qd3', 'Qe4'], ['Kg1', 'f5'], ['Kf1', 'Nd5'], ['Ne1', 'Qxd3+\n'], ['Nxd3', 'Bd6'], ['Ke2', 'Kf7'], ['Nb2', 'Ke6'], ['Nc4', 'Bc5'], ['Kd3', 'Nf6'], ['Be1', 'Kd5'], ['Bd2', 'Ne8\n'], ['Bf4', 'Nf6'], ['Bc7', 'Kc6'], ['Be5', 'Nd5']]",1/2-1/2
68th ch-RUS HL 2015,Kaliningrad RUS,2015.06.22,1.12,"Paravyan,D","Alekseev,Evgeny",,,B12,"[['e4', 'c6'], ['d4', 'd5'], ['e5', 'Bf5'], ['Nf3', 'e6'], ['Be2', 'Nd7'], ['O-O', 'Bg6'], ['Nbd2', 'Nh6'], ['Nb3', 'Nf5\n'], ['Bd2', 'Be7'], ['g4', 'Nh6'], ['h3', 'O-O'], ['Be3', 'Rc8'], ['c3', 'c5'], ['Nxc5', 'Nxc5'], ['dxc5', 'Bxc5\n'], ['Bxc5', 'Rxc5'], ['Nd4', 'Qh4'], ['Kh2', 'Rcc8'], ['f4', 'Be4'], ['Bf3', 'Rce8'], ['Bxe4', 'dxe4'], ['Qe2', 'f6\n'], ['Kg2', 'fxe5'], ['fxe5', 'Nf7'], ['Qxe4', 'Qxh3+'], ['Kxh3', 'Ng5+'], ['Kg2', 'Nxe4'], ['Rxf8+', 'Kxf8\n'], ['Re1', 'Nc5'], ['Re3', 'Ke7'], ['g5', 'Nd7'], ['Nf3', 'Rc8'], ['Re4', 'Rc5'], ['Kf2', 'Ra5'], ['a3', 'Rc5\n'], ['Ke2', 'a6'], ['Kf2', 'b5'], ['Ke2', 'Kf7'], ['Kd3', 'Nb6'], ['Kc2', 'Nd7'], ['b4', 'Rc8'], ['Rd4', 'Ke7\n'], ['Kd3', 'Nb6'], ['Rd6', 'Rd8'], ['Rxd8', 'Kxd8'], ['Kd4', 'Kc7'], ['Ne1', 'h6']]",1/2-1/2
68th ch-RUS HL 2015,Kaliningrad RUS,2015.06.23,2.16,"Alekseev,Evgeny","Gordievsky,D",,,B91,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['g3', 'e5'], ['Nde2', 'Be7'], ['Bg2', 'Nbd7\n'], ['a4', 'b6'], ['Nd5', 'Nxd5'], ['Qxd5', 'Rb8'], ['Nc3', 'Nf6'], ['Qd3', 'h6'], ['O-O', 'O-O'], ['b3', 'Qc7\n'], ['Bb2', 'Bb7'], ['Rfd1', 'Rbc8'], ['Rd2', 'Rfd8'], ['Re1', 'Qb8'], ['Qe2', 'Qa8'], ['Qe3', 'd5'], ['Nxd5', 'Nxd5\n'], ['exd5', 'Bg5'], ['f4', 'exf4'], ['gxf4', 'Re8'], ['Be5', 'f6'], ['Qf2', 'Rxe5'], ['fxe5', 'Bxd2'], ['Qxd2', 'fxe5\n'], ['Rxe5', 'Re8'], ['Qe3', 'Rxe5'], ['Qxe5', 'b5'], ['Be4', 'Qc8'], ['axb5', 'axb5'], ['Kf2', 'b4'], ['Ke2', 'Qg4+\n'], ['Kd2', 'Qd7'], ['Ke3', 'Qc8'], ['Qe6+', 'Qxe6'], ['dxe6', 'Bc8'], ['Bf5', 'Bb7'], ['Kd4', 'Kf8'], ['Kc5', 'Ke7\n'], ['Kxb4', 'g5'], ['Kc5', 'h5'], ['b4', 'g4'], ['b5', '']]",1-0
68th ch-RUS HL 2015,Kaliningrad RUS,2015.06.24,3.7,"Shimanov,A","Alekseev,Evgeny",,,E17,"[['Nf3', 'Nf6'], ['c4', 'e6'], ['g3', 'b6'], ['Bg2', 'Bb7'], ['d4', 'Be7'], ['O-O', 'O-O'], ['Re1', 'Na6'], ['Ne5', 'Bxg2\n'], ['Kxg2', 'c5'], ['d5', 'Qc7'], ['Nf3', 'Ne4'], ['Nbd2', 'f5'], ['Qa4', 'Qb7'], ['dxe6', 'dxe6'], ['Nxe4', 'fxe4\n'], ['Ne5', 'Bd6'], ['Ng4', 'h5'], ['Ne3', 'Be5'], ['Nd1', 'Nb4'], ['Nc3', 'Bxc3'], ['bxc3', 'Nd3'], ['Rf1', 'Rxf2+\n'], ['Rxf2', 'e3+'], ['Rf3', 'Ne1+'], ['Kh3', 'Qe4']]",0-1
68th ch-RUS HL 2015,Kaliningrad RUS,2015.06.25,4.2,"Alekseev,Evgeny","Dubov,Daniil",,,B32,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'e5'], ['Nb5', 'd6'], ['c4', 'g6'], ['Bd3', 'Bg7'], ['O-O', 'Nge7\n'], ['Be3', 'O-O'], ['Be2', 'Be6'], ['N1a3', 'a6'], ['Nxd6', 'Nd4'], ['c5', 'b6'], ['Rc1', 'Nec6'], ['Bc4', 'Bxc4\n'], ['Naxc4', 'bxc5'], ['Nb7', 'Qe7'], ['Nba5', 'Nxa5'], ['Nxa5', 'Qe6'], ['b3', 'Rac8'], ['Kh1', 'f5'], ['f3', 'Qb6\n'], ['Nc4', 'Qc6'], ['Qd3', 'Kh8'], ['Rfd1', 'Rcd8'], ['Rd2', 'Qf6'], ['Qb1', 'Qh4'], ['Rg1', 'Qh5'], ['Rf1', 'Bh6\n'], ['Bxh6', 'Qxh6'], ['Qe1', 'Rde8'], ['Rdf2', 'Re6'], ['Kg1', 'Qg5'], ['Kh1', 'Qh6'], ['Kg1', 'Qg5'], ['Kh1', '']]",1/2-1/2
68th ch-RUS HL 2015,Kaliningrad RUS,2015.06.26,5.5,"Frolyanov,D","Alekseev,Evgeny",,,B12,"[['e4', 'c6'], ['d4', 'd5'], ['e5', 'c5'], ['dxc5', 'Nc6'], ['Nf3', 'Bg4'], ['c3', 'e6'], ['b4', 'a6'], ['Nbd2', 'Nxe5\n'], ['Be2', 'Nc6'], ['O-O', 'Nf6'], ['h3', 'Bh5'], ['Bb2', 'Be7'], ['Nd4', 'Bxe2'], ['Qxe2', 'Qd7'], ['Nxc6', 'Qxc6\n'], ['c4', 'O-O'], ['a3', 'Rad8'], ['Nb3', 'Rd7'], ['Na5', 'Qc8'], ['cxd5', 'Rxd5'], ['Nc4', 'Qc6'], ['Ne3', 'Rd7\n'], ['Rad1', 'Rfd8'], ['Rxd7', 'Rxd7'], ['Rd1', 'Rxd1+'], ['Qxd1', 'b6'], ['cxb6', 'Qxb6'], ['Qf3', 'Nd7\n'], ['Nc4', 'Qb5'], ['Qe4', 'Bf8'], ['Ne5', 'Nxe5'], ['Bxe5', 'f6'], ['Bd6', 'Qb6'], ['Bxf8', 'Kxf8'], ['Qxh7', 'Qc6\n'], ['Qh8+', 'Kf7'], ['Qh5+', 'Ke7'], ['Qg6', 'Kf8'], ['Qd3', 'e5'], ['g3', 'Ke7'], ['h4', 'Qc1+'], ['Kh2', 'Qc6\n'], ['Qb3', 'f5'], ['Qe3', 'Ke6'], ['Qa7', 'f4'], ['gxf4', 'exf4'], ['Qxg7', 'Qf3'], ['Qg2', 'Qh5'], ['Qe4+', '']]",1-0
68th ch-RUS HL 2015,Kaliningrad RUS,2015.06.28,6.11,"Alekseev,Evgeny","Pridorozhni,A",,,C67,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['O-O', 'Nxe4'], ['d4', 'Nd6'], ['Bxc6', 'dxc6'], ['dxe5', 'Nf5'], ['Qxd8+', 'Kxd8\n'], ['Nc3', 'Bd7'], ['b3', 'h6'], ['Bb2', 'Kc8'], ['Rad1', 'b6'], ['Ne2', 'a5'], ['a4', 'c5'], ['c4', 'Bc6'], ['Nf4', 'Bxf3\n'], ['gxf3', 'Be7'], ['Nd5', 'Re8'], ['f4', 'Kb7'], ['Ne3', 'g6'], ['Nxf5', 'gxf5'], ['Rd3', 'h5'], ['Kg2', 'Rad8\n'], ['Rfd1', 'Kc8'], ['Bc3', 'Rxd3'], ['Rxd3', 'Rd8'], ['Rh3', 'h4'], ['Re3', 'Rg8+'], ['Kh3', 'Kd7'], ['Rd3+', 'Ke8\n'], ['Rd1', 'Rg6'], ['Bd2', 'Bd8'], ['Be3', 'Be7'], ['f3', 'Bd8'], ['Rg1', 'Rxg1'], ['Bxg1', 'Kf8'], ['Bf2', 'Kg7\n'], ['Bxh4', 'Bxh4'], ['Kxh4', 'Kg6'], ['Kg3', 'Kh6'], ['Kh4', '']]",1/2-1/2
68th ch-RUS HL 2015,Kaliningrad RUS,2015.06.29,7.7,"Malakhov,V","Alekseev,Evgeny",,,D38,"[['Nf3', 'd5'], ['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['Qa4+', 'Nc6'], ['Bg5', 'dxc4'], ['e4', 'Bd7'], ['Qc2', 'h6\n'], ['Bd2', 'b5'], ['Nxb5', 'Bxd2+'], ['Nxd2', 'a6'], ['Na3', 'Nxd4'], ['Qxc4', 'e5'], ['Qc5', 'Be6'], ['Rc1', 'Nd7\n'], ['Qxc7', 'Bxa2'], ['Qxd8+', 'Kxd8'], ['Bc4', 'Bxc4'], ['Naxc4', 'Ke7'], ['Nf3', 'Nxf3+'], ['gxf3', 'Rhc8\n'], ['O-O', 'Rab8'], ['Rfd1', 'g6'], ['Rc3', 'Rc5'], ['b3', 'Nf8'], ['Ra1', 'Ne6'], ['Rxa6', 'Nd4'], ['Ra2', 'Nxb3\n'], ['Rb2', 'Rbc8'], ['Rbxb3', 'Rxc4'], ['Rxc4', 'Rxc4'], ['Rb7+', 'Kf6'], ['Kg2', 'Ke6'], ['Rb6+', 'Ke7\n'], ['Rb7+', 'Ke6'], ['Rb6+', 'Ke7'], ['Rb7+', 'Ke6']]",1/2-1/2
68th ch-RUS HL 2015,Kaliningrad RUS,2015.06.30,8.3,"Alekseev,Evgeny","Predke,A",,,C77,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['d3', 'b5'], ['Bb3', 'Bc5'], ['c3', 'd6'], ['Bg5', 'h6'], ['Bh4', 'g5\n'], ['Bg3', 'Bb6'], ['Nbd2', 'O-O'], ['Qe2', 'Ne7'], ['d4', 'Ng6'], ['dxe5', 'Nh5'], ['O-O-O', 'Nhf4'], ['Bxf4', 'Nxf4\n'], ['Qf1', 'dxe5'], ['Nxe5', 'Qf6'], ['Nd3', 'c6'], ['e5', 'Qf5'], ['Nxf4', 'Qxf4'], ['Qe2', 'Kg7'], ['Rhf1', 'Bg4\n'], ['f3', 'Bf5'], ['g3', 'Qe3'], ['Qxe3', 'Bxe3'], ['Rfe1', 'Bb6'], ['Bc2', 'Be6'], ['Ne4', 'Rad8'], ['Nd6', 'f6\n'], ['Be4', 'fxe5'], ['Bxc6', 'Bc7'], ['Nb7', 'Rxd1+'], ['Rxd1', 'Bb6'], ['Kc2', 'g4'], ['fxg4', 'Bxg4'], ['Re1', 'Rf2+\n'], ['Kb1', 'Bf5+'], ['Be4', 'Rf1'], ['Rxf1', 'Bxe4+'], ['Kc1', '']]",0-1
St.Petersburg Summer Rapid,St Petersburg RUS,2015.08.29,1.4,"Shashnev,P","Alekseev,Evgeny",,,B22,"[['e4', 'c5'], ['c3', 'd5'], ['exd5', 'Qxd5'], ['d4', 'Nf6'], ['Nf3', 'e6'], ['Na3', 'Nc6'], ['Nb5', 'Qd8'], ['dxc5', 'Bxc5\n'], ['Qxd8+', 'Kxd8'], ['Bf4', 'Ne4'], ['O-O-O+', 'Ke7'], ['Nc7', 'Rb8'], ['b4', 'Bb6'], ['Bc4', 'Nxf2'], ['Bd6+', 'Kf6\n'], ['Rhf1', 'Rd8'], ['Nd4', 'Rxd6'], ['Ne8+', 'Ke7'], ['Nxc6+', 'Rxc6']]",0-1
St.Petersburg Summer Rapid,St Petersburg RUS,2015.08.29,2.5,"Alekseev,Evgeny","Vorobjev,D",,,B50,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'Nf6'], ['Bb5+', 'Bd7'], ['Bxd7+', 'Qxd7'], ['dxc5', 'Nxe4'], ['cxd6', 'Nc6\n'], ['Qe2', 'Nxd6'], ['Nc3', 'g6'], ['Bf4', 'Bg7'], ['O-O-O', 'Bxc3'], ['Bxd6', 'Bg7'], ['Rhe1', 'O-O-O'], ['Be5', 'Bh6+\n'], ['Kb1', 'Qe8'], ['Rxd8+', 'Qxd8'], ['Bxh8', 'Qxh8'], ['Ne5', 'Nxe5'], ['Qxe5', 'Qxe5'], ['Rxe5', 'e6\n'], ['c3', 'Kd7'], ['Kc2', 'Bf4'], ['Re1', 'h5'], ['h3', 'Kc6'], ['Kd3', 'Kd5'], ['b4', 'a6'], ['c4+', 'Kc6'], ['Kc3', 'Bh6\n'], ['c5', 'Bg7+'], ['Kc4', 'Bf8'], ['a4', 'b5+'], ['cxb6', 'Kxb6'], ['Re3', 'Be7'], ['Rf3', 'f6'], ['Rg3', 'g5\n'], ['Re3', 'e5'], ['g4', 'hxg4'], ['hxg4', 'Kc6'], ['f3', 'Bd8'], ['Rd3', 'Be7'], ['b5+', 'axb5+'], ['axb5+', 'Kc7\n'], ['Kd5', 'Kb6'], ['Ke6', 'Bc5']]",1-0
St.Petersburg Summer Rapid,St Petersburg RUS,2015.08.29,3.5,"Malakhov,I","Alekseev,Evgeny",,,B46,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'Nc6'], ['Nc3', 'a6'], ['Nxc6', 'bxc6'], ['Bd3', 'd5'], ['O-O', 'Nf6\n'], ['Bg5', 'Be7'], ['Qf3', 'O-O'], ['Rae1', 'a5'], ['exd5', 'cxd5'], ['Nb5', 'Bb7'], ['Qh3', 'Ne4'], ['Bf4', 'Qb6\n'], ['Bxe4', 'dxe4'], ['c4', 'a4'], ['Rd1', 'Bc6'], ['Qe3', 'Bc5'], ['Qe2', 'Bxb5'], ['cxb5', 'e3'], ['Bxe3', 'Bxe3\n'], ['fxe3', 'Ra5'], ['Rd4', 'Rxb5'], ['Rxa4', 'Rxb2'], ['Qf3', 'Qc7'], ['h3', 'h6'], ['Ra8', 'Rxa8'], ['Qxa8+', 'Rb8\n'], ['Qe4', 'Qa7'], ['Rf2', 'Rc8'], ['Kh2', 'Rc3'], ['Rd2', 'Qc7+'], ['Qf4', 'Qxf4+'], ['exf4', 'g5'], ['fxg5', 'hxg5\n'], ['Rd8+', 'Kg7'], ['Ra8', 'f5'], ['a4', 'Ra3'], ['a5', 'e5'], ['a6', 'e4'], ['a7', 'Ra1'], ['Kg3', 'Ra3+'], ['Kh2', 'f4\n'], ['Re8', 'Rxa7']]",1/2-1/2
St.Petersburg Summer Rapid,St Petersburg RUS,2015.08.29,4.8,"Alekseev,Evgeny","Zakhartsov,Vl",,,B50,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'Nf6'], ['Bb5+', 'Nbd7'], ['O-O', 'Nxe4'], ['Re1', 'd5'], ['c4', 'cxd4'], ['cxd5', 'Nf6\n'], ['Qxd4', 'g6'], ['Qxf6', '']]",1-0
St.Petersburg Summer Rapid,St Petersburg RUS,2015.08.29,5.5,"Aleksandrov,A","Alekseev,Evgeny",,,E46,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['e3', 'O-O'], ['Ne2', 'd5']]",1/2-1/2
St.Petersburg Summer Rapid,St Petersburg RUS,2015.08.30,6.5,"Alekseev,Evgeny","Moiseenko,Va",,,B53,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Qxd4', 'a6'], ['h3', 'Nc6'], ['Qe3', 'g6'], ['Be2', 'Bg7'], ['O-O', 'Nf6\n'], ['c4', 'O-O'], ['Nc3', 'Bd7'], ['Rb1', 'Rc8'], ['b3', 'Qa5'], ['Bb2', 'Qc5'], ['Qd3', 'Qa7'], ['Qd2', 'Rfd8\n'], ['Rfe1', 'Be8'], ['Rbd1', 'e6'], ['Bf1', 'Nd7'], ['Ne2', 'Nde5'], ['Nfd4', 'b5'], ['cxb5', 'axb5'], ['Nxc6', 'Bxc6\n'], ['Nd4', 'Ba8'], ['a3', 'd5'], ['Nxb5', 'Qb8'], ['exd5', 'Rxd5'], ['Qe2', 'Nf3+'], ['Qxf3', 'Rxb5'], ['Qe2', 'Rxb3\n'], ['Bxg7', 'Kxg7'], ['a4', 'Kg8'], ['a5', 'Bd5'], ['Rc1', 'Rbc3'], ['Rxc3', 'Rxc3'], ['a6', 'Qb6'], ['Ra1', 'Rc7\n'], ['Qd3', 'h5'], ['Rb1', 'Qa7'], ['Qg3', 'Kh7'], ['Qf4', 'Re7'], ['Qe5', 'Rc7'], ['Bd3', 'Kg8'], ['h4', 'Rc8\n'], ['Qf6', 'Qa8'], ['Bf1', 'Be4'], ['Rd1', 'Bd5'], ['Qe5', 'Rc2'], ['Rb1', 'Rc8'], ['Qd4', 'Rd8'], ['Qb6', 'Be4\n'], ['Rc1', 'Rb8'], ['Qe3', 'Rb1'], ['Rxb1', 'Bxb1'], ['Qb6', 'Be4'], ['a7', 'Kf8'], ['Qb8+', 'Ke7'], ['Be2', 'Bxg2\n'], ['Bf1', 'Bf3']]",1-0
St.Petersburg Summer Rapid,St Petersburg RUS,2015.08.30,7.1,"Riazantsev,A","Alekseev,Evgeny",,,D38,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'd5'], ['Nc3', 'Bb4'], ['Bg5', 'Nbd7'], ['cxd5', 'exd5'], ['Qc2', 'c5'], ['g3', 'O-O\n'], ['Bg2', 'h6'], ['Bf4', 'b6'], ['O-O', 'Bxc3'], ['Qxc3', 'Bb7'], ['Ne5', 'Re8'], ['Rfd1', 'Rc8'], ['Qa3', 'cxd4\n'], ['Nxd7', 'Qxd7'], ['Qxa7', 'Rxe2'], ['Qxb6', 'Rcc2'], ['Qxd4', 'Rxf2'], ['Rd2', '']]",1/2-1/2
St.Petersburg Summer Rapid,St Petersburg RUS,2015.08.30,8.6,"Alekseev,Evgeny","Khismatullin,D",,,B51,"[['e4', 'c5'], ['Nf3', 'd6'], ['Bb5+', 'Nd7'], ['d4', 'cxd4'], ['Qxd4', 'a6'], ['Bxd7+', 'Bxd7'], ['c4', 'e5'], ['Qd3', 'b5\n'], ['Nc3', 'bxc4'], ['Qxc4', 'Nf6'], ['Bg5', 'Be6'], ['Qc6+', 'Bd7'], ['Qc4', 'Be6'], ['Qd3', 'Be7'], ['O-O', 'O-O\n'], ['Rac1', 'Nh5'], ['Be3', 'Nf6'], ['Bg5', 'Nh5'], ['Be3', 'Nf6'], ['Bg5', '']]",1/2-1/2
St.Petersburg Summer Rapid,St Petersburg RUS,2015.08.30,9.6,"Goganov,A","Alekseev,Evgeny",,,B32,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'Qb6'], ['Nb3', 'Nf6'], ['Nc3', 'e6'], ['Be3', 'Qc7'], ['f4', 'Bb4\n'], ['Bd3', 'd6'], ['O-O', 'Bxc3'], ['bxc3', 'e5'], ['fxe5', 'Nxe5'], ['Nd4', 'a6'], ['Qe1', 'O-O'], ['Bg5', 'Ne8\n'], ['Kh1', 'f6'], ['Bf4', 'Bd7'], ['a4', 'Rc8'], ['Ra3', 'Qc5'], ['Qa1', 'Rd8'], ['Rb3', 'Bc8'], ['Be3', 'Qc7\n'], ['c4', 'Qf7'], ['Qc3', 'Nc7'], ['Rb6', 'Ne6'], ['Nf5', 'Qc7'], ['a5', 'Nc5'], ['Qd4', 'Nc6'], ['Qa1', 'Ne5\n'], ['Qd4', 'Nc6'], ['Qa1', 'Ne5']]",1/2-1/2
St.Petersburg Summer Rapid,St Petersburg RUS,2015.08.30,10.7,"Alekseev,Evgeny","Levin,Ev",,,C11,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Nf6'], ['e5', 'Nfd7'], ['f4', 'c5'], ['Nf3', 'Nc6'], ['Be3', 'Be7'], ['Qd2', 'O-O\n'], ['Be2', 'b6'], ['Nd1', 'cxd4'], ['Nxd4', 'Nxd4'], ['Bxd4', 'Nb8'], ['O-O', 'Nc6'], ['Bf2', 'f6'], ['exf6', 'Bxf6\n'], ['c3', 'Bb7'], ['Bf3', 'Qd6'], ['Bg3', 'Rad8'], ['Nf2', 'Ne7'], ['Ng4', 'Nf5'], ['Bf2', 'Be7'], ['g3', 'Qc7\n'], ['Rfe1', 'Bc8'], ['Rad1', 'Bc5'], ['Qe2', 'Kh8'], ['Kg2', 'Be7'], ['Ne5', 'Bf6'], ['Ng4', 'Be7'], ['Ne3', 'Nxe3+\n'], ['Bxe3', 'Bf6'], ['Bd4', 'Qf7'], ['Qf2', 'Qg6'], ['Rd2', 'Rde8'], ['Bxf6', 'Rxf6'], ['Kh1', 'Ref8'], ['Rde2', 'Qh6\n'], ['Re5', 'Rf5'], ['Rxf5', 'Rxf5'], ['Qd4', 'Qg6'], ['Be4', 'Qf7'], ['Bxf5', 'Qxf5'], ['Kg1', 'h6'], ['Qe5', 'Qf7\n'], ['f5', '']]",1-0
St.Petersburg Summer Rapid,St Petersburg RUS,2015.08.30,11.2,"Inarkiev,E","Alekseev,Evgeny",,,E17,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['g3', 'Bb7'], ['Bg2', 'Be7'], ['Nc3', 'Ne4'], ['Bd2', 'Bf6'], ['Rc1', 'Bxd4\n'], ['Nxd4', 'Nxc3'], ['Bxc3', 'Bxg2'], ['Rg1', 'Bb7'], ['Qd2', 'd6'], ['h4', 'Nd7'], ['b3', 'a6'], ['f3', 'Qe7\n'], ['Kf2', 'O-O'], ['h5', 'f5'], ['Rh1', 'e5'], ['Nc2', 'h6'], ['Ne3', 'Rae8'], ['Rcg1', 'Kh8'], ['Ke1', 'Nc5\n'], ['Kd1', 'b5'], ['cxb5', 'axb5'], ['Kc1', 'Ra8'], ['Kb1', 'Qf7'], ['Qc2', 'Ne6'], ['Rd1', 'Ra6'], ['Rd2', 'c5\n'], ['g4', 'fxg4'], ['Nxg4', 'Nd4'], ['Qg6', 'Bc8'], ['Ne3', 'Be6'], ['Rg1', 'b4'], ['Bb2', 'Qxg6+'], ['hxg6', 'Rfa8\n'], ['Bxd4', 'exd4'], ['Nd1', 'Bf5+'], ['Ka1', 'd5'], ['e3', 'c4'], ['bxc4', 'dxc4'], ['e4', 'c3'], ['Rdg2', 'Be6']]",0-1
Chigorin Mem Blitz 2015,St Petersburg RUS,2015.10.02,1.1,"Shemyakin,Valeriy","Alekseev,Evgeny",,,A63,"[['d4', 'Nf6'], ['c4', 'e6'], ['g3', 'c5'], ['d5', 'exd5'], ['cxd5', 'd6'], ['Nc3', 'g6'], ['Bg2', 'Bg7'], ['Nf3', 'O-O\n'], ['O-O', 'Nbd7'], ['Nd2', 'Nh5'], ['Nc4', 'Ne5'], ['Ne3', 'f5'], ['f4', 'Nf7'], ['Nc4', 'Re8'], ['Re1', 'Nf6\n'], ['a4', 'Bd7'], ['e4', 'fxe4'], ['Nxe4', 'Nxe4'], ['Bxe4', 'Qf6'], ['Qd3', 'Bf5'], ['Re2', 'Qd4+']]",0-1
